<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e26f8523337ee0dbca20ebfb01e5aa3d908874c8869377a13bda3669784106d5
size 3048
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.08366370535833949,Normal,Normal,Normal
2016-02-01,0.07753195458308805,Normal,Normal,Normal
2016-03-01,0.1103179356725079,Anomaly,Normal,Normal
2016-04-01,0.2756987360878359,Anomaly,Anomaly,Normal
2016-05-01,0.14080919705068956,Anomaly,Normal,Normal
2016-06-01,0.08267057426506204,Normal,Normal,Normal
2016-07-01,0.052300608715238055,Normal,Normal,Normal
2016-08-01,0.026327486534710214,Normal,Normal,Normal
2016-09-01,0.058479757372836026,Normal,Normal,Normal
2016-10-01,0.1244238750246495,Anomaly,Anomaly,Normal
2016-11-01,0.10926438777114797,Normal,Anomaly,Normal
2016-12-01,0.10910260967813963,Normal,Normal,Normal
2017-01-01,0.18968826578264528,Anomaly,Normal,Normal
2017-02-01,0.07124638349088093,Normal,Normal,Normal
2017-03-01,0.09064438942004814,Normal,Normal,Normal
2017-04-01,0.10451178505920912,Normal,Normal,Normal
2017-05-01,0.12507879392422247,Normal,Normal,Normal
2017-06-01,0.03902457882848988,Normal,Normal,Normal
2017-07-01,0.09136682712406917,Normal,Normal,Anomaly
2017-08-01,0.048477485160310106,Normal,Normal,Normal
2017-09-01,0.01012426169140788,Normal,Normal,Normal
2017-10-01,0.01988487272439294,Normal,Normal,Normal
2017-11-01,0.05294548353887395,Normal,Normal,Normal
2017-12-01,0.19017497665676464,Normal,Anomaly,Normal
2018-01-01,0.07526371322018878,Normal,Normal,Normal
2018-02-01,0.14679716002456156,Normal,Normal,Normal
2018-03-01,0.2007312498140379,Anomaly,Normal,Anomaly
2018-04-01,0.15921716113951845,Anomaly,Normal,Anomaly
2018-05-01,0.1298804493677908,Normal,Normal,Normal
2018-06-01,0.13243715074776538,Anomaly,Anomaly,Normal
2018-07-01,0.06509571067580264,Normal,Anomaly,Normal
2018-08-01,0.099309663186272,Anomaly,Normal,Anomaly
2018-09-01,0.1408720142053059,Anomaly,Anomaly,Normal
2018-10-01,0.12779817057234924,Normal,Anomaly,Normal
2018-11-01,0.04933053135070562,Normal,Normal,Normal
2018-12-01,0.2571917510150015,Anomaly,Anomaly,Anomaly
2019-01-01,0.12433191791991716,Normal,Normal,Normal
2019-02-01,0.03216091734802797,Normal,Normal,Normal
2019-03-01,0.1423553455166117,Anomaly,Anomaly,Normal
2019-04-01,0.04886481263106002,Normal,Normal,Normal
2019-05-01,0.2604345565282868,Anomaly,Anomaly,Anomaly
2019-06-01,0.044709934220765184,Normal,Normal,Normal
2019-07-01,0.12808085259211804,Anomaly,Anomaly,Anomaly
2019-08-01,0.03875884510930569,Normal,Normal,Normal
2019-09-01,0.4088098091657091,Anomaly,Anomaly,Anomaly
2019-10-01,0.2421584058382884,Anomaly,Normal,Anomaly
2019-11-01,0.14126313658973866,Anomaly,Normal,Anomaly
2019-12-01,0.2859822825420796,Anomaly,Anomaly,Anomaly
2020-01-01,0.05709627289491006,Normal,Normal,Normal
2020-02-01,0.18124580081134065,Anomaly,Anomaly,Anomaly
2020-03-01,0.10328306899131534,Normal,Normal,Normal
2020-04-01,0.0374451654435451,Normal,Normal,Normal
2020-05-01,0.037421313283536886,Normal,Normal,Normal
2020-06-01,0.03771217068981175,Normal,Normal,Normal
2020-07-01,0.054298339941947715,Normal,Normal,Normal
2020-08-01,0.057485090333953326,Normal,Normal,Normal
2020-09-01,0.03176267366767623,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
