<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0c2bb2c376ea5d9d2ac6b27e00a0c335498f095868a580e3a95e89abdf51092e
size 2948
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.047193439089349504,Normal,Normal,Normal
2016-02-01,0.04899631987483409,Normal,Normal,Normal
2016-03-01,0.0906548163152596,Normal,Normal,Normal
2016-04-01,0.0,Normal,Normal,Normal
2016-05-01,0.09594821835792787,Normal,Normal,Normal
2016-06-01,0.20600675804749805,Anomaly,Anomaly,Normal
2016-07-01,0.05155498490990841,Normal,Normal,Normal
2016-08-01,0.05757122802333438,Normal,Normal,Normal
2016-09-01,0.0,Normal,Normal,Normal
2016-10-01,0.0,Normal,Normal,Normal
2016-11-01,0.0,Normal,Normal,Normal
2016-12-01,0.0912748256201643,Normal,Normal,Normal
2017-01-01,0.0907506794442998,Normal,Normal,Normal
2017-02-01,0.0,Normal,Normal,Normal
2017-03-01,0.2388161686544297,Anomaly,Anomaly,Anomaly
2017-04-01,0.11725569901061615,Normal,Normal,Anomaly
2017-05-01,0.10984847218015928,Normal,Normal,Normal
2017-06-01,0.031052739849834962,Normal,Normal,Normal
2017-07-01,0.16728397645932316,Anomaly,Normal,Anomaly
2017-08-01,0.0316093678343959,Normal,Normal,Normal
2017-09-01,0.09214286941437506,Normal,Normal,Anomaly
2017-10-01,0.26658967887774904,Anomaly,Normal,Anomaly
2017-11-01,0.0,Normal,Normal,Normal
2017-12-01,0.27430437613390424,Normal,Anomaly,Anomaly
2018-01-01,0.0281532163189582,Normal,Normal,Normal
2018-02-01,0.02933650502283385,Normal,Normal,Normal
2018-03-01,0.0443134283998725,Normal,Normal,Normal
2018-04-01,0.2870772601101373,Anomaly,Anomaly,Anomaly
2018-05-01,0.052680145408295916,Normal,Normal,Normal
2018-06-01,0.07500941115146782,Anomaly,Normal,Normal
2018-07-01,0.02821893269945748,Normal,Normal,Normal
2018-08-01,0.10009882609888417,Anomaly,Normal,Anomaly
2018-09-01,0.02466647159188272,Normal,Normal,Normal
2018-10-01,0.017166448972860092,Normal,Normal,Normal
2018-11-01,0.0175194884009548,Normal,Normal,Normal
2018-12-01,0.012050417554128879,Normal,Normal,Normal
2019-01-01,0.019252508929886114,Normal,Normal,Normal
2019-02-01,0.026986177978451983,Normal,Normal,Normal
2019-03-01,0.023441297960583876,Normal,Normal,Normal
2019-04-01,0.02359069710325367,Normal,Normal,Normal
2019-05-01,0.034968585959021393,Normal,Normal,Normal
2019-06-01,0.01709983906435213,Normal,Normal,Normal
2019-07-01,0.11676154084134086,Anomaly,Anomaly,Anomaly
2019-08-01,0.022850481310346813,Normal,Normal,Normal
2019-09-01,0.021298919750280542,Normal,Normal,Normal
2019-10-01,0.02380879097202816,Normal,Normal,Normal
2019-11-01,0.1429790683060521,Anomaly,Normal,Anomaly
2019-12-01,0.14304585252566746,Normal,Anomaly,Normal
2020-01-01,0.14710256009150954,Normal,Normal,Normal
2020-02-01,0.011092103424503705,Normal,Normal,Normal
2020-03-01,0.2990863200383797,Anomaly,Anomaly,Anomaly
2020-04-01,0.13209844019613928,Anomaly,Normal,Normal
2020-05-01,0.06623508126675473,Normal,Normal,Normal
2020-06-01,0.13634016811320676,Anomaly,Anomaly,Normal
2020-07-01,0.07995568035519622,Anomaly,Normal,Normal
2020-08-01,0.050878688543433234,Normal,Normal,Normal
2020-09-01,0.1341979396511956,Anomaly,Anomaly,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
