<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:848466805c3b2f5b5f38149dae740e2d8a72465b8f682e07fa82dc5bc1b94ee6
size 3868
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.07006159768351529,Normal,Normal,Normal
2016-02-01,0.2258728939316261,Anomaly,Anomaly,Normal
2016-03-01,0.022396596523761858,Normal,Normal,Normal
2016-04-01,0.08733222931827457,Normal,Normal,Normal
2016-05-01,0.054350758855273865,Normal,Normal,Normal
2016-06-01,0.052990366475807314,Normal,Normal,Normal
2016-07-01,0.06240643635689017,Normal,Normal,Normal
2016-08-01,0.07628189085894715,Anomaly,Anomaly,Normal
2016-09-01,0.03457058106310628,Normal,Normal,Normal
2016-10-01,0.015218361863623197,Normal,Normal,Normal
2016-11-01,0.12040790422448636,Normal,Anomaly,Normal
2016-12-01,0.19564022115753546,Normal,Normal,Normal
2017-01-01,0.0792292450511226,Normal,Normal,Normal
2017-02-01,0.17730043289667935,Anomaly,Anomaly,Anomaly
2017-03-01,0.08592731879837415,Normal,Normal,Normal
2017-04-01,0.15421451022181976,Normal,Anomaly,Anomaly
2017-05-01,0.039053774805907666,Normal,Normal,Normal
2017-06-01,0.0349361960811967,Normal,Normal,Normal
2017-07-01,0.07875224521766118,Normal,Normal,Normal
2017-08-01,0.32720341946289705,Normal,Anomaly,Anomaly
2017-09-01,0.7569449758821016,Anomaly,Anomaly,Anomaly
2017-10-01,0.023571221143185547,Normal,Normal,Normal
2017-11-01,0.02171442198513541,Normal,Normal,Normal
2017-12-01,0.03179266642634078,Normal,Normal,Normal
2018-01-01,0.03099578906711415,Normal,Normal,Normal
2018-02-01,0.0515752067865542,Normal,Normal,Normal
2018-03-01,0.07766421288797863,Normal,Normal,Normal
2018-04-01,0.1955571060165696,Anomaly,Anomaly,Anomaly
2018-05-01,0.023358363128880316,Normal,Normal,Normal
2018-06-01,0.01237027728300426,Normal,Normal,Normal
2018-07-01,0.03515773290468484,Normal,Normal,Normal
2018-08-01,0.02557190762010953,Normal,Normal,Normal
2018-09-01,0.028606023965928668,Normal,Normal,Normal
2018-10-01,0.02505852986006896,Normal,Normal,Normal
2018-11-01,0.12731071646852846,Normal,Normal,Anomaly
2018-12-01,0.11951903614069186,Normal,Normal,Normal
2019-01-01,0.0953004920195844,Normal,Normal,Normal
2019-02-01,0.049587858739086985,Normal,Normal,Normal
2019-03-01,0.08037621815966166,Normal,Normal,Normal
2019-04-01,0.0629250032694974,Normal,Normal,Normal
2019-05-01,0.04395039862346937,Normal,Normal,Normal
2019-06-01,0.05508095356935299,Normal,Normal,Normal
2019-07-01,0.027569755128869583,Normal,Normal,Normal
2019-08-01,0.10457010963757736,Normal,Normal,Anomaly
2019-09-01,0.05107119668701289,Normal,Normal,Normal
2019-10-01,0.09054668239807637,Normal,Normal,Normal
2019-11-01,0.08467388229565245,Normal,Normal,Normal
2019-12-01,0.1353701101336746,Normal,Normal,Normal
2020-01-01,0.10146876400164732,Normal,Normal,Normal
2020-02-01,0.11569242609166165,Normal,Normal,Normal
2020-03-01,0.14114278797227936,Normal,Normal,Normal
2020-04-01,0.06524329190520536,Normal,Normal,Normal
2020-05-01,0.02213889950471436,Normal,Normal,Normal
2020-06-01,0.07212464629106542,Normal,Normal,Normal
2020-07-01,0.0685986378441052,Normal,Normal,Normal
2020-08-01,0.03742662892207445,Normal,Normal,Normal
2020-09-01,0.02166359516696253,Normal,Normal,Normal
2020-10-01,0.08087617593177228,Anomaly,Normal,Normal
2020-11-01,0.051058625126069665,Normal,Normal,Normal
2020-12-01,0.39093264521922544,Normal,Anomaly,Anomaly
2021-01-01,0.15408628921640355,Normal,Normal,Normal
2021-02-01,0.0492429695976588,Normal,Normal,Normal
2021-03-01,0.06955610965334018,Normal,Normal,Normal
2021-04-01,0.07567525177067598,Normal,Normal,Normal
2021-05-01,0.037163879396981285,Normal,Normal,Normal
2021-06-01,0.02729203643928113,Normal,Normal,Normal
2021-07-01,0.04099125000262526,Normal,Normal,Normal
2021-08-01,0.017588818888742568,Normal,Normal,Normal
2021-09-01,0.029379986435976176,Normal,Normal,Normal
2021-10-01,0.05679954981467805,Normal,Normal,Normal
2021-11-01,0.04278976229746823,Normal,Normal,Normal
2021-12-01,0.04306534492130925,Normal,Normal,Normal
2022-01-01,0.012940438154475108,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
