<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:167ff2c8517f0dc3b30448c298e9d094e254a41de22a5630a7b6231c8e4912d2
size 3873
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.08294040566931524,Normal,Normal,Normal
2016-02-01,0.23780157970335905,Anomaly,Anomaly,Normal
2016-03-01,0.046459549829178666,Normal,Normal,Normal
2016-04-01,0.06338139190958456,Normal,Normal,Normal
2016-05-01,0.055477129363501146,Normal,Normal,Normal
2016-06-01,0.08717481285405294,Anomaly,Normal,Normal
2016-07-01,0.03263870828763955,Normal,Normal,Normal
2016-08-01,0.02409153831868639,Normal,Normal,Normal
2016-09-01,0.031436031740204984,Normal,Normal,Normal
2016-10-01,0.02361114183314272,Normal,Normal,Normal
2016-11-01,0.06121620747067745,Normal,Normal,Normal
2016-12-01,0.2771008109417791,Anomaly,Anomaly,Normal
2017-01-01,0.033047438232666426,Normal,Normal,Normal
2017-02-01,0.05685652877408996,Normal,Normal,Normal
2017-03-01,0.06049416143564105,Normal,Normal,Normal
2017-04-01,0.12990027929854214,Normal,Normal,Anomaly
2017-05-01,0.01883109991340463,Normal,Normal,Normal
2017-06-01,0.016803588721752732,Normal,Normal,Normal
2017-07-01,0.0477426247728018,Normal,Normal,Normal
2017-08-01,0.04532066636205757,Normal,Normal,Normal
2017-09-01,0.05254560170464902,Normal,Normal,Normal
2017-10-01,0.017001199803433318,Normal,Normal,Normal
2017-11-01,0.014611519809304762,Normal,Normal,Normal
2017-12-01,0.033993541396848334,Normal,Normal,Normal
2018-01-01,0.010809816388163295,Normal,Normal,Normal
2018-02-01,0.040847860204426864,Normal,Normal,Normal
2018-03-01,0.12140421394515982,Normal,Normal,Normal
2018-04-01,0.13738180326992175,Normal,Normal,Anomaly
2018-05-01,0.06973160798735414,Normal,Normal,Normal
2018-06-01,0.024534882837670025,Normal,Normal,Normal
2018-07-01,0.013954142812787463,Normal,Normal,Normal
2018-08-01,0.016459989439866273,Normal,Normal,Normal
2018-09-01,0.016047931249914257,Normal,Normal,Normal
2018-10-01,0.03656387828344266,Normal,Normal,Normal
2018-11-01,0.04779005624300232,Normal,Normal,Normal
2018-12-01,0.31770451956553003,Anomaly,Anomaly,Anomaly
2019-01-01,0.044508710584488256,Normal,Normal,Normal
2019-02-01,0.027871901869174917,Normal,Normal,Normal
2019-03-01,0.058966938585627515,Normal,Normal,Normal
2019-04-01,0.05915886133521792,Normal,Normal,Normal
2019-05-01,0.06031013345318726,Normal,Normal,Normal
2019-06-01,0.06790553554207207,Normal,Normal,Normal
2019-07-01,0.030987836961050425,Normal,Normal,Normal
2019-08-01,0.06079136910273846,Normal,Normal,Normal
2019-09-01,0.02176901218307556,Normal,Normal,Normal
2019-10-01,0.029258916827884982,Normal,Normal,Normal
2019-11-01,0.038548152308792,Normal,Normal,Normal
2019-12-01,0.17330328967924394,Normal,Anomaly,Normal
2020-01-01,0.047488069263922066,Normal,Normal,Normal
2020-02-01,0.08039143239173295,Normal,Normal,Normal
2020-03-01,0.05964243555447918,Normal,Normal,Normal
2020-04-01,0.04296852188577297,Normal,Normal,Normal
2020-05-01,0.012406186787186392,Normal,Normal,Normal
2020-06-01,0.06852599082252693,Normal,Normal,Normal
2020-07-01,0.06620145569955975,Normal,Normal,Normal
2020-08-01,0.025914666378900896,Normal,Normal,Normal
2020-09-01,0.027732800145438538,Normal,Normal,Normal
2020-10-01,0.06022378340982749,Normal,Normal,Normal
2020-11-01,0.028250222337435387,Normal,Normal,Normal
2020-12-01,0.3552918543215322,Normal,Anomaly,Anomaly
2021-01-01,0.1203890433907013,Normal,Normal,Normal
2021-02-01,0.07723271565187054,Normal,Normal,Normal
2021-03-01,0.07110407263478638,Normal,Normal,Normal
2021-04-01,0.1014703470273942,Normal,Normal,Normal
2021-05-01,0.03782866305225688,Normal,Normal,Normal
2021-06-01,0.02590786282868256,Normal,Normal,Normal
2021-07-01,0.04609830963184739,Normal,Normal,Normal
2021-08-01,0.012150180527548684,Normal,Normal,Normal
2021-09-01,0.019101665397081326,Normal,Normal,Normal
2021-10-01,0.05128714946482195,Normal,Normal,Normal
2021-11-01,0.029673828108619862,Normal,Normal,Normal
2021-12-01,0.05368582053403158,Normal,Normal,Normal
2022-01-01,0.0123813153990756,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
