<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:49d71be97012022d5bfda24f0ca642cd2e02ad54131b08a40289d771ab1760b7
size 2700
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.10411487525705254,Anomaly,Normal,Normal
2016-02-01,0.0,Normal,Normal,Normal
2016-03-01,0.0,Normal,Normal,Normal
2016-04-01,0.19396023563211265,Anomaly,Normal,Normal
2016-05-01,0.0,Normal,Normal,Normal
2016-06-01,0.2580082695279279,Anomaly,Anomaly,Normal
2016-07-01,0.10470539701758001,Anomaly,Normal,Normal
2016-08-01,0.06129376157290588,Normal,Normal,Normal
2016-09-01,0.0,Normal,Normal,Normal
2016-10-01,0.0,Normal,Normal,Normal
2016-11-01,0.09436966287506124,Anomaly,Anomaly,Normal
2016-12-01,0.15433131527290345,Normal,Anomaly,Normal
2017-01-01,0.0,Normal,Normal,Normal
2017-02-01,0.0,Normal,Normal,Normal
2017-03-01,0.0,Normal,Normal,Normal
2017-04-01,0.0,Normal,Normal,Normal
2017-05-01,0.0,Normal,Normal,Normal
2017-06-01,0.15116050210930587,Normal,Anomaly,Anomaly
2017-07-01,0.0,Normal,Normal,Normal
2017-08-01,0.0,Normal,Normal,Normal
2017-09-01,0.07785513736288123,Normal,Anomaly,Normal
2017-10-01,0.08464187470062295,Anomaly,Normal,Anomaly
2017-11-01,0.07336432679795839,Normal,Anomaly,Normal
2017-12-01,0.13038398347064606,Anomaly,Normal,Anomaly
2018-01-01,0.08432051542747952,Normal,Normal,Normal
2018-02-01,0.06271787017943539,Normal,Normal,Normal
2018-03-01,0.1551990066294083,Normal,Anomaly,Anomaly
2018-04-01,0.1145434407488737,Anomaly,Normal,Normal
2018-05-01,0.09063042703489127,Normal,Anomaly,Normal
2018-06-01,0.030821068346400474,Normal,Normal,Normal
2018-07-01,0.0,Normal,Normal,Normal
2018-08-01,0.0,Normal,Normal,Normal
2018-09-01,0.0,Normal,Normal,Normal
2018-10-01,0.07498859873893098,Normal,Anomaly,Normal
2018-11-01,0.0,Normal,Normal,Normal
2018-12-01,0.2253462048729334,Anomaly,Anomaly,Anomaly
2019-01-01,0.07732856893160704,Normal,Normal,Normal
2019-02-01,0.0,Normal,Normal,Normal
2019-03-01,0.09958830097381784,Anomaly,Normal,Anomaly
2019-04-01,0.045266327066542655,Normal,Normal,Normal
2019-05-01,0.059004263497576925,Normal,Normal,Normal
2019-06-01,0.034913963078320516,Normal,Normal,Normal
2019-07-01,0.031526465112057735,Anomaly,Normal,Normal
2019-08-01,0.056026859610865336,Normal,Anomaly,Normal
2019-09-01,0.02918758851942436,Normal,Normal,Normal
2019-10-01,0.06031282407195002,Normal,Anomaly,Normal
2019-11-01,0.08211312984592033,Normal,Normal,Anomaly
2019-12-01,0.09873791405839233,Normal,Anomaly,Normal
2020-01-01,0.051062780634654144,Normal,Normal,Normal
2020-02-01,0.08176348971380458,Normal,Normal,Normal
2020-03-01,0.20207939663640528,Normal,Anomaly,Anomaly
2020-04-01,0.08474953067807259,Normal,Normal,Normal
2020-05-01,0.0535081721120013,Normal,Normal,Normal
2020-06-01,0.0463934998758409,Normal,Normal,Normal
2020-07-01,0.04490353068447245,Normal,Normal,Normal
2020-08-01,,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
