<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:68ddf29a3fd635d6705e2712fe500cb0e6aeb70c37769bf820a884618b01dd29
size 3038
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.08373839551940992,Normal,Normal,Normal
2016-02-01,0.09712832863634087,Normal,Normal,Normal
2016-03-01,0.01879488640793159,Normal,Normal,Normal
2016-04-01,0.08646727739641744,Normal,Normal,Normal
2016-05-01,0.03166823006918186,Normal,Normal,Normal
2016-06-01,0.01392852015711953,Normal,Normal,Normal
2016-07-01,0.09343590470963817,Anomaly,Anomaly,Normal
2016-08-01,0.00983619063324435,Normal,Normal,Normal
2016-09-01,0.005275166068238557,Normal,Normal,Normal
2016-10-01,0.09652666466315844,Anomaly,Anomaly,Normal
2016-11-01,0.09922233434411933,Normal,Anomaly,Normal
2016-12-01,0.15029650647716125,Normal,Normal,Normal
2017-01-01,0.08075019966431966,Normal,Normal,Normal
2017-02-01,0.013311740876519878,Normal,Normal,Normal
2017-03-01,0.06922798903977774,Normal,Normal,Normal
2017-04-01,0.07128016120243111,Normal,Normal,Normal
2017-05-01,0.02999688713693239,Normal,Normal,Normal
2017-06-01,0.13227850702604346,Normal,Normal,Anomaly
2017-07-01,0.12518102624465025,Anomaly,Normal,Anomaly
2017-08-01,0.05222850964906468,Normal,Normal,Normal
2017-09-01,0.024244185508256896,Normal,Normal,Normal
2017-10-01,0.03477779152995534,Normal,Normal,Normal
2017-11-01,0.0228743406642755,Normal,Normal,Normal
2017-12-01,0.01920532508811896,Normal,Normal,Normal
2018-01-01,0.01522945232701611,Normal,Normal,Normal
2018-02-01,0.03444031984158021,Normal,Normal,Normal
2018-03-01,0.11778926557434585,Normal,Normal,Normal
2018-04-01,0.17103472769630995,Anomaly,Anomaly,Anomaly
2018-05-01,0.022720572684538167,Normal,Normal,Normal
2018-06-01,0.01415031203986268,Normal,Normal,Normal
2018-07-01,0.01612207819652921,Normal,Normal,Normal
2018-08-01,0.008272295647556611,Normal,Normal,Normal
2018-09-01,0.008095543098750909,Normal,Normal,Normal
2018-10-01,0.0036977812304527695,Normal,Normal,Normal
2018-11-01,0.02065703544468737,Normal,Normal,Normal
2018-12-01,0.33771179081466063,Anomaly,Anomaly,Anomaly
2019-01-01,0.08657628979343243,Normal,Normal,Normal
2019-02-01,0.048489748401925686,Normal,Normal,Normal
2019-03-01,0.10290793944484933,Normal,Normal,Normal
2019-04-01,0.05146103586247417,Normal,Normal,Normal
2019-05-01,0.06245419601355839,Normal,Normal,Normal
2019-06-01,0.029301856861949114,Normal,Normal,Normal
2019-07-01,0.023243975675983408,Normal,Normal,Normal
2019-08-01,0.048042584384072634,Normal,Normal,Normal
2019-09-01,0.013744008232520477,Normal,Normal,Normal
2019-10-01,0.07509228400295398,Normal,Normal,Normal
2019-11-01,0.0704993507497777,Normal,Normal,Normal
2019-12-01,0.14659470585536122,Normal,Anomaly,Normal
2020-01-01,0.05045095814332665,Normal,Normal,Normal
2020-02-01,0.06716012284922493,Normal,Normal,Normal
2020-03-01,0.10650472380914386,Normal,Normal,Normal
2020-04-01,0.05166453084614053,Normal,Normal,Normal
2020-05-01,0.020109610800526943,Normal,Normal,Normal
2020-06-01,0.06706728109273158,Normal,Normal,Normal
2020-07-01,0.05690380837505056,Normal,Normal,Normal
2020-08-01,0.040052856064005486,Normal,Normal,Normal
2020-09-01,0.015774804556098927,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
