<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:cf67b34d99f75a933ac210b15b787e3f1b6b69c8788cdc5e0d33a26304f345b1
size 18393
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2016-01-01,2016-02-13,,,Anomaly,0.999687597625742,PUNJAB,AMRITSAR
2016-01-01,2016-02-13,,,Anomaly,1.152137701263187,UTTAR PRADESH,AGRA
2016-01-01,2016-02-13,,,Anomaly,1.0621680724773508,WEST BENGAL,SILIGURI
2016-01-01,2016-02-13,,,Anomaly,0.9997143673236218,WEST BENGAL,KHARAGPUR
2016-01-15,2016-02-27,,,Anomaly,1.0549694614103275,UTTAR PRADESH,GORAKHPUR
2016-02-15,2016-03-29,Anomaly,,Anomaly,0.9997143673236218,WEST BENGAL,KHARAGPUR
2016-02-15,2016-03-29,Anomaly,,Anomaly,0.9994447529150472,UTTAR PRADESH,AGRA
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.0319251854240568,PUNJAB,AMRITSAR
2016-02-15,2016-03-29,Anomaly,,Normal,1.066311229590137,WEST BENGAL,SILIGURI
2016-02-29,2016-04-12,Anomaly,,Anomaly,0.9994447529150472,UTTAR PRADESH,GORAKHPUR
2016-04-04,2016-05-17,Normal,,Anomaly,0.9996667777407532,WEST BENGAL,SILIGURI
2016-04-04,2016-05-17,Anomaly,,Anomaly,0.999677523379555,PUNJAB,AMRITSAR
2016-04-04,2016-05-17,Anomaly,,Anomaly,0.9997143673236218,WEST BENGAL,KHARAGPUR
2016-04-04,2016-05-17,Anomaly,,Anomaly,0.9994447529150472,UTTAR PRADESH,AGRA
2016-04-18,2016-05-31,Anomaly,,Anomaly,1.0549694614103275,UTTAR PRADESH,GORAKHPUR
2016-05-23,2016-07-05,Anomaly,,Normal,1.1067475901463764,PUNJAB,AMRITSAR
2016-05-23,2016-07-05,Anomaly,,Normal,0.9996667777407532,WEST BENGAL,SILIGURI
2016-05-23,2016-07-05,Anomaly,,Anomaly,0.9994447529150472,UTTAR PRADESH,AGRA
2016-05-23,2016-07-05,Anomaly,,Anomaly,0.9997143673236218,WEST BENGAL,KHARAGPUR
2016-05-30,2016-07-12,Anomaly,,Normal,1.0710460549803642,UTTAR PRADESH,MEERUT
2016-07-04,2016-08-16,Normal,,Anomaly,1.0494752623688155,UTTAR PRADESH,GORAKHPUR
2016-07-04,2016-08-16,Normal,,Anomaly,1.0994502748625687,UTTAR PRADESH,ALLAHABAD
2016-07-04,2016-08-16,Normal,,Anomaly,0.9995002498750624,WEST BENGAL,MALDA
2016-07-04,2016-08-16,Normal,,Anomaly,0.9996667777407532,WEST BENGAL,PURULIA
2016-07-11,2016-08-23,Normal,,Anomaly,0.9996667777407532,WEST BENGAL,SILIGURI
2016-07-11,2016-08-23,Anomaly,,Anomaly,0.9994447529150472,UTTAR PRADESH,AGRA
2016-07-18,2016-08-30,Normal,,Anomaly,0.9996667777407532,UTTAR PRADESH,MEERUT
2016-07-25,2016-09-06,Anomaly,,Normal,1.0710460549803642,PUNJAB,CHANDIGARH
2016-08-22,2016-10-04,Anomaly,,Normal,0.9995002498750624,WEST BENGAL,MALDA
2016-08-22,2016-10-04,Anomaly,,Normal,0.9995002498750624,UTTAR PRADESH,ALLAHABAD
2016-08-22,2016-10-04,Anomaly,,Anomaly,0.9996667777407532,WEST BENGAL,PURULIA
2016-08-22,2016-10-04,Anomaly,,Normal,1.0494752623688155,UTTAR PRADESH,GORAKHPUR
2016-08-29,2016-10-11,Anomaly,,Anomaly,0.9996667777407532,WEST BENGAL,SILIGURI
2016-08-29,2016-10-11,Anomaly,,Anomaly,0.9994447529150472,UTTAR PRADESH,AGRA
2016-09-05,2016-10-18,Anomaly,,Anomaly,0.9996667777407532,UTTAR PRADESH,MEERUT
2016-09-12,2016-10-25,Anomaly,,Anomaly,0.9996667777407532,PUNJAB,CHANDIGARH
2016-10-10,2016-11-22,Anomaly,,Normal,0.9995002498750624,WEST BENGAL,MALDA
2016-10-10,2016-11-22,Anomaly,,Anomaly,0.9996667777407532,WEST BENGAL,PURULIA
2016-10-10,2016-11-22,Anomaly,,Normal,0.9995002498750624,UTTAR PRADESH,ALLAHABAD
2016-10-10,2016-11-22,Anomaly,,Anomaly,1.110494169905608,UTTAR PRADESH,GORAKHPUR
2016-10-17,2016-11-29,Anomaly,,Anomaly,1.191849288735102,WEST BENGAL,RAIGANJ
2016-10-17,2016-11-29,Anomaly,,Anomaly,0.9996667777407532,WEST BENGAL,SILIGURI
2016-10-17,2016-11-29,Anomaly,,Anomaly,0.9994447529150472,UTTAR PRADESH,AGRA
2016-10-24,2016-12-06,Anomaly,,Anomaly,0.9996667777407532,UTTAR PRADESH,MEERUT
2016-11-28,2017-01-10,Anomaly,,Anomaly,0.9996667777407532,WEST BENGAL,PURULIA
2016-12-05,2017-01-17,Anomaly,,Anomaly,0.9994447529150472,UTTAR PRADESH,AGRA
2016-12-05,2017-01-17,Anomaly,,Anomaly,0.9996667777407532,WEST BENGAL,SILIGURI
2016-12-12,2017-01-24,Anomaly,,Anomaly,0.9996667777407532,UTTAR PRADESH,MEERUT
2016-12-12,2017-01-24,Anomaly,,Anomaly,1.110494169905608,UTTAR PRADESH,GORAKHPUR
2016-12-26,2017-02-07,Anomaly,,Normal,0.9995002498750624,WEST BENGAL,MALDA
2016-12-26,2017-02-07,Anomaly,,Normal,0.9995002498750624,UTTAR PRADESH,ALLAHABAD
2017-01-15,2017-02-27,Anomaly,Normal,Anomaly,0.9996667777407532,WEST BENGAL,PURULIA
2017-01-15,2017-02-27,Anomaly,Normal,Anomaly,1.0710460549803642,PUNJAB,LUDHIANA
2017-01-22,2017-03-06,Anomaly,Normal,Anomaly,0.9994447529150472,UTTAR PRADESH,AGRA
2017-01-22,2017-03-06,Anomaly,Normal,Anomaly,0.9996667777407532,WEST BENGAL,SILIGURI
2017-01-29,2017-03-13,Anomaly,Normal,Anomaly,1.0520778537611783,UTTAR PRADESH,GORAKHPUR
2017-01-29,2017-03-13,Anomaly,Normal,Anomaly,0.9996667777407532,UTTAR PRADESH,MEERUT
2017-02-12,2017-03-27,Anomaly,Normal,Normal,0.9995002498750624,WEST BENGAL,MALDA
2017-02-12,2017-03-27,Anomaly,Normal,Normal,0.9995002498750624,UTTAR PRADESH,ALLAHABAD
2017-03-05,2017-04-17,Anomaly,Normal,Anomaly,0.9996667777407532,PUNJAB,LUDHIANA
2017-03-05,2017-04-17,Anomaly,Normal,Anomaly,0.9996667777407532,WEST BENGAL,PURULIA
2017-03-12,2017-04-24,Anomaly,Normal,Anomaly,0.9996667777407532,WEST BENGAL,SILIGURI
2017-03-12,2017-04-24,Anomaly,Anomaly,Anomaly,0.9994447529150472,UTTAR PRADESH,AGRA
2017-03-19,2017-05-01,Anomaly,Normal,Anomaly,0.9996667777407532,UTTAR PRADESH,MEERUT
2017-04-02,2017-05-15,Anomaly,Normal,Normal,0.9995002498750624,UTTAR PRADESH,ALLAHABAD
2017-04-02,2017-05-15,Anomaly,Normal,Normal,0.9995002498750624,WEST BENGAL,MALDA
2017-04-23,2017-06-05,Anomaly,Normal,Anomaly,0.9996667777407532,PUNJAB,LUDHIANA
2017-04-23,2017-06-05,Anomaly,Normal,Anomaly,0.9996667777407532,WEST BENGAL,PURULIA
2017-04-30,2017-06-12,Anomaly,Normal,Anomaly,0.9996667777407532,WEST BENGAL,SILIGURI
2017-04-30,2017-06-12,Anomaly,Normal,Anomaly,1.110494169905608,UTTAR PRADESH,AGRA
2017-05-07,2017-06-19,Anomaly,Normal,Anomaly,0.9996667777407532,UTTAR PRADESH,MEERUT
2017-05-21,2017-07-03,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,ALLAHABAD
2017-05-21,2017-07-03,Anomaly,Normal,Anomaly,0.9995002498750624,WEST BENGAL,MALDA
2017-06-11,2017-07-24,Anomaly,Anomaly,Anomaly,1.4637629418064977,PUNJAB,AMRITSAR
2017-06-11,2017-07-24,Anomaly,Anomaly,Anomaly,1.2662445851382873,PUNJAB,LUDHIANA
2017-06-18,2017-07-31,Anomaly,Normal,Anomaly,1.0996334555148284,WEST BENGAL,SILIGURI
2017-06-25,2017-08-07,Anomaly,Normal,Normal,0.9996667777407532,UTTAR PRADESH,MEERUT
2017-07-09,2017-08-21,Anomaly,Normal,Normal,1.3493253373313343,WEST BENGAL,MALDA
2017-07-09,2017-08-21,Anomaly,Normal,Normal,0.9995002498750624,UTTAR PRADESH,ALLAHABAD
2017-07-30,2017-09-11,Anomaly,Anomaly,Anomaly,1.3662112629123626,PUNJAB,AMRITSAR
2017-07-30,2017-09-11,Anomaly,Anomaly,Anomaly,1.113967437874893,PUNJAB,LUDHIANA
2017-08-06,2017-09-18,Anomaly,Anomaly,Anomaly,1.1246485473289598,WEST BENGAL,SILIGURI
2017-08-13,2017-09-25,Anomaly,Normal,Anomaly,0.9996667777407532,UTTAR PRADESH,MEERUT
2017-08-27,2017-10-09,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,ALLAHABAD
2017-09-10,2017-10-23,Normal,Normal,Anomaly,1.0471204188481675,UTTAR PRADESH,GORAKHPUR
2017-09-17,2017-10-30,Anomaly,Anomaly,Anomaly,0.9997143673236218,PUNJAB,LUDHIANA
2017-09-17,2017-10-30,Anomaly,Normal,Anomaly,1.066311229590137,PUNJAB,AMRITSAR
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,1.058512202293443,WEST BENGAL,SILIGURI
2017-10-01,2017-11-13,Anomaly,Normal,Anomaly,0.9996667777407532,UTTAR PRADESH,MEERUT
2017-10-15,2017-11-27,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,ALLAHABAD
2017-10-29,2017-12-11,Normal,Normal,Anomaly,0.9995240361732508,UTTAR PRADESH,GORAKHPUR
2017-10-29,2017-12-11,Anomaly,Anomaly,Normal,1.0685970355049983,WEST BENGAL,KOLKATA
2017-11-05,2017-12-18,Anomaly,Anomaly,Anomaly,1.0291090855630698,PUNJAB,LUDHIANA
2017-11-05,2017-12-18,Anomaly,Anomaly,Normal,1.066311229590137,PUNJAB,AMRITSAR
2017-11-12,2017-12-25,Anomaly,Anomaly,Anomaly,1.0274923632324355,WEST BENGAL,SILIGURI
2017-11-19,2018-01-01,Anomaly,Anomaly,Anomaly,1.066311229590137,UTTAR PRADESH,MEERUT
2017-12-03,2018-01-15,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,ALLAHABAD
2017-12-10,2018-01-22,Anomaly,Normal,Normal,1.1720096518441916,PUNJAB,BATHINDA
2017-12-17,2018-01-29,Normal,Normal,Anomaly,1.0342769510949266,UTTAR PRADESH,GORAKHPUR
