<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9f66efd4987fabf2f7229c72baf60ef727092e203beb002f5b33bb854f15dc0b
size 5193
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
1.0,ANDHRA PRADESH_HYDERABAD,135,112,247
1.0,ANDHRA PRADESH_VIJAYWADA,65,182,247
1.0,ODISHA_BHUBANESHWAR,128,119,247
1.1,ANDHRA PRADESH_HYDERABAD,120,127,247
1.1,ANDHRA PRADESH_VIJAYWADA,62,185,247
1.1,ODISHA_BHUBANESHWAR,113,134,247
1.2000000000000002,ANDHRA PRADESH_HYDERABAD,108,139,247
1.2000000000000002,ANDHRA PRADESH_VIJAYWADA,56,191,247
1.2000000000000002,ODISHA_BHUBANESHWAR,95,152,247
1.25,ANDHRA PRADESH_HYDERABAD,108,139,247
1.25,ANDHRA PRADESH_VIJAYWADA,56,191,247
1.25,ODISHA_BHUBANESHWAR,84,163,247
1.3000000000000003,ODISHA_BHUBANESHWAR,71,176,247
1.3000000000000003,ANDHRA PRADESH_HYDERABAD,105,142,247
1.3000000000000003,ANDHRA PRADESH_VIJAYWADA,55,192,247
1.4000000000000004,ANDHRA PRADESH_HYDERABAD,99,148,247
1.4000000000000004,ANDHRA PRADESH_VIJAYWADA,47,200,247
1.4000000000000004,ODISHA_BHUBANESHWAR,57,190,247
1.5,ANDHRA PRADESH_HYDERABAD,97,150,247
1.5,ANDHRA PRADESH_VIJAYWADA,34,213,247
1.5,ODISHA_BHUBANESHWAR,40,207,247
1.5000000000000004,ODISHA_BHUBANESHWAR,40,207,247
1.5000000000000004,ANDHRA PRADESH_HYDERABAD,97,150,247
1.5000000000000004,ANDHRA PRADESH_VIJAYWADA,34,213,247
1.6000000000000005,ODISHA_BHUBANESHWAR,29,218,247
1.6000000000000005,ANDHRA PRADESH_VIJAYWADA,29,218,247
1.6000000000000005,ANDHRA PRADESH_HYDERABAD,88,159,247
1.7000000000000006,ANDHRA PRADESH_HYDERABAD,72,175,247
1.7000000000000006,ANDHRA PRADESH_VIJAYWADA,26,221,247
1.7000000000000006,ODISHA_BHUBANESHWAR,23,224,247
1.75,ANDHRA PRADESH_HYDERABAD,70,177,247
1.75,ANDHRA PRADESH_VIJAYWADA,24,223,247
1.75,ODISHA_BHUBANESHWAR,20,227,247
1.8000000000000007,ANDHRA PRADESH_HYDERABAD,63,184,247
1.8000000000000007,ANDHRA PRADESH_VIJAYWADA,23,224,247
1.8000000000000007,ODISHA_BHUBANESHWAR,17,230,247
1.9000000000000008,ANDHRA PRADESH_VIJAYWADA,23,224,247
1.9000000000000008,ODISHA_BHUBANESHWAR,15,232,247
1.9000000000000008,ANDHRA PRADESH_HYDERABAD,53,194,247
2.0,ANDHRA PRADESH_HYDERABAD,47,200,247
2.0,ANDHRA PRADESH_VIJAYWADA,22,225,247
2.0,ODISHA_BHUBANESHWAR,13,234,247
2.000000000000001,ANDHRA PRADESH_HYDERABAD,47,200,247
2.000000000000001,ANDHRA PRADESH_VIJAYWADA,22,225,247
2.000000000000001,ODISHA_BHUBANESHWAR,13,234,247
2.100000000000001,ANDHRA PRADESH_HYDERABAD,32,215,247
2.100000000000001,ANDHRA PRADESH_VIJAYWADA,20,227,247
2.100000000000001,ODISHA_BHUBANESHWAR,10,237,247
2.200000000000001,ODISHA_BHUBANESHWAR,7,240,247
2.200000000000001,ANDHRA PRADESH_HYDERABAD,23,224,247
2.200000000000001,ANDHRA PRADESH_VIJAYWADA,17,230,247
2.25,ANDHRA PRADESH_VIJAYWADA,13,234,247
2.25,ODISHA_BHUBANESHWAR,7,240,247
2.25,ANDHRA PRADESH_HYDERABAD,21,226,247
2.300000000000001,ANDHRA PRADESH_HYDERABAD,17,230,247
2.300000000000001,ANDHRA PRADESH_VIJAYWADA,10,237,247
2.300000000000001,ODISHA_BHUBANESHWAR,3,244,247
2.4000000000000012,ANDHRA PRADESH_HYDERABAD,14,233,247
2.4000000000000012,ANDHRA PRADESH_VIJAYWADA,9,238,247
2.4000000000000012,ODISHA_BHUBANESHWAR,2,245,247
2.5,ANDHRA PRADESH_HYDERABAD,10,237,247
2.5,ANDHRA PRADESH_VIJAYWADA,8,239,247
2.5,ODISHA_BHUBANESHWAR,2,245,247
2.5000000000000013,ANDHRA PRADESH_VIJAYWADA,8,239,247
2.5000000000000013,ODISHA_BHUBANESHWAR,2,245,247
2.5000000000000013,ANDHRA PRADESH_HYDERABAD,10,237,247
2.6000000000000014,ANDHRA PRADESH_HYDERABAD,5,242,247
2.6000000000000014,ANDHRA PRADESH_VIJAYWADA,1,246,247
2.6000000000000014,ODISHA_BHUBANESHWAR,1,246,247
2.7000000000000015,ANDHRA PRADESH_HYDERABAD,3,244,247
2.7000000000000015,ANDHRA PRADESH_VIJAYWADA,0,247,247
2.7000000000000015,ODISHA_BHUBANESHWAR,1,246,247
2.75,ANDHRA PRADESH_HYDERABAD,3,244,247
2.75,ANDHRA PRADESH_VIJAYWADA,0,247,247
2.75,ODISHA_BHUBANESHWAR,0,247,247
2.8000000000000016,ODISHA_BHUBANESHWAR,0,247,247
2.8000000000000016,ANDHRA PRADESH_HYDERABAD,2,245,247
2.8000000000000016,ANDHRA PRADESH_VIJAYWADA,0,247,247
2.9000000000000017,ODISHA_BHUBANESHWAR,0,247,247
2.9000000000000017,ANDHRA PRADESH_HYDERABAD,2,245,247
2.9000000000000017,ANDHRA PRADESH_VIJAYWADA,0,247,247
3.0,ANDHRA PRADESH_HYDERABAD,1,246,247
3.0,ANDHRA PRADESH_VIJAYWADA,0,247,247
3.0,ODISHA_BHUBANESHWAR,0,247,247
3.0000000000000018,ANDHRA PRADESH_HYDERABAD,1,246,247
3.0000000000000018,ANDHRA PRADESH_VIJAYWADA,0,247,247
3.0000000000000018,ODISHA_BHUBANESHWAR,0,247,247
3.100000000000002,ANDHRA PRADESH_HYDERABAD,1,246,247
3.100000000000002,ANDHRA PRADESH_VIJAYWADA,0,247,247
3.100000000000002,ODISHA_BHUBANESHWAR,0,247,247
3.200000000000002,ODISHA_BHUBANESHWAR,0,247,247
3.200000000000002,ANDHRA PRADESH_HYDERABAD,1,246,247
3.200000000000002,ANDHRA PRADESH_VIJAYWADA,0,247,247
3.25,ANDHRA PRADESH_HYDERABAD,0,247,247
3.25,ANDHRA PRADESH_VIJAYWADA,0,247,247
3.25,ODISHA_BHUBANESHWAR,0,247,247
3.300000000000002,ANDHRA PRADESH_HYDERABAD,0,247,247
3.300000000000002,ANDHRA PRADESH_VIJAYWADA,0,247,247
3.300000000000002,ODISHA_BHUBANESHWAR,0,247,247
3.400000000000002,ANDHRA PRADESH_VIJAYWADA,0,247,247
3.400000000000002,ANDHRA PRADESH_HYDERABAD,0,247,247
3.400000000000002,ODISHA_BHUBANESHWAR,0,247,247
3.5,ANDHRA PRADESH_VIJAYWADA,0,247,247
3.5,ANDHRA PRADESH_HYDERABAD,0,247,247
3.5,ODISHA_BHUBANESHWAR,0,247,247
3.500000000000002,ANDHRA PRADESH_VIJAYWADA,0,247,247
3.500000000000002,ANDHRA PRADESH_HYDERABAD,0,247,247
3.500000000000002,ODISHA_BHUBANESHWAR,0,247,247
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
