<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0d9c91b09f8422a97538d99d78e16ee016a04199cbe0b26078579356a02f55af
size 4935
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
1.0,MADHYA PRADESH_BHOPAL,63,184,247
1.0,MADHYA PRADESH_INDORE,51,196,247
1.0,WEST BENGAL_KOLKATA,135,112,247
1.1,MADHYA PRADESH_BHOPAL,35,212,247
1.1,MADHYA PRADESH_INDORE,34,213,247
1.1,WEST BENGAL_KOLKATA,119,128,247
1.2000000000000002,MADHYA PRADESH_BHOPAL,18,229,247
1.2000000000000002,MADHYA PRADESH_INDORE,22,225,247
1.2000000000000002,WEST BENGAL_KOLKATA,104,143,247
1.25,MADHYA PRADESH_BHOPAL,16,231,247
1.25,MADHYA PRADESH_INDORE,6,241,247
1.25,WEST BENGAL_KOLKATA,85,162,247
1.3000000000000003,WEST BENGAL_KOLKATA,81,166,247
1.3000000000000003,MADHYA PRADESH_BHOPAL,15,232,247
1.3000000000000003,MADHYA PRADESH_INDORE,2,245,247
1.4000000000000004,MADHYA PRADESH_BHOPAL,4,243,247
1.4000000000000004,MADHYA PRADESH_INDORE,1,246,247
1.4000000000000004,WEST BENGAL_KOLKATA,61,186,247
1.5,MADHYA PRADESH_BHOPAL,2,245,247
1.5,MADHYA PRADESH_INDORE,1,246,247
1.5,WEST BENGAL_KOLKATA,43,204,247
1.5000000000000004,WEST BENGAL_KOLKATA,43,204,247
1.5000000000000004,MADHYA PRADESH_BHOPAL,2,245,247
1.5000000000000004,MADHYA PRADESH_INDORE,1,246,247
1.6000000000000005,WEST BENGAL_KOLKATA,29,218,247
1.6000000000000005,MADHYA PRADESH_INDORE,0,247,247
1.6000000000000005,MADHYA PRADESH_BHOPAL,2,245,247
1.7000000000000006,MADHYA PRADESH_BHOPAL,1,246,247
1.7000000000000006,MADHYA PRADESH_INDORE,0,247,247
1.7000000000000006,WEST BENGAL_KOLKATA,16,231,247
1.75,MADHYA PRADESH_BHOPAL,0,247,247
1.75,MADHYA PRADESH_INDORE,0,247,247
1.75,WEST BENGAL_KOLKATA,11,236,247
1.8000000000000007,MADHYA PRADESH_BHOPAL,0,247,247
1.8000000000000007,MADHYA PRADESH_INDORE,0,247,247
1.8000000000000007,WEST BENGAL_KOLKATA,8,239,247
1.9000000000000008,MADHYA PRADESH_INDORE,0,247,247
1.9000000000000008,WEST BENGAL_KOLKATA,8,239,247
1.9000000000000008,MADHYA PRADESH_BHOPAL,0,247,247
2.0,MADHYA PRADESH_BHOPAL,0,247,247
2.0,MADHYA PRADESH_INDORE,0,247,247
2.0,WEST BENGAL_KOLKATA,4,243,247
2.000000000000001,MADHYA PRADESH_BHOPAL,0,247,247
2.000000000000001,MADHYA PRADESH_INDORE,0,247,247
2.000000000000001,WEST BENGAL_KOLKATA,3,244,247
2.100000000000001,MADHYA PRADESH_BHOPAL,0,247,247
2.100000000000001,MADHYA PRADESH_INDORE,0,247,247
2.100000000000001,WEST BENGAL_KOLKATA,2,245,247
2.200000000000001,WEST BENGAL_KOLKATA,2,245,247
2.200000000000001,MADHYA PRADESH_BHOPAL,0,247,247
2.200000000000001,MADHYA PRADESH_INDORE,0,247,247
2.25,MADHYA PRADESH_INDORE,0,247,247
2.25,WEST BENGAL_KOLKATA,1,246,247
2.25,MADHYA PRADESH_BHOPAL,0,247,247
2.300000000000001,MADHYA PRADESH_BHOPAL,0,247,247
2.300000000000001,MADHYA PRADESH_INDORE,0,247,247
2.300000000000001,WEST BENGAL_KOLKATA,0,247,247
2.4000000000000012,MADHYA PRADESH_BHOPAL,0,247,247
2.4000000000000012,MADHYA PRADESH_INDORE,0,247,247
2.4000000000000012,WEST BENGAL_KOLKATA,0,247,247
2.5,MADHYA PRADESH_BHOPAL,0,247,247
2.5,MADHYA PRADESH_INDORE,0,247,247
2.5,WEST BENGAL_KOLKATA,0,247,247
