<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:68872cf035f95699ad8de42a885d606913e9df323bf62df46cecb138d4a733df
size 5053
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
1.0,KARNATAKA_MULABAGILU,148,100,248
1.0,KARNATAKA_SRINIVASAPUR,174,74,248
1.0,UTTAR PRADESH_FAIZABAD,27,221,248
1.1,KARNATAKA_MULABAGILU,119,129,248
1.1,KARNATAKA_SRINIVASAPUR,150,98,248
1.1,UTTAR PRADESH_FAIZABAD,18,230,248
1.2000000000000002,KARNATAKA_MULABAGILU,99,149,248
1.2000000000000002,KARNATAKA_SRINIVASAPUR,129,119,248
1.2000000000000002,UTTAR PRADESH_FAIZABAD,8,240,248
1.25,KARNATAKA_MULABAGILU,86,162,248
1.25,KARNATAKA_SRINIVASAPUR,117,131,248
1.25,UTTAR PRADESH_FAIZABAD,6,242,248
1.3000000000000003,UTTAR PRADESH_FAIZABAD,5,243,248
1.3000000000000003,KARNATAKA_MULABAGILU,75,173,248
1.3000000000000003,KARNATAKA_SRINIVASAPUR,97,151,248
1.4000000000000004,KARNATAKA_MULABAGILU,54,194,248
1.4000000000000004,KARNATAKA_SRINIVASAPUR,68,180,248
1.4000000000000004,UTTAR PRADESH_FAIZABAD,4,244,248
1.5,KARNATAKA_MULABAGILU,38,210,248
1.5,KARNATAKA_SRINIVASAPUR,44,204,248
1.5,UTTAR PRADESH_FAIZABAD,0,248,248
1.5000000000000004,UTTAR PRADESH_FAIZABAD,0,248,248
1.5000000000000004,KARNATAKA_MULABAGILU,38,210,248
1.5000000000000004,KARNATAKA_SRINIVASAPUR,44,204,248
1.6000000000000005,UTTAR PRADESH_FAIZABAD,0,248,248
1.6000000000000005,KARNATAKA_SRINIVASAPUR,35,213,248
1.6000000000000005,KARNATAKA_MULABAGILU,30,218,248
1.7000000000000006,KARNATAKA_MULABAGILU,23,225,248
1.7000000000000006,KARNATAKA_SRINIVASAPUR,27,221,248
1.7000000000000006,UTTAR PRADESH_FAIZABAD,0,248,248
1.75,KARNATAKA_MULABAGILU,18,230,248
1.75,KARNATAKA_SRINIVASAPUR,23,225,248
1.75,UTTAR PRADESH_FAIZABAD,0,248,248
1.8000000000000007,KARNATAKA_MULABAGILU,15,233,248
1.8000000000000007,KARNATAKA_SRINIVASAPUR,18,230,248
1.8000000000000007,UTTAR PRADESH_FAIZABAD,0,248,248
1.9000000000000008,KARNATAKA_SRINIVASAPUR,12,236,248
1.9000000000000008,UTTAR PRADESH_FAIZABAD,0,248,248
1.9000000000000008,KARNATAKA_MULABAGILU,10,238,248
2.0,KARNATAKA_MULABAGILU,4,244,248
2.0,KARNATAKA_SRINIVASAPUR,7,241,248
2.0,UTTAR PRADESH_FAIZABAD,0,248,248
2.000000000000001,KARNATAKA_MULABAGILU,4,244,248
2.000000000000001,KARNATAKA_SRINIVASAPUR,7,241,248
2.000000000000001,UTTAR PRADESH_FAIZABAD,0,248,248
2.100000000000001,KARNATAKA_MULABAGILU,1,247,248
2.100000000000001,KARNATAKA_SRINIVASAPUR,6,242,248
2.100000000000001,UTTAR PRADESH_FAIZABAD,0,248,248
2.200000000000001,UTTAR PRADESH_FAIZABAD,0,248,248
2.200000000000001,KARNATAKA_MULABAGILU,0,248,248
2.200000000000001,KARNATAKA_SRINIVASAPUR,5,243,248
2.25,KARNATAKA_SRINIVASAPUR,1,247,248
2.25,UTTAR PRADESH_FAIZABAD,0,248,248
2.25,KARNATAKA_MULABAGILU,0,248,248
2.300000000000001,KARNATAKA_MULABAGILU,0,248,248
2.300000000000001,KARNATAKA_SRINIVASAPUR,0,248,248
2.300000000000001,UTTAR PRADESH_FAIZABAD,0,248,248
2.4000000000000012,KARNATAKA_MULABAGILU,0,248,248
2.4000000000000012,KARNATAKA_SRINIVASAPUR,0,248,248
2.4000000000000012,UTTAR PRADESH_FAIZABAD,0,248,248
2.5,KARNATAKA_MULABAGILU,0,248,248
2.5,KARNATAKA_SRINIVASAPUR,0,248,248
2.5,UTTAR PRADESH_FAIZABAD,0,248,248
2.5000000000000013,KARNATAKA_SRINIVASAPUR,0,248,248
2.5000000000000013,UTTAR PRADESH_FAIZABAD,0,248,248
2.5000000000000013,KARNATAKA_MULABAGILU,0,248,248
2.6000000000000014,KARNATAKA_MULABAGILU,0,248,248
2.6000000000000014,KARNATAKA_SRINIVASAPUR,0,248,248
2.6000000000000014,UTTAR PRADESH_FAIZABAD,0,248,248
2.7000000000000015,KARNATAKA_MULABAGILU,0,248,248
2.7000000000000015,KARNATAKA_SRINIVASAPUR,0,248,248
2.7000000000000015,UTTAR PRADESH_FAIZABAD,0,248,248
2.75,KARNATAKA_MULABAGILU,0,248,248
2.75,KARNATAKA_SRINIVASAPUR,0,248,248
2.75,UTTAR PRADESH_FAIZABAD,0,248,248
2.8000000000000016,UTTAR PRADESH_FAIZABAD,0,248,248
2.8000000000000016,KARNATAKA_MULABAGILU,0,248,248
2.8000000000000016,KARNATAKA_SRINIVASAPUR,0,248,248
2.9000000000000017,UTTAR PRADESH_FAIZABAD,0,248,248
2.9000000000000017,KARNATAKA_MULABAGILU,0,248,248
2.9000000000000017,KARNATAKA_SRINIVASAPUR,0,248,248
3.0,KARNATAKA_MULABAGILU,0,248,248
3.0,KARNATAKA_SRINIVASAPUR,0,248,248
3.0,UTTAR PRADESH_FAIZABAD,0,248,248
3.0000000000000018,KARNATAKA_MULABAGILU,0,248,248
3.0000000000000018,KARNATAKA_SRINIVASAPUR,0,248,248
3.0000000000000018,UTTAR PRADESH_FAIZABAD,0,248,248
3.100000000000002,KARNATAKA_MULABAGILU,0,248,248
3.100000000000002,KARNATAKA_SRINIVASAPUR,0,248,248
3.100000000000002,UTTAR PRADESH_FAIZABAD,0,248,248
3.200000000000002,UTTAR PRADESH_FAIZABAD,0,248,248
3.200000000000002,KARNATAKA_MULABAGILU,0,248,248
3.200000000000002,KARNATAKA_SRINIVASAPUR,0,248,248
3.25,KARNATAKA_MULABAGILU,0,248,248
3.25,KARNATAKA_SRINIVASAPUR,0,248,248
3.25,UTTAR PRADESH_FAIZABAD,0,248,248
3.300000000000002,KARNATAKA_MULABAGILU,0,248,248
3.300000000000002,KARNATAKA_SRINIVASAPUR,0,248,248
3.300000000000002,UTTAR PRADESH_FAIZABAD,0,248,248
3.400000000000002,KARNATAKA_SRINIVASAPUR,0,248,248
3.400000000000002,KARNATAKA_MULABAGILU,0,248,248
3.400000000000002,UTTAR PRADESH_FAIZABAD,0,248,248
3.5,KARNATAKA_SRINIVASAPUR,0,248,248
3.5,KARNATAKA_MULABAGILU,0,248,248
3.5,UTTAR PRADESH_FAIZABAD,0,248,248
