<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f18d763c030c8495293acab2fb8bc779c5a3f54c0c918ff6e3518f2173d51078
size 5056
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,20,51,66,58,84,59,36,36,108,100,67,90,96,108,38,225,15,25,55,38
DELHI,26,18,20,52,73,66,77,65,36,32,167,100,80,96,106,NR,40,206,16,25,69,35
HISAR,25,14,18,61,68,68,69,NR,34,42,145,87,85,80,95,NR,35,160,15,15,55,30
KARNAL,24,19,23,45,65,54,72,NR,36,35,143,74,68,81,97,NR,39,150,16,18,55,40
SHIMLA,32,NR,22,48,75,66,78,65,37,30,176,115,88,88,NR,NR,45,160,16,20,80,50
MANDI,25,NR,20,46,71,59,73,61,35,25,NR,108,75,77,NR,NR,38,285,14,18,65,30
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUDHIANA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUCKNOW,21,16,18,59,70,83,80,70,35,42,146,105,70,NR,NR,NR,46,229,16,16,75,40
KANPUR,19,16,19,50,70,65,80,58,38,44,115,90,80,NR,NR,NR,40,190,14,12,80,40
VARANASI,20,15,22,45,74,65,80,55,38,40,125,105,69,NR,NR,NR,36,230,16,14,70,45
AGRA,24,16,19,40,68,55,68,55,33,36,100,88,65,NR,NR,NR,34,250,14,10,50,30
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RAIPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,19,19,16,46,65,55,72,42,35,40,100,86,65,86,87,60,48,250,15,20,45,27
RAJKOT,23,18,20,47,69,60,78,58,33,42,104,76,66,77,86,63,43,260,15,19,43,24
BHOPAL,20,17,19,63,70,54,62,44,38,35,129,78,62,75,79,61,36,165,12,14,42,15
INDORE,25,18,21,50,72,52,73,60,33,36,122,91,75,90,108,75,42,205,8,18,55,28
GWALIOR,28,15,17,57,62,50,63,45,35,35,162,85,80,80,110,60,32,185,15,20,65,27
JABALPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,27,27,29,57,82,78,84,62,35,38,133,98,102,88,92,63,53,228,16,24,60,34
NAGPUR,29,26,27,47,71,59,66,55,34,30,122,110,82,96,104,80,45,220,13,23,45,28
JAIPUR,24,18,18,38,65,48,65,53,33,30,110,76,58,82,96,NR,35,150,14,15,60,28
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PATNA,32,19,21,41,63,52,70,51,34,32,NR,85,66,89,88,70,NR,170,16,11,55,30
BHAGALPUR,28,19,21,47,54,57,67,52,36,32,NR,85,58,74,90,58,34,240,14,14,80,40
RANCHI,30,22,20,45,70,NR,NR,NR,37,NR,125,94,50,NR,NR,NR,NR,250,16,14,55,30
BHUBANESHWAR,24,NR,22,46,65,55,73,55,34,28,NR,87,70,96,98,72,42,150,15,14,52,40
CUTTACK,24,NR,21,49,70,49,71,58,35,28,NR,88,70,NR,96,70,42,160,15,15,50,40
SAMBALPUR,23,NR,23,43,67,53,71,52,34,28,NR,88,70,83,101,73,40,150,16,15,55,40
ROURKELA,24,21,22,45,68,54,72,56,34,28,176,86,74,85,96,74,46,160,16,14,52,40
KOLKATA,24,NR,20,55,72,55,NR,56,35,28,140,95,68,80,94,61,NR,120,8,13,65,36
SILIGURI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PORT BLAIR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ITANAGAR,28,NR,25,50,75,75,80,80,40,50,110,99,NR,104,149,NR,NR,NR,NR,15,NR,50
GUWAHATI,24,21,23,42,63,56,69,57,35,40,NR,84,65,85,NR,NR,NR,130,6,12,52,40
SHILLONG,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AIZAWL,38,NR,27,NR,NR,80,75,70,45,NR,NR,NR,NR,NR,110,NR,NR,320,20,30,80,70
DIMAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AGARTALA,30,NR,25,48,56,65,66,72,39,38,NR,NR,56,NR,NR,NR,34,140,16,17,83,38
VIJAYWADA,25,26,27,47,65,55,77,63,37,35,93,104,63,NR,93,66,46,183,12,20,41,35
VISAKHAPATNAM,25,24,26,52,65,55,80,54,38,34,110,103,62,NR,96,60,43,187,12,16,50,40
BENGALURU,33,24,26,51,71,73,74,NR,34,29,88,NR,66,68,87,71,39,300,14,15,32,30
DHARWAD,28,29,26,52,72,72,82,NR,34,37,115,NR,70,81,89,59,39,201,16,26,37,18
T.PURAM,34,26,32,57,69,65,77,61,36,36,160,129,97,NR,100,75,48,183,12,27,70,36
ERNAKULAM,37,27,32,81,78,62,76,56,36,34,90,116,80,NR,97,65,54,149,14,27,69,41
KOZHIKODE,33,27,43,64,78,NR,68,70,34,36,145,135,90,NR,108,65,44,NR,10,20,59,24
PUDUCHERRY,30,30,32,55,80,70,85,50,33,29,108,119,81,NR,91,64,50,230,15,22,52,34
CHENNAI,30,28,30,50,70,66,76,61,34,27,108,NR,88,NR,101,67,55,260,16,18,50,48
DINDIGUL,28,27,24,50,70,70,72,NR,34,32,115,NR,85,NR,104,75,40,260,14,23,55,25
THIRUCHIRAPALLI,30,27,28,52,67,63,75,NR,33,28,114,NR,81,NR,100,67,45,260,12,20,45,28
HYDERABAD,27,28,30,69,76,69,84,57,38,36,103,103,80,77,92,67,50,194,11,21,41,34
Average Price,26.88,21.67,23.67,51.05,69.27,61.65,74.1,58.23,35.55,34.33,124.45,96.34,73.17,84.32,98.06,68.48,42.11,203.63,14.05,18.21,57.29,35.14
Maximum Price,38,30,43,81,82,83,85,80,45,50,176,135,102,104,149,108,55,320,20,30,83,70
Minimum Price,19,14,16,38,54,48,62,42,33,25,88,74,50,68,79,58,32,120,6,10,32,15
Modal Price,24,22.5,20,50,70,55,80,55,34,32,111,86.5,75,84.3333333333333,96,67.3333333333333,40,190,16,16.3333333333333,55,40
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
