<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0780b395f90e68125f2a511c90a6a23f5686cb44788211f2819d2b7d5d313eca
size 2905
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
DELHI,23,13,15,34,71,67,85,57,33,23,110,66,55,60,75,NR,,150,12,10,12,14
SHIMLA,27,15,18,35,78,68,90,52,35,20,87,75,52,NR,NR,NR,,140,12,10,12,NR
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
JAMMU,23,11,14,32,73,NR,NR,NR,34,22,92,74,52,NR,NR,NR,,292,12,10,12,NR
AMRITSAR,17,12,15,28,68,67,NR,NR,34,28,76,NR,49,55,59,NR,,NR,11,6,9,11
LUDHIANA,17,12,15,31,67,67,NR,NR,34,NR,75,75,46,55,59,NR,,NR,11,7,9,11
LUCKNOW,16,12,15,33,65,56,81,47,32,30,96,63,49,NR,NR,NR,,175,12,7,10,NR
KANPUR,14,12,15,32,65,66,82,50,33,29,115,55,45,NR,NR,NR,,140,12,9,12,NR
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
RAIPUR,19,15,18,30,62,60,85,50,30,22,92,73,55,58,69,NR,,180,10,8,10,NR
AHMEDABAD,17,13,16,31,70,75,91,49,29,26,73,51,48,NR,NR,NR,,180,12,10,14,12
RAJKOT,17,15,16,30,65,70,80,50,32,26,76,NR,45,NR,NR,NR,,240,12,12,10,10
BHOPAL,17,11,17,28,58,52,68,50,32,26,75,55,50,48,NR,46,,150,10,6,4,8
MUMBAI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
JAIPUR,22,14,15,28,66,63,78,48,32,21,79,53,44,54,61,NR,,120,1050,6,14,8
PATNA,17,12,13,31,69,62,84,46,32,24,NR,64,52,60,66,52,,150,9,6,10,NR
RANCHI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
BHUBANESHWAR,15,NR,15,30,65,54,82,47,32,22,NR,60,45,NR,60,49,,180,11,7,10,NR
KOLKATA,18,NR,15,32,64,62,88,50,32,21,80,60,42,50,58,43,,100,8,6,10,NR
GUWAHATI,16,15,15,32,62,69,91,48,32,23,NR,57,43,48,55,NR,,75,5,6,11,NR
SHILLONG,16,NR,14,35,65,70,93,55,34,NR,60,57,47,57,57,47,,200,12,8,10,15
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
KOHIMA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
AGARTALA,18,NR,18,35,62,72,70,60,33,24,NR,62,56,NR,NR,NR,,180,11,10,15,NR
VIJAYWADA,17,17,22,30,67,61,90,49,31,28,76,NR,40,NR,52,42,,173,9,11,10,12
BENGALURU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
T.PURAM,22,21,23,54,62,71,79,59,33,20,68,78,64,65,64,47,,126,6,20,18,15
CHENNAI,20,21,22,32,72,72,92,52,31,21,73,68,55,NR,56,41,,240,12,14,10,20
DINDIGUL,21,22,24,37,69,71,87,NR,30,22,71,NR,50,NR,57,42,,320,12,16,18,18
HYDERABAD,19,19,21,30,66,74,82,51,34,26,68,63,43,NR,54,44,,152,7,9,8,13
Average Price,18.61,14.84,17,32.61,66.57,65.86,83.9,51.05,32.35,24,81.16,63.63,49,55.45,60.13,45.3,,174.43,55.57,9.3,11.22,12.85
Maximum Price,27,22,24,54,78,75,93,60,35,30,115,78,64,65,75,52,,320,1050,20,18,20
Minimum Price,14,11,13,28,58,52,68,46,29,20,60,51,40,48,52,41,,75,5,6,4,8
Modal Price,17,12,15,31,65,67,82,50,32,24,76,62,50.6666666666667,54.3333333333333,58,44.5,,180,12,6,10,11.5
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
