<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a80b3ba642df300e824b0b88ee9342c47027c019f090eda430b4efa29b3bac1f
size 9396
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,18,20,23,92,80,83,65,67,41,48,122,95,75,80,95,66,31,200,18,5,12,10
ALLAHABAD,20,18,20,105,90,80,70,80,45,40,157,111,78,95,114,72,38,190,15,14,10,15
AMRITSAR,28,22,27,115,103,108,75,82,42,43,135,102,78,85,99,NR,40,185,18,14,13,26
BATHINDA,27,19,25,135,125,110,70,80,41,44,170,109,90,95,118,NR,45,210,18,8,17,14
CHANDIGARH,28,22,24,125,100,88,72,73,40,44,128,105,75,86,95,NR,36,225,18,9,14,18
DEHRADUN,23,22,26,75,140,135,120,95,42,40,138,100,75,87,105,NR,34,230,17,12,15,20
DELHI,30,23,25,121,102,105,80,84,41,39,165,127,88,99,108,77,45,215,18,13,21,20
DHARAMSHALA,30,NR,28,130,120,100,80,85,44,40,120,130,80,80,90,75,40,180,18,10,15,15
GORAKHPUR,19,22,25,116,82,80,73,70,42,42,NR,115,63,80,115,62,38,180,20,8,14,16
GURGAON,35,23,25,140,120,90,70,80,41,40,118,90,74,92,92,70,38,180,18,13,20,10
HALDWANI,23,22,24,75,140,135,120,95,42,40,138,100,75,87,105,NR,34,230,17,12,14,20
HARIDWAR,23,22,25,76,140,135,120,95,42,40,135,100,75,82,108,NR,34,210,17,13,13,22
HISAR,34,22,24,105,110,100,63,75,39,40,120,109,74,93,87,70,35,180,18,8,15,20
JAMMU,31,22,25,115,110,102,74,78,46,40,NR,127,90,125,118,96,44,240,18,10,20,15
JHANSI,25,20,25,125,110,NR,75,80,39,50,NR,90,70,80,NR,NR,NR,NR,16,10,10,8
KANPUR,22,21,24,130,85,85,63,72,43,50,150,110,75,85,110,75,36,190,14,5,12,10
KARNAL,28,25,29,125,120,110,85,88,41,42,155,104,85,90,94,75,38,200,20,12,15,10
LUCKNOW,23,19,23,120,70,100,80,70,42,50,125,107,80,92,95,75,43,230,16,10,18,15
LUDHIANA,28,19,28,128,130,130,90,116,42,45,175,126,80,86,104,71,52,220,18,20,15,30
MANDI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MEERUT,30,22,24,110,88,85,78,85,41,50,NR,102,90,NR,NR,NR,34,200,18,7,10,10
PANCHKULA,27,23,28,125,120,105,85,85,42,44,145,110,78,84,100,76,42,200,18,10,15,15
RUDRAPUR,22,22,24,74,140,132,115,95,41,40,130,94,77,85,105,NR,36,220,17,11,12,20
SHIMLA,30,NR,26,113,92,96,75,70,43,30,157,139,87,87,NR,NR,38,180,17,10,17,20
SOLAN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,23,23,24,132,95,105,87,82,43,45,140,117,75,90,112,69,45,210,18,8,17,10
AHMEDABAD,28,22,26,100,72,84,62,62,42,46,116,96,70,77,84,70,48,210,17,15,15,18
AMBIKAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BHOPAL,23,18,23,135,115,90,65,65,40,40,164,85,70,69,95,62,40,250,14,10,6,10
BHUJ,23,22,23,100,130,130,110,78,41,50,145,84,60,79,88,66,45,195,15,11,11,21
BILASPUR,22,27,29,126,85,78,80,75,40,40,178,148,87,93,104,76,50,NR,18,20,15,20
DURG,24,25,26,124,75,92,92,72,39,56,138,115,70,78,89,72,45,220,10,15,15,5
GWALIOR,23,18,23,135,100,85,60,65,40,40,130,90,65,69,90,62,40,180,17,10,8,8
INDORE,23,20,22,130,99,90,64,64,39,38,145,90,66,74,90,NR,45,220,14,10,7,12
JABALPUR,24,18,21,128,100,95,70,62,40,40,122,98,66,80,84,63,35,215,12,10,10,8
JAGDALPUR,22,27,28,125,78,95,75,68,42,42,160,110,65,83,86,70,35,200,15,11,13,5
JAIPUR,25,22,26,91,63,72,57,62,40,34,121,95,68,85,96,NR,33,150,16,6,10,10
JODHPUR,32,20,22,78,100,95,95,79,40,32,125,96,76,80,98,NR,44,220,16,15,15,16
KOTA,30,19,22,110,105,105,55,68,40,35,125,90,62,78,94,NR,35,180,15,10,10,15
MUMBAI,30,31,35,112,97,108,84,80,42,42,140,120,98,84,91,68,52,250,18,14,12,17
NAGPUR,27,27,31,110,71,103,73,67,39,42,115,102,79,88,101,76,40,220,18,17,18,12
NASHIK,30,27,29,114,102,114,75,78,39,37,120,107,78,70,89,70,44,248,14,10,8,6
PANAJI,41,32,28,145,85,130,90,85,41,47,170,164,101,98,98,78,55,240,17,23,20,18
PUNE,42,28,31,111,90,102,71,71,38,38,127,165,78,85,84,78,39,216,20,17,16,14
RAIPUR,23,24,27,105,75,80,70,78,42,38,140,102,72,95,90,84,40,180,9,15,12,5
RAJKOT,23,24,24,116,96,90,72,70,38,48,110,92,74,85,82,69,42,220,17,14,14,15
REWA,23,18,20,135,105,95,65,70,40,42,165,85,70,69,95,62,40,240,14,10,8,10
SAGAR,23,15,19,110,80,80,60,70,38,40,131,70,65,76,103,65,30,210,15,10,10,3
SURAT,20,24,25,120,70,90,65,65,40,54,115,95,85,90,90,75,40,230,10,10,10,20
