<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:74414257cc253655339591c53d81a02fb0a98d7eafbbe6bf3750fc62a0630ee0
size 2902
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
DELHI,22,14,16,34,72,72,88,57,31,23,111,66,55,58,70,NR,,149,12,15,12,24
SHIMLA,27,16,18,33,78,72,90,52,34,20,87,73,52,NR,NR,NR,,140,12,15,12,NR
SRINAGAR,22,NR,17,40,86,NR,NR,NR,41,22,NR,75,60,NR,NR,NR,,292,11,15,15,NR
JAMMU,23,15,16,32,72,NR,NR,NR,32,22,85,70,56,NR,NR,NR,,293,12,12,12,NR
AMRITSAR,18,13,16,28,70,60,67,54,31,28,73,65,50,57,59,NR,,NR,11,9,8,10
LUDHIANA,18,13,15,36,65,82,95,66,31,28,90,65,50,50,56,52,,NR,11,9,8,13
LUCKNOW,16,13,15,33,63,62,88,47,31,30,96,64,52,NR,NR,NR,,195,12,10,10,NR
KANPUR,14,13,15,32,65,65,82,48,31,29,115,54,45,NR,NR,NR,,140,12,8,8,NR
DEHRADUN,15,13,14,30,74,54,96,NR,31,24,78,55,51,55,NR,NR,,145,12,10,11,16
RAIPUR,19,15,19,28,64,65,85,45,29,23,95,75,55,59,69,NR,,170,10,10,10,NR
AHMEDABAD,19,14,16,30,62,73,90,45,28,26,73,51,49,NR,NR,NR,,180,12,10,12,23
RAJKOT,18,16,16,30,65,76,90,45,30,26,81,NR,48,NR,NR,NR,,240,12,12,10,25
BHOPAL,19,12,17,28,60,54,75,45,29,28,78,55,50,48,NR,46,,160,10,10,8,10
MUMBAI,20,19,19,33,67,75,91,51,30,26,74,66,54,NR,NR,NR,,153,12,11,12,NR
JAIPUR,22,14,15,27,62,64,73,45,30,23,82,53,45,54,61,NR,,120,11,8,10,18
PATNA,17,14,14,32,66,62,82,43,30,24,NR,62,51,60,66,52,,150,9,8,10,NR
RANCHI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
BHUBANESHWAR,16,NR,15,30,62,64,80,48,30,22,NR,61,51,NR,60,50,,180,11,7,10,NR
KOLKATA,19,NR,15,32,65,68,90,50,31,21,100,60,47,48,58,43,,100,8,6,10,NR
GUWAHATI,17,17,15,30,57,73,84,46,30,26,NR,57,50,48,55,50,,110,NR,8,10,NR
SHILLONG,18,NR,19,35,63,70,97,52,32,NR,60,57,54,55,58,48,,200,12,8,10,35
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
KOHIMA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
AGARTALA,20,NR,18,36,62,72,70,60,34,26,NR,62,56,NR,NR,NR,,180,11,14,15,NR
VIJAYWADA,17,17,20,30,62,65,79,49,29,28,79,NR,42,NR,54,44,,173,9,11,11,22
BENGALURU,18,18,17,26,55,70,86,NR,28,19,72,NR,49,50,55,45,,267,12,11,10,16
T.PURAM,23,21,22,39,62,74,79,58,30,20,68,78,55,65,64,47,,126,7,20,18,26
CHENNAI,20,21,22,32,72,80,90,50,29,21,80,66,58,NR,56,43,,240,12,14,12,36
DINDIGUL,20,21,23,30,58,82,83,NR,29,22,78,NR,55,NR,57,43,,220,9,18,17,35
HYDERABAD,19,19,21,31,66,73,82,53,32,26,69,63,44,NR,55,44,,152,7,10,9,22
Average Price,19.11,15.82,17.22,31.74,65.74,69.08,84.48,50.41,30.85,24.35,82.91,63.17,51.26,54.38,59.56,46.69,,179,10.73,11.07,11.11,22.07
Maximum Price,27,21,23,40,86,82,97,66,41,30,115,78,60,65,70,52,,293,12,20,18,36
Minimum Price,14,12,14,26,55,54,67,43,28,19,60,51,42,48,54,43,,100,7,6,8,10
Modal Price,18.5,13,15,30,62,70,90,45,30.5,26,78,66,52.5,48,55,43,,180,12,10,10,20.75
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
