<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4d9b038adc500092287d5137b65207077e9b5e4d13bb00ee76d95dc43218c4f1
size 9313
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,23,21,24,55,84,56,69,60,38,50,118,87,76,82,92,75,36,200,18,15,30,30
ALLAHABAD,25,21,25,58,84,65,73,55,42,40,136,100,78,96,96,70,43,190,19,10,35,23
AMRITSAR,32,22,24,63,90,70,85,68,38,45,138,94,78,92,100,NR,40,210,19,16,35,35
BATHINDA,32,21,23,65,88,70,82,65,39,48,131,104,93,98,104,87,35,210,18,12,35,32
CHANDIGARH,28,25,27,55,78,60,80,53,36,44,126,97,77,89,92,NR,33,220,16,20,38,35
DEHRADUN,26,26,27,59,82,76,87,67,41,42,135,90,84,90,105,NR,38,220,20,20,40,37
DELHI,34,24,27,73,97,87,89,72,39,44,162,120,90,103,116,79,56,240,19,25,44,36
DHARAMSHALA,28,NR,25,65,95,75,60,75,40,40,120,125,85,90,100,75,35,200,20,40,40,60
GORAKHPUR,26,22,24,65,86,65,86,60,40,42,153,120,69,92,126,76,38,180,18,18,40,40
GURGAON,40,19,21,60,75,70,70,55,34,42,150,90,85,90,95,75,40,220,17,20,45,25
HALDWANI,24,22,25,58,80,65,80,62,38,45,130,89,82,92,100,NR,40,230,20,22,30,50
HARIDWAR,28,23,26,70,90,85,90,67,40,50,140,92,87,92,105,NR,38,190,18,20,25,45
HISAR,32,22,24,60,82,65,73,55,38,NR,135,105,85,93,95,89,31,200,18,20,35,40
JAMMU,40,24,28,66,100,82,88,64,44,45,NR,140,125,120,121,102,44,240,20,25,40,35
JHANSI,30,21,24,70,80,70,75,60,38,50,95,100,85,95,90,90,35,200,18,10,25,22
KANPUR,22,18,24,55,86,69,68,51,40,52,117,105,76,101,136,82,42,120,14,18,25,50
KARNAL,25,20,25,58,80,75,71,55,36,46,155,99,84,86,102,77,40,190,18,18,20,30
LUCKNOW,33,22,22,65,90,75,80,60,37,54,140,115,80,85,93,85,42,240,19,15,38,25
LUDHIANA,32,22,24,65,87,70,83,68,36,45,133,93,78,92,100,NR,38,210,19,14,35,30
MANDI,30,20,24,59,91,68,74,57,39,50,NR,120,80,85,NR,NR,36,320,20,17,33,30
MEERUT,38,22,25,65,92,74,82,75,38,52,NR,96,85,95,NR,89,38,200,20,12,30,25
PANCHKULA,30,20,24,65,70,70,68,66,40,46,160,100,90,95,90,75,45,210,19,20,20,30
RUDRAPUR,25,24,27,61,85,78,80,68,36,43,130,98,83,92,105,NR,39,225,20,20,24,40
SHIMLA,32,NR,26,67,74,70,76,61,38,30,158,131,97,101,NR,NR,38,180,18,25,30,30
SOLAN,39,NR,26,65,NR,66,85,NR,40,39,NR,134,93,96,NR,NR,45,180,20,20,40,30
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,28,22,26,75,93,91,98,72,40,50,142,131,91,105,121,79,49,230,18,14,35,30
AHMEDABAD,23,22,23,61,65,59,71,58,35,50,112,87,73,85,83,75,46,214,14,15,22,31
AMBIKAPUR,26,25,28,100,100,55,90,60,40,40,104,109,65,92,104,NR,40,220,10,15,20,30
BHOPAL,27,24,26,65,95,72,90,58,36,48,105,98,68,92,85,72,40,250,16,15,45,22
BHUJ,23,21,22,58,86,60,68,55,35,50,102,85,72,86,87,70,43,220,15,18,15,25
BILASPUR,26,30,30,52,90,64,85,58,40,40,140,95,65,92,90,80,40,215,15,15,35,40
DURG,27,28,30,65,90,70,90,60,36,43,123,105,63,83,87,70,37,220,10,20,40,20
GWALIOR,30,23,26,58,85,60,70,58,39,45,135,90,80,90,105,75,38,200,18,15,30,25
INDORE,26,20,23,62,79,69,80,58,36,44,104,95,68,88,83,NR,40,220,15,14,13,34
JABALPUR,27,25,26,63,92,72,85,58,38,53,130,105,85,83,103,84,40,220,10,16,30,20
JAGDALPUR,26,27,30,56,90,56,65,55,40,55,137,109,79,93,98,82,34,180,10,20,45,20
JAIPUR,30,23,26,53,79,62,73,50,39,42,156,90,60,87,106,NR,40,160,17,12,35,28
JODHPUR,47,25,28,58,85,65,73,57,36,35,142,145,NR,NR,116,NR,27,172,10,10,20,30
KOTA,29,23,25,61,80,67,75,60,38,40,125,93,67,91,92,NR,39,260,19,15,30,30
MUMBAI,31,34,35,69,91,76,98,63,41,42,140,119,84,86,93,67,61,274,19,23,40,44
NAGPUR,31,28,26,59,87,66,81,57,42,44,119,90,62,93,95,80,45,201,18,18,40,20
NASHIK,37,32,30,73,71,76,75,56,39,37,114,101,76,72,86,70,44,248,11,27,40,36
PANAJI,42,33,32,85,100,90,105,75,40,50,175,148,117,106,117,79,55,240,20,27,45,35
PUNE,53,34,33,60,95,69,83,63,34,38,119,160,71,91,88,70,32,225,17,17,26,16
RAIPUR,26,24,26,65,84,58,72,56,39,42,120,110,70,90,100,80,45,180,9,16,42,35
RAJKOT,23,21,26,65,59,55,67,55,35,52,97,89,76,88,86,77,45,200,17,16,17,25
REWA,25,19,22,59,74,57,71,61,40,45,116,86,70,84,92,NR,42,210,12,16,30,20
SAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SURAT,22,21,22,55,60,48,65,52,35,52,100,86,70,87,84,76,38,230,10,18,15,22
UDAIPUR,24,22,23,57,67,57,67,57,37,38,108,97,80,92,93,NR,42,190,10,8,20,15
BALASORE,28,34,27,62,82,67,80,55,41,40,NR,102,70,NR,102,78,48,200,20,14,38,25
BERHAMPUR,29,32,27,63,85,72,80,56,42,34,NR,107,70,NR,104,78,46,200,19,14,38,25
BHAGALPUR,25,22,25,55,90,66,87,58,40,42,NR,100,70,92,100,75,36,220,10,14,35,45
BHUBANESHWAR,28,32,26,62,85,68,82,58,42,34,NR,106,72,NR,104,78,48,180,19,14,40,30
CUTTACK,27,34,28,60,84,70,80,53,40,34,NR,106,68,NR,105,78,48,200,19,14,40,20
DARBHANGA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GAYA,27,20,26,61,86,68,81,59,35,44,NR,108,97,100,NR,92,39,193,19,13,18,24
JEYPORE,29,33,28,65,85,70,82,56,41,40,NR,106,70,NR,102,78,48,200,19,14,38,20
KHARAGPUR,35,24,32,55,80,66,110,75,42,45,147,130,80,95,100,84,48,220,12,12,30,40
KOLKATA,30,NR,26,63,90,66,87,59,40,38,144,101,74,90,102,77,44,140,9,14,45,35
MALDA,27,17,23,78,75,70,80,76,40,40,NR,96,100,85,95,70,46,120,10,10,15,50
MUZZAFARPUR,38,20,28,68,84,85,78,62,39,39,NR,115,85,110,115,42,43,200,14,15,36,40
PATNA,34,22,28,65,91,73,86,61,44,42,NR,105,74,107,109,84,45,190,19,16,38,35
PURNIA,28,21,20,60,85,65,85,52,38,38,NR,95,75,80,NR,64,35,280,10,10,35,28
PURULIA,28,19,22,68,70,75,75,68,42,40,92,100,70,92,95,65,42,180,17,14,45,40
RAIGANJ,33,27,29,70,65,85,71,68,39,33,75,102,75,80,84,60,42,250,10,13,24,55
RAMPURHAT,33,17,22,75,75,70,80,70,36,40,145,90,70,85,87,65,38,220,12,15,25,40
RANCHI,35,28,28,70,90,72,90,60,41,42,150,107,68,105,109,81,42,280,18,14,35,25
ROURKELA,28,34,27,62,85,70,80,57,41,40,NR,106,67,98,102,78,46,200,20,15,35,25
SAMBALPUR,27,30,27,61,85,68,81,56,41,34,NR,106,70,98,103,79,40,220,20,14,38,30
SILIGURI,35,24,26,65,76,80,80,80,40,45,180,115,100,110,120,85,35,170,10,13,40,40
AGARTALA,31,NR,29,63,NR,86,89,83,43,49,NR,106,70,101,NR,NR,53,167,19,19,45,50
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DIMAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GANGTOK,57,28,31,65,95,95,95,70,45,47,NR,118,75,105,118,NR,55,300,18,30,42,43
GUWAHATI,30,26,30,65,80,83,85,65,42,56,NR,90,75,90,100,NR,48,200,12,16,45,55
IMPHAL,48,NR,35,75,110,90,110,80,50,50,NR,109,87,120,NR,98,70,220,15,20,50,50
ITANAGAR,32,36,30,75,95,95,95,70,45,60,NR,125,95,100,110,NR,60,340,14,30,40,50
JOWAI,36,30,28,80,80,80,85,60,42,50,NR,90,90,90,159,NR,NR,260,20,20,40,40
SHILLONG,23,35,30,80,100,75,100,60,42,60,120,80,70,90,NR,NR,60,150,20,20,40,60
TURA,32,63,37,70,110,110,100,65,45,60,NR,126,70,120,131,87,50,400,10,30,50,60
ADILABAD,34,28,32,62,85,72,86,63,39,52,114,120,62,94,96,71,50,204,10,29,45,23
BENGALURU,52,36,34,67,88,88,89,63,38,36,140,132,84,90,100,83,51,220,11,32,34,23
CHENNAI,42,35,32,66,89,85,88,62,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
COIMBATORE,36,33,32,69,93,97,90,60,38,43,150,119,76,NR,99,74,57,220,18,22,38,16
CUDDALORE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DHARMAPURI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DHARWAD,46,32,43,81,95,86,91,64,NR,NR,123,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DINDIGUL,41,34,44,78,92,95,89,66,38,42,173,NR,75,NR,103,75,53,210,18,25,35,15
ERNAKULAM,44,36,33,84,110,104,106,80,40,42,158,130,100,NR,94,70,52,180,14,28,42,26
HYDERABAD,42,30,32,65,82,76,85,60,38,46,110,114,86,91,92,74,52,184,12,23,30,19
JADCHERLA,34,30,31,62,92,75,83,75,35,48,110,135,68,NR,96,72,61,253,12,23,39,18
KARIMNAGAR,36,33,36,65,89,75,82,66,35,42,115,150,70,NR,95,75,50,188,13,26,41,21
KOZHIKODE,40,30,32,80,100,90,105,70,40,42,NR,125,92,NR,98,72,55,170,10,22,40,15
KURNOOL,48,35,30,70,90,85,95,75,37,42,138,157,75,NR,97,71,46,185,18,25,26,8
MANGALORE,40,35,39,68,85,78,82,68,38,36,139,120,72,80,88,67,54,237,10,21,36,38
MAYABUNDER,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MYSORE,44,32,28,64,95,81,87,86,35,36,151,149,75,78,89,65,57,317,10,21,39,13
PALAKKAD,37,35,30,72,94,86,96,70,38,40,145,120,90,NR,95,70,53,210,11,30,40,17
PORT BLAIR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PUDUCHERRY,32,38,32,75,100,95,98,70,39,42,134,132,104,NR,102,76,55,250,18,24,35,14
