<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9da8562a216c7eb2578f564c93f53031ec0e2a5ea3f89b6457568270a184abf1
size 9221
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,32,22,24,63,90,70,85,68,38,45,138,94,78,92,100,NR,40,210,19,16,35,35
BATHINDA,32,21,23,65,88,70,82,65,39,48,131,104,93,98,104,87,35,210,18,12,35,32
CHANDIGARH,28,25,27,54,78,60,80,53,36,44,127,97,76,86,86,NR,33,220,16,20,36,34
DEHRADUN,26,26,27,59,82,76,87,67,41,42,135,90,84,90,105,NR,38,220,20,20,40,37
DELHI,34,24,27,73,97,84,89,72,39,44,162,120,90,103,116,79,56,240,19,25,43,36
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,40,19,21,60,75,70,70,55,34,42,150,90,85,90,95,75,40,220,17,20,45,25
HALDWANI,24,22,25,58,80,65,80,62,38,45,130,89,82,92,100,NR,40,230,20,22,30,50
HARIDWAR,28,23,26,70,90,85,90,67,40,50,140,92,87,92,105,NR,38,190,18,20,25,45
HISAR,32,22,24,60,82,65,73,55,38,42,135,105,85,93,95,89,31,200,18,20,35,40
