<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9a9c87e162a5b36c2f124ee500728c28c73d666ab4f6d63707c0169ce912da30
size 4370
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,22,15,17,48,65,62,70,50,33,35,107,94,64,82,90,107,30,265,14,6,15,20
DELHI,24,15,17,56,74,77,76,54,36,29,135,85,80,88,108,NR,35,163,14,14,18,15
HISAR,20,13,15,40,60,60,58,NR,36,36,119,71,68,77,80,NR,25,140,12,10,19,20
KARNAL,20,13,15,34,61,59,61,NR,33,35,122,71,67,75,80,NR,27,140,12,9,22,17
SHIMLA,28,NR,18,50,67,62,63,48,36,26,137,104,77,NR,NR,77,37,130,14,16,15,16
MANDI,22,NR,15,52,64,65,67,44,36,16,109,101,73,75,NR,NR,31,265,14,14,14,15
SRINAGAR,22,20,19,62,60,NR,NR,NR,35,27,NR,95,77,NR,NR,NR,NR,300,13,15,20,NR
JAMMU,27,13,15,50,65,NR,NR,NR,38,28,110,104,75,NR,NR,NR,NR,314,14,12,14,NR
AMRITSAR,18,12,15,44,60,42,60,38,35,32,115,NR,80,96,91,NR,NR,180,13,10,12,10
LUDHIANA,25,13,17,58,68,NR,NR,NR,35,33,99,93,66,82,104,77,40,270,14,10,15,20
BATHINDA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUCKNOW,19,13,14,58,64,73,73,55,34,40,120,82,68,NR,NR,NR,37,185,14,10,20,35
KANPUR,14,12,14,50,52,50,62,40,35,38,115,80,65,NR,NR,NR,30,140,14,8,20,20
VARANASI,15,13,15,47,58,55,65,40,34,36,98,80,62,NR,NR,NR,36,180,14,8,18,25
AGRA,16,12,14,45,57,54,52,45,33,32,94,72,58,NR,NR,NR,27,200,12,7,18,20
DEHRADUN,15,13,15,54,62,58,70,NR,35,32,87,78,69,82,NR,NR,31,150,14,10,20,18
RAIPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,18,14,15,44,60,51,60,38,34,36,97,71,60,75,80,60,38,220,13,10,10,24
RAJKOT,18,13,16,50,55,52,65,42,33,38,95,76,66,76,78,62,45,280,14,10,15,20
BHOPAL,17,14,16,36,68,53,65,44,29,35,96,70,56,68,73,54,32,160,12,11,12,12
INDORE,24,13,16,51,65,60,62,46,33,NR,105,NR,62,73,97,NR,35,175,8,9,15,16
MUMBAI,22,21,22,55,71,79,79,57,34,36,110,89,85,78,84,65,46,203,14,13,18,21
NAGPUR,22,21,23,53,63,65,66,43,33,29,116,81,77,81,88,71,40,140,13,9,17,18
JAIPUR,21,14,14,43,55,45,53,40,35,27,101,72,63,76,77,NR,29,120,12,4,11,14
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PATNA,25,14,14,44,56,54,56,40,34,28,NR,83,62,82,89,68,NR,150,9,9,16,30
BHAGALPUR,19,14,16,40,57,58,62,40,33,25,NR,82,60,80,85,58,32,220,8,600,16,36
RANCHI,26,17,17,52,64,NR,NR,NR,35,NR,NR,88,65,NR,NR,NR,NR,160,14,8,16,20
BHUBANESHWAR,19,15,17,53,61,63,61,45,33,24,NR,85,62,NR,84,70,32,160,13,8,16,20
CUTTACK,20,15,15,53,54,50,58,42,34,24,NR,84,60,NR,88,68,33,160,14,8,16,18
SAMBALPUR,19,16,16,52,56,54,62,42,34,24,NR,86,66,NR,83,70,36,150,14,9,16,20
KOLKATA,20,NR,17,48,64,64,75,44,34,22,120,84,60,78,100,64,NR,120,8,8,16,35
SILIGURI,17,15,14,50,60,78,60,40,33,26,NR,84,68,77,97,NR,NR,100,5,8,14,25
ITANAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GUWAHATI,17,15,17,44,47,62,57,41,31,31,NR,72,69,73,91,67,NR,140,NR,10,16,33
SHILLONG,16,NR,18,48,50,66,70,42,35,NR,84,87,79,81,63,60,NR,200,14,8,23,17
AIZAWL,25,NR,20,NR,NR,85,85,80,45,NR,NR,88,NR,NR,NR,NR,NR,248,15,20,30,60
DIMAPUR,12,16,15,40,55,50,50,40,40,NR,88,88,70,NR,NR,NR,NR,160,8,15,25,50
AGARTALA,19,NR,18,42,65,75,59,48,34,28,NR,89,56,NR,NR,NR,34,140,11,13,23,40
VIJAYWADA,19,22,21,52,60,62,68,50,35,32,100,84,59,NR,82,66,36,184,9,12,14,16
BENGALURU,22,19,19,49,72,68,58,NR,32,21,83,NR,67,66,83,65,34,300,14,13,14,16
DHARWAD,23,24,29,55,69,78,70,NR,31,25,107,NR,74,73,94,63,37,190,13,11,13,19
T.PURAM,26,19,25,50,64,77,74,62,33,28,109,112,95,78,96,75,41,123,8,20,31,30
ERNAKULAM,23,20,21,48,65,63,68,47,31,25,90,98,74,73,90,70,41,115,7,17,20,25
CHENNAI,22,22,22,55,65,68,68,45,32,27,112,96,77,NR,86,66,45,265,14,12,12,16
DINDIGUL,21,22,24,53,63,68,63,NR,31,24,90,NR,70,NR,78,60,38,236,10,18,18,20
THIRUCHIRAPALLI,20,21,24,50,62,66,62,NR,31,24,90,NR,70,NR,78,60,38,235,11,20,20,20
HYDERABAD,19,24,22,52,67,65,62,55,32,33,101,88,67,80,85,62,38,193,11,14,15,14
Average Price,20.41,16.24,17.68,49.07,61.63,62.4,64.38,46.27,34.05,29.41,104.88,85.45,68.56,77.88,86.52,67.4,35.33,187.93,12.05,24.68,17.23,22.76
Maximum Price,28,24,29,62,74,85,85,80,45,40,137,112,95,96,108,107,46,314,15,600,31,60
Minimum Price,12,12,14,34,47,42,50,38,29,16,83,70,56,66,63,54,25,100,5,4,10,10
Modal Price,20.5,13,15,50,62.5,62,62,40,33,24,90,86,66.3333333333333,77.5,79,60,38,140,14,9,16,20
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
