<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ae9266c15e82f0fa026688e393c13f184adca5339d6edd055c5841089665d620
size 9161
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,32,22,24,60,90,70,85,70,38,45,140,91,78,92,100,NR,40,210,19,16,35,35
BATHINDA,35,21,23,62,85,70,80,62,38,48,126,104,93,98,104,87,35,210,18,12,28,35
CHANDIGARH,27,24,26,54,72,52,73,53,35,44,127,97,76,86,86,NR,30,220,16,17,35,55
DEHRADUN,26,25,27,57,88,77,84,66,43,42,135,84,84,79,102,NR,38,220,18,22,25,43
DELHI,34,24,27,73,97,84,89,72,39,44,162,120,90,100,116,79,56,240,19,25,42,37
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,30,19,21,60,73,70,70,55,34,42,150,98,93,98,104,82,40,220,17,25,30,25
HALDWANI,24,22,25,58,80,65,80,62,38,45,130,89,82,92,100,NR,40,230,20,22,25,50
HARIDWAR,28,23,26,70,90,85,90,67,40,50,140,92,87,92,105,NR,38,190,18,20,25,50
HISAR,32,20,24,60,82,70,72,55,38,42,148,104,90,107,104,89,30,200,18,20,25,45
