<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f00a1a01581e49e30cd0ee3088a5bcd2b42d20b59aab006c4d03a0545c0bb59f
size 9360
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,31,18,22,65,136,128,96,86,36,44,135,99,74,86,100,NR,41,185,18,10,16,22
BATHINDA,26,19,23,74,160,160,107,85,42,42,162,101,72,90,115,NR,42,210,18,9,15,20
CHANDIGARH,28,18,22,68,138,132,88,76,32,44,122,100,72,86,100,NR,35,225,17,15,18,22
DEHRADUN,23,21,23,70,140,130,120,95,40,38,135,92,75,87,100,NR,34,230,17,18,16,22
DELHI,28,19,21,81,159,177,104,96,40,38,154,124,81,88,105,NR,47,207,17,19,22,22
DHARAMSHALA,26,NR,22,70,150,145,100,80,40,40,120,125,75,75,90,65,35,180,18,10,15,30
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,28,18,21,65,163,132,104,NR,34,48,118,110,74,87,92,70,36,180,18,13,13,11
HALDWANI,22,21,23,70,140,125,115,95,40,38,135,88,78,87,110,NR,36,230,17,16,16,22
HARIDWAR,23,21,23,75,140,130,120,95,40,38,135,95,75,82,108,NR,33,210,17,15,16,25
HISAR,30,16,20,64,160,130,87,79,38,46,110,96,71,77,91,NR,34,180,17,10,10,20
