<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2ffdfe9ca0612c053589b7b248691db283265041956d30ccd36b57917aac7887
size 4636
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,22,15,17,48,65,62,70,50,40,35,108,95,68,85,95,108,30,265,14,20,8,15
DELHI,25,16,17,69,78,73,75,62,39,29,166,103,88,95,107,NR,43,175,16,22,17,31
HISAR,24,13,15,61,65,65,65,NR,38,42,145,87,77,88,95,NR,33,150,15,15,12,30
KARNAL,19,14,16,51,61,56,NR,NR,35,36,123,87,75,86,95,NR,26,140,12,14,15,34
SHIMLA,30,NR,18,70,72,65,75,55,40,NR,159,134,88,93,NR,NR,42,160,NR,30,15,40
MANDI,23,NR,16,70,71,68,73,58,42,20,137,129,78,80,NR,NR,39,275,14,20,15,25
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,29,15,16,64,68,48,70,60,39,36,125,105,80,85,105,NR,40,200,17,19,12,20
LUDHIANA,24,14,17,56,64,63,62,53,40,34,130,90,75,85,110,73,45,180,14,16,16,45
BATHINDA,26,14,16,67,76,76,82,65,45,32,126,114,87,96,107,NR,46,185,16,15,11,34
LUCKNOW,20,14,16,74,73,77,77,62,40,40,150,110,78,NR,NR,NR,47,220,16,20,15,48
KANPUR,15,14,15,65,62,60,70,55,38,38,115,100,76,NR,NR,NR,40,160,14,16,12,40
VARANASI,16,13,17,64,74,65,80,52,39,36,125,100,69,NR,NR,NR,36,200,16,17,12,40
AGRA,19,14,16,63,68,58,58,53,37,34,92,92,82,NR,NR,NR,35,220,12,20,14,35
DEHRADUN,17,14,17,68,70,60,80,NR,40,36,91,93,72,95,NR,NR,40,150,14,20,13,22
RAIPUR,21,19,21,66,80,58,62,50,40,30,140,100,92,90,95,82,40,175,8,18,12,14
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,18,15,16,64,70,61,72,48,37,36,141,92,75,82,84,70,48,250,14,18,15,28
RAJKOT,20,19,17,70,70,70,74,55,38,40,139,92,72,83,82,69,47,260,14,17,12,21
BHOPAL,19,14,16,63,70,54,62,44,32,35,120,74,58,72,73,58,36,165,12,15,10,20
INDORE,24,17,19,70,78,60,68,55,37,32,163,95,82,88,99,NR,40,185,7,20,10,35
MUMBAI,28,26,32,76,80,80,78,60,45,36,136,98,96,88,90,72,45,210,15,25,13,28
NAGPUR,24,17,20,60,61,54,59,46,36,29,161,127,91,96,111,78,40,168,13,17,14,31
JAIPUR,22,16,16,62,70,52,62,48,37,26,132,88,65,86,NR,NR,33,150,12,16,10,26
JODHPUR,32,14,17,63,55,67,66,NR,39,35,138,104,67,99,NR,NR,24,220,15,18,10,25
KOTA,24,NR,17,60,76,58,65,60,39,NR,143,90,75,85,NR,NR,46,200,7,15,8,25
PATNA,25,15,16,62,64,52,60,49,42,30,NR,102,74,95,91,75,NR,155,11,15,13,33
BHAGALPUR,24,16,17,57,69,59,69,56,36,30,NR,109,70,81,84,57,33,230,12,16,12,38
RANCHI,28,18,18,68,68,NR,NR,NR,40,NR,150,107,78,NR,NR,NR,NR,225,16,16,12,30
BHUBANESHWAR,21,17,18,68,64,60,65,55,38,24,NR,100,74,90,93,75,38,130,15,15,14,20
CUTTACK,20,NR,19,67,73,53,65,56,40,24,NR,102,74,NR,94,75,37,160,15,15,14,24
SAMBALPUR,20,16,19,66,65,57,65,48,40,24,NR,100,76,90,90,75,36,150,16,15,13,20
KOLKATA,20,NR,18,74,78,68,80,52,41,28,150,106,78,88,100,69,NR,120,8,15,15,28
SILIGURI,19,16,17,68,62,72,72,64,40,30,NR,103,77,91,101,NR,NR,100,6,15,14,30
PORT BLAIR,41,25,30,81,85,NR,NR,61,45,44,132,141,100,NR,105,81,50,311,14,22,20,36
ITANAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GUWAHATI,17,16,18,64,59,58,71,53,41,35,NR,95,82,NR,97,77,NR,140,NR,18,15,43
SHILLONG,18,NR,19,72,68,66,80,55,42,NR,90,106,90,NR,NR,96,NR,200,16,18,23,35
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DIMAPUR,16,16,17,55,65,45,65,60,40,NR,100,104,75,NR,NR,NR,NR,160,10,25,20,25
AGARTALA,18,NR,19,63,58,54,58,66,37,29,NR,109,55,NR,NR,NR,34,140,13,18,15,22
VIJAYWADA,22,24,23,68,67,54,71,51,42,33,119,84,71,NR,86,68,39,183,9,21,11,11
BENGALURU,27,20,21,71,76,77,71,NR,40,24,85,NR,63,64,83,70,38,300,14,22,11,10
DHARWAD,24,23,28,62,77,70,66,NR,37,28,107,NR,72,80,89,65,36,195,12,17,12,13
T.PURAM,29,21,24,71,64,65,65,70,40,30,119,120,95,69,93,73,40,125,10,26,40,31
ERNAKULAM,29,21,21,70,67,62,69,55,37,30,95,121,74,74,92,73,46,125,12,26,36,23
PUDUCHERRY,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
CHENNAI,29,24,24,74,78,68,76,52,41,27,142,108,87,NR,90,70,37,260,16,19,11,20
DINDIGUL,28,24,24,74,73,72,69,NR,40,28,130,NR,83,NR,90,68,36,255,12,22,12,10
THIRUCHIRAPALLI,28,22,24,74,75,68,68,NR,40,28,143,NR,91,NR,90,75,36,255,12,21,12,9
HYDERABAD,23,23,20,68,67,62,68,50,40,34,116,97,75,80,77,65,40,192,10,23,14,22
Average Price,23.2,17.54,19,66.11,69.54,62.55,69.26,55.24,39.37,31.88,128.5,102.69,77.83,85.77,93.53,73.73,38.9,190.74,12.86,18.76,14.35,27.07
Maximum Price,41,26,32,81,85,80,82,70,45,44,166,141,100,99,111,108,50,311,17,30,40,48
Minimum Price,15,13,15,48,55,45,58,44,32,20,85,74,55,64,73,57,24,100,6,14,8,9
Modal Price,24,14,17,68,70,61,65,55,40,33,150,100,75,86.5,90,75,40,170,13,15,12,20
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
