<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:5e7e0682f26b23615d7382f02575cefc75f796bd8ca32e8609381c59874e2991
size 5496
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,21,46,75,60,88,70,36,38,145,90,76,85,100,NR,40,225,15,28,26,35
DELHI,30,20,22,50,80,85,93,81,37,38,152,106,83,88,102,NR,45,188,17,30,31,59
HISAR,24,16,19,38,66,62,74,58,36,44,130,77,85,77,92,NR,32,170,16,20,24,46
KARNAL,24,17,21,41,69,70,94,67,36,40,143,79,87,98,98,NR,37,160,17,25,28,57
PANCHKULA,25,19,24,48,74,70,80,NR,37,45,130,90,75,90,106,NR,44,180,20,25,25,50
GURGAON,28,18,21,46,68,52,74,NR,34,46,143,91,74,87,92,NR,35,180,15,40,30,80
SHIMLA,32,NR,22,45,75,75,90,70,37,30,175,115,87,87,NR,NR,43,180,17,30,30,40
MANDI,30,NR,21,44,76,82,91,76,37,28,NR,115,80,82,NR,NR,34,NR,14,31,30,50
SRINAGAR,26,20,23,65,70,NR,NR,NR,45,34,NR,105,82,NR,NR,NR,NR,328,17,30,25,NR
JAMMU,37,17,20,43,78,78,82,77,42,40,186,112,84,107,119,82,46,240,17,40,30,50
AMRITSAR,32,18,21,55,72,65,86,63,39,38,137,95,69,92,99,NR,40,255,19,29,30,38
LUDHIANA,23,16,18,45,75,75,95,80,35,42,115,88,65,70,100,60,40,170,15,24,25,50
BATHINDA,32,18,20,48,81,93,103,77,39,42,147,104,89,91,119,NR,52,210,17,27,30,42
