<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f8a008196bb8c96c48584676ca061b652692f6397b9c5e9839b6d5f69d717126
size 5530
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,21,46,75,60,88,70,36,38,145,90,76,85,100,NR,40,225,15,35,32,40
DELHI,30,19,21,50,81,81,89,80,36,38,146,106,83,88,105,NR,43,202,16,35,30,33
HISAR,24,16,19,37,66,65,72,58,37,44,130,77,85,77,92,NR,32,170,16,23,16,26
KARNAL,24,19,22,40,70,75,87,68,37,41,143,79,87,98,98,NR,39,160,17,25,27,43
PANCHKULA,25,19,24,48,74,70,80,NR,37,45,130,90,75,90,106,NR,48,180,20,25,25,40
GURGAON,28,18,21,46,68,52,74,NR,34,46,143,91,74,87,92,NR,35,180,15,30,30,50
SHIMLA,32,NR,22,46,85,75,90,70,35,NR,175,115,87,87,NR,NR,40,160,17,35,30,40
MANDI,30,NR,20,46,78,82,90,80,36,28,NR,112,76,81,NR,NR,35,NR,17,32,25,40
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,32,17,21,43,85,82,88,75,40,40,148,114,80,115,126,89,46,232,17,40,25,30
AMRITSAR,32,18,21,53,72,65,88,63,40,38,135,96,71,92,98,NR,42,245,18,36,20,40
LUDHIANA,23,16,18,45,75,75,95,80,35,42,125,90,70,80,100,60,40,175,15,30,26,30
BATHINDA,32,18,21,46,79,93,98,76,36,42,145,101,85,86,109,NR,52,210,17,26,25,30
LUCKNOW,23,16,20,50,68,86,86,75,35,48,128,90,72,NR,NR,NR,45,225,16,25,20,50
KANPUR,22,16,20,50,75,88,86,75,38,48,115,92,82,NR,NR,NR,40,190,14,24,25,60
VARANASI,28,17,20,46,74,65,90,65,38,40,125,105,69,NR,NR,NR,37,230,16,26,28,40
AGRA,23,16,19,38,75,70,76,69,34,48,83,76,60,NR,NR,NR,32,260,16,30,27,30
DEHRADUN,21,16,20,50,70,82,106,76,36,NR,132,85,80,84,128,NR,40,240,17,26,32,45
RAIPUR,26,22,27,40,65,60,85,60,32,38,110,100,80,85,90,78,40,180,10,33,22,23
PANAJI,35,30,27,53,78,91,105,80,33,44,NR,139,97,93,101,64,45,165,16,38,26,28
AHMEDABAD,22,20,22,36,69,72,90,65,34,42,92,84,68,78,77,67,46,250,15,25,27,40
