<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f28bf7da6fc44db93fba7be9e8d0745711bb4f238be9d6389ad7d5de7c14d70c
size 2893
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
DELHI,22,13,15,34,71,67,86,56,33,23,110,66,55,58,70,NR,,150,12,10,11,14
SHIMLA,27,15,18,33,78,68,90,52,35,20,87,73,52,NR,NR,NR,,140,12,15,12,NR
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
JAMMU,23,14,15,32,71,NR,NR,NR,35,22,85,69,53,NR,NR,NR,,292,12,10,12,NR
AMRITSAR,18,12,15,29,72,NR,NR,NR,32,NR,76,70,48,55,59,NR,,NR,11,6,9,7
LUDHIANA,18,13,15,34,68,NR,NR,NR,37,NR,90,60,55,50,56,52,,NR,11,6,7,6
LUCKNOW,16,12,14,33,66,60,82,48,33,30,96,63,49,NR,NR,NR,,185,12,7,10,NR
KANPUR,14,12,14,30,65,65,82,49,34,29,115,54,45,NR,NR,NR,,140,12,10,12,NR
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
RAIPUR,19,15,18,30,62,65,80,50,30,23,92,71,55,59,69,NR,,180,10,8,10,NR
AHMEDABAD,19,14,16,30,66,73,92,47,32,26,73,51,49,NR,NR,NR,,180,12,10,14,17
RAJKOT,18,15,16,30,60,75,90,46,31,26,77,NR,47,NR,NR,NR,,240,12,12,10,20
BHOPAL,17,11,17,28,58,52,68,50,32,28,75,55,50,48,NR,46,,150,10,6,4,10
MUMBAI,20,19,17,32,60,71,89,51,32,26,72,64,53,NR,NR,NR,,153,12,12,11,NR
JAIPUR,22,14,15,27,64,66,78,46,31,22,79,53,45,54,61,NR,,120,11,8,8,14
PATNA,17,12,13,32,67,62,84,44,33,24,NR,62,51,60,66,52,,150,9,6,10,NR
RANCHI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
BHUBANESHWAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
KOLKATA,18,NR,15,32,65,64,90,52,31,21,80,60,42,48,58,43,,100,8,5,10,NR
GUWAHATI,16,13,15,31,61,70,88,47,32,24,NR,57,50,48,55,50,,110,NR,8,8,NR
SHILLONG,17,NR,19,35,65,70,97,56,34,NR,60,56,54,56,58,48,,200,12,8,10,35
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
KOHIMA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
AGARTALA,18,NR,18,38,62,72,70,60,34,24,NR,62,56,NR,NR,NR,,180,11,12,14,NR
VIJAYWADA,17,17,20,31,65,66,88,49,30,28,78,NR,NR,NR,NR,NR,,173,9,12,10,22
BENGALURU,18,19,17,27,62,72,82,NR,29,19,67,NR,48,48,52,44,,267,12,9,9,20
T.PURAM,22,21,23,58,62,71,79,59,33,20,68,78,64,65,64,47,,126,7,20,18,16
CHENNAI,20,20,22,32,72,78,92,52,30,21,77,68,56,NR,56,42,,240,12,14,12,32
DINDIGUL,20,21,23,32,68,70,85,NR,30,22,74,NR,53,NR,57,42,,320,12,14,20,40
HYDERABAD,18,19,21,30,66,73,82,51,32,26,69,63,44,NR,NR,NR,,147,7,9,9,14
Average Price,18.92,15.29,17.13,32.5,65.67,68.1,84.48,50.79,32.29,24,80.95,62.75,51.04,54.08,60.08,46.6,,179.23,10.78,9.88,10.83,19.07
Maximum Price,27,21,23,58,78,78,97,60,37,30,115,78,64,65,70,52,,320,12,20,20,40
Minimum Price,14,11,13,27,58,52,68,44,29,19,60,51,42,48,52,42,,100,7,5,4,6
Modal Price,18,12,15,32,63.5,70,82,52,32,26,77,61.6666666666667,54,48,57,47,,165,12,9,10,14
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
