<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f7af7994df19e472080fda72b41052992b1437d120b5e965976180f0719bed9a
size 5041
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DELHI,28,18,20,54,70,68,80,65,36,32,167,99,78,95,106,NR,41,206,16,20,53,36
HISAR,25,14,18,61,68,68,69,NR,34,42,145,87,85,80,95,NR,33,160,15,20,60,55
KARNAL,24,19,23,45,68,63,76,NR,36,35,143,74,68,81,97,NR,41,150,16,23,57,39
SHIMLA,32,NR,22,48,70,60,80,60,37,30,165,119,77,86,NR,NR,45,160,16,20,60,50
MANDI,28,NR,21,44,71,60,70,63,37,25,NR,101,70,71,NR,NR,38,285,16,17,56,40
SRINAGAR,22,22,26,70,65,NR,NR,NR,40,30,NR,103,82,NR,NR,NR,NR,340,15,20,40,NR
JAMMU,33,18,20,47,74,72,74,64,39,38,167,115,75,93,115,77,40,210,16,20,60,40
AMRITSAR,35,19,21,46,69,48,72,62,38,38,142,94,67,92,95,NR,38,240,18,20,52,38
LUDHIANA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,32,16,18,46,72,NR,NR,62,38,35,132,99,75,93,NR,NR,50,210,16,13,62,29
LUCKNOW,21,16,18,57,70,77,80,70,35,40,146,105,70,NR,NR,NR,46,229,16,17,50,35
KANPUR,19,16,18,50,70,60,76,58,38,40,115,85,80,NR,NR,NR,40,190,14,12,60,40
VARANASI,20,15,20,45,69,65,80,55,38,40,125,105,69,NR,NR,NR,36,230,16,14,50,30
AGRA,23,16,18,46,68,55,70,52,34,36,115,90,65,NR,NR,NR,33,250,14,12,50,30
DEHRADUN,20,16,20,46,66,54,80,NR,35,35,126,82,66,90,NR,NR,41,240,16,18,55,35
RAIPUR,22,22,23,43,75,50,75,60,35,31,130,90,72,85,100,80,50,200,8,16,50,20
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,19,19,16,46,65,55,72,42,35,40,108,86,65,86,87,60,48,250,15,18,38,30
RAJKOT,23,19,20,47,69,60,78,58,34,42,106,76,66,77,86,66,43,260,15,16,45,17
BHOPAL,20,17,19,63,70,54,62,44,38,35,129,78,62,75,79,61,36,165,12,14,45,12
INDORE,25,17,20,50,72,50,72,60,33,33,136,92,80,92,108,NR,42,195,8,15,48,32
GWALIOR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JABALPUR,18,15,20,52,67,40,58,45,40,44,150,98,78,82,90,65,45,182,10,20,45,40
MUMBAI,29,25,30,NR,83,81,84,69,38,NR,127,NR,NR,97,92,64,53,NR,16,19,43,NR
NAGPUR,29,26,27,47,68,59,65,55,35,30,125,110,82,96,104,80,45,220,13,17,45,22
JAIPUR,24,17,18,40,64,47,65,53,35,28,112,76,57,82,96,NR,34,150,12,12,45,32
JODHPUR,38,18,18,35,58,45,57,NR,33,38,115,98,67,93,NR,NR,26,245,15,15,45,23
KOTA,27,17,20,52,72,50,78,48,35,28,165,88,80,85,138,NR,45,200,7,27,45,30
PATNA,32,19,21,43,65,49,69,49,35,32,NR,86,63,90,89,68,NR,170,16,11,43,37
BHAGALPUR,28,19,21,47,54,58,68,52,36,32,NR,96,60,74,90,58,34,240,14,12,48,60
RANCHI,30,22,20,52,72,NR,NR,NR,38,NR,NR,94,50,NR,NR,NR,NR,250,16,14,45,25
BHUBANESHWAR,23,NR,22,46,66,55,70,58,35,28,NR,88,68,94,96,76,40,150,15,11,44,20
CUTTACK,25,NR,21,47,69,49,70,57,35,28,NR,87,70,NR,96,75,40,160,15,12,43,22
SAMBALPUR,23,NR,23,45,67,51,67,56,35,28,NR,88,73,85,94,74,41,150,16,12,45,20
ROURKELA,24,21,22,45,65,50,69,56,36,28,176,89,74,87,93,75,45,160,16,13,48,20
KOLKATA,23,NR,21,54,72,55,92,56,36,28,145,95,64,80,98,63,NR,120,8,11,45,28
SILIGURI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PORT BLAIR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ITANAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GUWAHATI,22,21,23,43,62,54,69,57,36,NR,NR,84,65,85,NR,NR,NR,130,6,12,48,30
SHILLONG,21,NR,25,50,66,61,79,62,39,NR,105,96,73,NR,NR,96,NR,200,16,15,66,35
AIZAWL,38,NR,27,NR,NR,80,75,70,45,NR,NR,NR,NR,NR,108,NR,NR,320,20,30,80,70
DIMAPUR,22,16,20,55,70,50,80,65,40,NR,90,93,95,NR,NR,NR,NR,180,10,15,40,25
AGARTALA,23,NR,25,48,56,65,67,71,39,38,NR,NR,56,NR,NR,NR,34,140,16,17,58,37
VIJAYWADA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VISAKHAPATNAM,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BENGALURU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DHARWAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
T.PURAM,33,26,33,67,74,66,76,62,36,36,143,137,82,68,99,70,52,181,10,26,56,30
ERNAKULAM,42,25,28,73,75,62,76,56,36,34,90,116,80,NR,97,65,54,149,14,25,60,23
KOZHIKODE,34,29,41,74,78,72,68,70,34,36,145,135,90,NR,95,64,44,148,9,19,54,15
PUDUCHERRY,30,30,32,55,80,70,80,50,33,29,110,119,81,NR,96,71,50,230,15,20,48,10
CHENNAI,32,28,30,50,70,61,72,60,34,27,121,127,84,NR,103,73,53,260,16,16,53,13
DINDIGUL,28,27,24,50,70,65,70,NR,34,32,110,NR,86,NR,107,77,40,260,14,20,50,12
THIRUCHIRAPALLI,30,27,27,50,65,62,72,NR,33,28,121,NR,79,NR,100,70,43,260,11,19,50,9
HYDERABAD,26,28,30,69,76,69,84,57,38,34,110,107,71,71,93,63,50,194,11,26,55,29
Average Price,26.63,20.41,22.83,50.98,69,59.19,73.16,58.13,36.28,33.58,130.2,97.24,72.73,85,98.13,70.46,42.34,204.87,13.8,17.2,50.83,30.11
Maximum Price,42,30,41,74,83,81,92,71,45,44,176,137,95,97,138,96,54,340,20,30,80,70
Minimum Price,18,14,16,35,54,40,57,42,33,25,90,74,50,68,79,58,26,120,6,11,38,9
Modal Price,23,17.5,20,48,70,50,80,59.3333333333333,35,28,123.333333333333,88,80,85,96,70.5714285714286,42.5,190,16,20,45,30
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
