<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:51afbe70072e417ed4b9d6edae704968de4adcde80111082c09e75235ba6aa43
size 9893
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,32,21,24,65,95,95,100,72,38,50,165,120,105,110,115,NR,45,250,21,45,55,48
DELHI,34,20,24,80,114,112,107,84,38,46,184,153,114,122,147,109,56,245,20,45,54,45
HISAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,34,22,26,65,105,110,105,90,40,56,170,126,104,120,120,93,45,210,19,40,60,50
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,33,NR,27,72,96,95,110,74,40,40,164,142,107,112,NR,NR,42,180,20,58,60,56
MANDI,33,NR,25,72,100,100,104,78,39,50,140,150,105,102,NR,NR,44,256,20,41,58,52
DHARAMSHALA,28,NR,25,75,110,110,105,80,41,40,120,160,110,100,120,90,40,200,20,45,55,50
SOLAN,34,NR,23,74,107,110,105,74,40,40,NR,164,120,118,NR,NR,40,250,20,50,50,50
SRINAGAR,58,30,30,80,120,100,110,80,40,40,NR,160,120,125,165,NR,45,280,21,50,70,60
JAMMU,38,22,25,78,115,115,108,82,42,45,NR,208,164,153,170,148,42,330,21,40,60,50
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUDHIANA,30,21,25,73,110,105,99,75,38,45,162,126,100,110,130,NR,45,220,19,45,60,50
BATHINDA,32,21,25,65,95,98,100,75,37,45,181,126,115,120,142,105,42,210,18,45,60,50
LUCKNOW,28,22,21,70,105,100,98,72,38,56,148,142,98,118,120,120,48,370,20,40,50,40
KANPUR,27,18,26,70,110,117,85,66,41,56,128,126,86,131,145,103,52,140,20,40,55,57
VARANASI,26,20,26,72,115,105,100,85,40,45,159,149,96,115,126,83,50,240,20,38,48,40
AGRA,30,18,22,70,110,105,100,72,38,55,137,126,101,112,119,103,37,200,20,50,60,50
JHANSI,32,20,24,73,114,88,90,73,40,46,NR,115,104,109,126,98,40,200,20,38,42,42
MEERUT,32,20,24,74,100,98,90,92,38,55,NR,132,120,120,NR,105,35,220,20,36,45,40
ALLAHABAD,29,24,27,62,95,122,102,77,40,42,160,120,97,102,112,95,41,200,20,40,50,50
GORAKHPUR,26,20,25,70,100,110,110,75,40,46,186,148,98,98,126,93,42,190,20,45,65,40
DEHRADUN,26,23,26,75,95,98,100,82,42,44,145,107,100,110,130,NR,44,220,20,50,60,50
