<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b7a13d95b9020faaaaf5d308e78bc33b8db7a9b87eae3e4969aaf354c71c576a
size 9290
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,32,23,25,60,85,75,80,65,38,45,145,100,75,80,100,NR,40,220,20,17,50,50
BATHINDA,30,21,23,63,80,74,80,65,39,45,138,98,93,96,109,87,38,210,17,15,48,50
CHANDIGARH,28,25,27,55,76,60,81,53,38,44,124,98,78,92,98,NR,36,220,16,20,55,40
DEHRADUN,27,25,29,59,102,131,96,67,42,42,135,90,84,90,105,NR,38,220,20,20,60,41
DELHI,34,26,28,72,98,101,95,71,40,44,162,120,91,105,116,81,52,240,19,25,64,43
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,40,19,21,60,75,70,70,55,34,42,150,98,93,98,104,82,40,220,17,20,50,55
HALDWANI,26,24,25,58,97,106,75,60,37,45,96,89,82,92,100,NR,40,230,20,27,70,50
HARIDWAR,28,22,24,50,80,80,79,65,42,50,140,100,80,90,100,NR,30,200,18,20,70,50
HISAR,32,22,24,60,82,65,73,55,38,42,148,104,90,107,104,89,31,200,18,20,60,70
