<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:eb33f07e58b8ecb2f781dea7a7ae00a1e0ae728e054b703d5e60e557566d5fee
size 9384
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,26,18,22,68,150,130,110,108,37,42,161,118,73,90,109,NR,42,210,18,6,21,21
CHANDIGARH,28,18,22,60,138,120,94,68,32,44,122,100,72,86,100,NR,35,225,17,8,20,32
DEHRADUN,23,21,23,68,135,120,120,96,36,38,135,95,80,87,105,NR,38,230,17,12,18,26
DELHI,28,19,21,71,153,144,104,85,35,38,150,134,76,86,105,NR,43,202,17,13,27,38
DHARAMSHALA,24,NR,22,70,155,140,100,90,36,40,120,140,75,75,90,65,40,180,18,10,20,30
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,28,18,21,63,160,140,107,NR,34,48,118,110,74,87,92,70,36,180,18,22,23,30
HALDWANI,22,20,22,66,135,117,115,98,35,38,135,90,78,87,110,NR,36,230,17,11,20,24
HARIDWAR,22,22,22,68,140,120,110,96,34,38,135,98,75,82,108,NR,36,210,17,13,22,26
HISAR,30,16,19,65,160,130,87,79,31,46,110,104,71,77,91,NR,34,180,15,8,20,30
