<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7600afeb74e9d602184d7075c5d5f7e7e97fb89a3a54832ea1948cdbc07154c1
size 3453
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.3782277140437419,Normal,Normal,Normal
2016-02-01,0.3080342273261136,Anomaly,Normal,Normal
2016-03-01,0.1101620474721147,Normal,Normal,Normal
2016-04-01,0.3819401030456992,Normal,Anomaly,Normal
2016-05-01,0.3229993518194186,Anomaly,Normal,Normal
2016-06-01,0.137884807262235,Normal,Normal,Normal
2016-07-01,0.3294586600155928,Anomaly,Normal,Normal
2016-08-01,0.5044633337783518,Anomaly,Anomaly,Normal
2016-09-01,0.1599364233239688,Normal,Normal,Normal
2016-10-01,0.2229953513304993,Normal,Anomaly,Normal
2016-11-01,0.1459725521972093,Normal,Normal,Normal
2016-12-01,0.1041014535096744,Normal,Normal,Normal
2017-01-01,0.1471899174158551,Normal,Normal,Normal
2017-02-01,0.3298317842455884,Anomaly,Normal,Normal
2017-03-01,0.1305005179285758,Normal,Normal,Normal
2017-04-01,0.1535989100777642,Normal,Normal,Normal
2017-05-01,0.236356212392037,Normal,Normal,Normal
2017-06-01,0.664338818187092,Anomaly,Anomaly,Anomaly
2017-07-01,0.2982883885069214,Anomaly,Normal,Normal
2017-08-01,0.2386000548440685,Anomaly,Normal,Normal
2017-09-01,0.3130651194355395,Normal,Anomaly,Normal
2017-10-01,0.5016236416449251,Anomaly,Anomaly,Anomaly
2017-11-01,0.2594609840686245,Anomaly,Normal,Normal
2017-12-01,0.5377002901008526,Normal,Anomaly,Anomaly
2018-01-01,0.1906087409496611,Normal,Normal,Normal
2018-02-01,0.1308817352443759,Normal,Normal,Normal
2018-03-01,0.1634620913669944,Normal,Normal,Normal
2018-04-01,0.145092068213289,Normal,Normal,Normal
2018-05-01,0.3552323897184663,Anomaly,Anomaly,Normal
2018-06-01,0.1438846915010466,Normal,Normal,Normal
2018-07-01,0.1069062599906642,Normal,Normal,Normal
2018-08-01,0.1478208445070663,Normal,Normal,Normal
2018-09-01,0.1263591575051461,Normal,Normal,Normal
2018-10-01,0.1810239296472274,Anomaly,Normal,Normal
2018-11-01,0.2091436665317816,Normal,Anomaly,Normal
2018-12-01,0.1829191115166525,Normal,Normal,Normal
2019-01-01,0.20281903273924,Normal,Normal,Normal
2019-02-01,0.1221920492513089,Normal,Normal,Normal
2019-03-01,0.1131100453639896,Normal,Normal,Normal
2019-04-01,0.1591386368307613,Normal,Normal,Normal
2019-05-01,0.3224834254620995,Anomaly,Anomaly,Normal
2019-06-01,0.2666718533080959,Normal,Anomaly,Normal
2019-07-01,0.4309619209841264,Anomaly,Anomaly,Normal
2019-08-01,0.3208263513621526,Anomaly,Normal,Anomaly
2019-09-01,0.1150307629217906,Normal,Normal,Normal
2019-10-01,0.1644088109634554,Normal,Normal,Normal
2019-11-01,0.2183136640018451,Normal,Anomaly,Normal
2019-12-01,0.1325808840074737,Normal,Normal,Normal
2020-01-01,0.1406231062447062,Normal,Normal,Normal
2020-02-01,0.2003895773238862,Normal,Normal,Normal
2020-03-01,1.016597391680903,Anomaly,Anomaly,Anomaly
2020-04-01,0.3776602290636844,Anomaly,Normal,Anomaly
2020-05-01,0.2721489858843403,Normal,Anomaly,Normal
2020-06-01,0.3791331508792058,Normal,Anomaly,Anomaly
2020-07-01,0.4153697821935752,Anomaly,Normal,Normal
2020-08-01,0.2773800106573996,Anomaly,Anomaly,Normal
2020-09-01,0.1912681470084163,Anomaly,Normal,Normal
2020-10-01,0.1275565901720332,Normal,Normal,Normal
2020-11-01,0.2620905806404898,Anomaly,Anomaly,Anomaly
2020-12-01,0.3019039490003658,Normal,Anomaly,Anomaly
2021-01-01,0.2153191309158628,Normal,Normal,Normal
2021-02-01,0.2057140442088506,Normal,Normal,Normal
2021-03-01,0.1245027569200553,Normal,Normal,Normal
2021-04-01,0.1383393224023177,Normal,Normal,Normal
2021-05-01,0.1386633237238473,Normal,Normal,Normal
2021-06-01,0.0200427600535129,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
