<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:41482d2e0ac14534aa0c2aa79b084b16325fd4539719b2a849656027436957cf
size 28780
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Alirajpur(F&V),05/01/2020,0.5, ,NR,NR,NR,
Anuppur,07/01/2020,0.3,Other,1500,1500,1500,
,09/01/2020,0.9,Other,1500,1500,1500,
,27/01/2020,1.3,Other,1000,1000,1000,
,28/01/2020,0.8,Other,1000,1000,1000,
,29/01/2020,1.5,Other,1000,1000,1000,
,30/01/2020,1.5,Other,1000,1000,1000,
Ashta,13/01/2020,0.5,Other,500,1400,1400,
,20/01/2020,0.1,Other,1570,1570,1570,
,22/01/2020,0.1,Other,1310,1310,1310,
,23/01/2020,0.1,Other,1150,1150,1150,
,27/01/2020,0.2, ,NR,NR,NR,
,28/01/2020,0.3,Other,850,1310,1050,
,29/01/2020,0.4,Other,800,1060,1060,
,30/01/2020,0.3,Other,690,1190,940,
,31/01/2020,0.6,Other,300,1170,1170,
Betul,02/01/2020,4.5,Desi,1600,2000,1800,
,05/01/2020,7.3,Desi,1500,2000,1600,
,07/01/2020,14.5,Desi,1400,1800,1600,
,08/01/2020,5.5,Desi,1400,1800,1600,
,12/01/2020,3,Desi,1300,1650,1500,
,19/01/2020,3.8,Desi,1400,1900,1700,
,21/01/2020,2,Desi,1300,1800,1500,
,24/01/2020,16.8,Desi,1200,1800,1400,
,26/01/2020,18.8,Desi,1200,1800,1500,
Bhopal(F&V),01/01/2020,100.5,Other,800,1200,1000,
,02/01/2020,90,Other,800,1100,1000,
,03/01/2020,111.5,Other,800,1200,1000,
,04/01/2020,206.6,Other,1000,1500,1200,
,05/01/2020,15.1,Other,800,1200,1000,
,06/01/2020,221.8,Other,1000,1500,1200,
,07/01/2020,117.1,Other,800,1200,1000,
,08/01/2020,325.5,Other,600,1000,800,
,09/01/2020,169.1,Other,800,2000,1500,
,10/01/2020,126.5,Other,800,1200,1000,
,11/01/2020,135,Other,800,1200,1000,
,12/01/2020,14.5,Other,800,1200,1000,
,13/01/2020,279.8, ,NR,NR,NR,
,14/01/2020,117, ,NR,NR,NR,
,15/01/2020,142.4, ,NR,NR,NR,
,16/01/2020,34,Other,1000,1500,1200,
,17/01/2020,141.5,Other,800,1200,1000,
,18/01/2020,167,Other,800,1200,1000,
,19/01/2020,27,Other,800,1200,1000,
,20/01/2020,232.1,Other,600,1000,800,
,21/01/2020,78,Other,800,1200,1000,
,22/01/2020,9,Other,1000,2000,1500,
,23/01/2020,212,Other,600,1000,800,
,24/01/2020,187.5,Other,600,1000,800,
,25/01/2020,130.4,Other,600,1000,800,
,26/01/2020,12.5,Other,800,1200,1000,
,27/01/2020,141.2,Other,800,1200,1000,
,28/01/2020,67.2,Other,800,1200,1000,
,29/01/2020,23.1,Other,800,1200,1000,
,30/01/2020,43.9,Other,800,1200,1000,
,31/01/2020,167.3,Other,600,1000,800,
Biaora,02/01/2020,4.2, ,NR,NR,NR,
,03/01/2020,3.5, ,NR,NR,NR,
,06/01/2020,3.5, ,NR,NR,NR,
,07/01/2020,4.1, ,NR,NR,NR,
,08/01/2020,4.1, ,NR,NR,NR,
,10/01/2020,3.1, ,NR,NR,NR,
,13/01/2020,3.8, ,NR,NR,NR,
,14/01/2020,2.9, ,NR,NR,NR,
,16/01/2020,3, ,NR,NR,NR,
,17/01/2020,3.5, ,NR,NR,NR,
,18/01/2020,2.8, ,NR,NR,NR,
,19/01/2020,3.9, ,NR,NR,NR,
,20/01/2020,3.2, ,NR,NR,NR,
,21/01/2020,2.6, ,NR,NR,NR,
,22/01/2020,3.2, ,NR,NR,NR,
,23/01/2020,2.7, ,NR,NR,NR,
,30/01/2020,2, ,NR,NR,NR,
,31/01/2020,3.3, ,NR,NR,NR,
Burhanpur(F&V),01/01/2020,1.8,Jyoti,700,2000,1500,
,02/01/2020,1.8,Jyoti,700,1800,1400,
,04/01/2020,1.7,Jyoti,700,2200,1500,
,05/01/2020,3.5,Jyoti,700,2000,1500,
,06/01/2020,2.2,Jyoti,800,2100,1600,
,07/01/2020,4,Jyoti,700,2100,1500,
,10/01/2020,2.6,Jyoti,750,2200,1500,
,12/01/2020,2.8,Jyoti,700,2200,1500,
,13/01/2020,3.6,Jyoti,650,2000,1500,
,14/01/2020,3.1,Jyoti,600,1800,1200,
,15/01/2020,2.2,Jyoti,600,1800,1200,
,16/01/2020,2.1,Jyoti,600,1800,1400,
,17/01/2020,4,Jyoti,600,1800,1400,
,18/01/2020,3.4,Jyoti,500,1900,1200,
,19/01/2020,2.7,Jyoti,600,1800,1400,
,21/01/2020,3.4,Jyoti,600,1800,1400,
,22/01/2020,4.1,Jyoti,600,1800,1400,
,23/01/2020,2.8,Jyoti,600,1700,1200,
,24/01/2020,2.1,Jyoti,600,1750,1200,
,25/01/2020,2.9,Jyoti,600,1700,1200,
,26/01/2020,1.6,Jyoti,600,1600,1000,
,28/01/2020,3.3,Jyoti,550,1600,1200,
Chhindwara(F&V),01/01/2020,9.1, ,NR,NR,NR,
,02/01/2020,13, ,NR,NR,NR,
,03/01/2020,15, ,NR,NR,NR,
,04/01/2020,13.9, ,NR,NR,NR,
,05/01/2020,9.8, ,NR,NR,NR,
,06/01/2020,28, ,NR,NR,NR,
,07/01/2020,23, ,NR,NR,NR,
,08/01/2020,27.1, ,NR,NR,NR,
,09/01/2020,6.1, ,NR,NR,NR,
,10/01/2020,19.3, ,NR,NR,NR,
,11/01/2020,9.8, ,NR,NR,NR,
,12/01/2020,22.2, ,NR,NR,NR,
,13/01/2020,21, ,NR,NR,NR,
,14/01/2020,9.6, ,NR,NR,NR,
,15/01/2020,20.5, ,NR,NR,NR,
,16/01/2020,14.3, ,NR,NR,NR,
,17/01/2020,46, ,NR,NR,NR,
,18/01/2020,44.9, ,NR,NR,NR,
,19/01/2020,22.3, ,NR,NR,NR,
,20/01/2020,19.7, ,NR,NR,NR,
,21/01/2020,31.8, ,NR,NR,NR,
,22/01/2020,22.1, ,NR,NR,NR,
,23/01/2020,32, ,NR,NR,NR,
,24/01/2020,19, ,NR,NR,NR,
,25/01/2020,24.5, ,NR,NR,NR,
,26/01/2020,24.6, ,NR,NR,NR,
,27/01/2020,10, ,NR,NR,NR,
,28/01/2020,11, ,NR,NR,NR,
,29/01/2020,18, ,NR,NR,NR,
,30/01/2020,20.5, ,NR,NR,NR,
,31/01/2020,15.6, ,NR,NR,NR,
Damoh(F&V),02/01/2020,3,Other,1000,1000,1000,
,03/01/2020,3,Other,1000,1000,1000,
,04/01/2020,5,Other,1000,1000,1000,
,07/01/2020,2,Other,800,1200,1000,
,08/01/2020,3,Other,1000,1200,1200,
,09/01/2020,2,Other,800,1500,1200,
,12/01/2020,2,Other,1000,1200,1200,
,14/01/2020,2,Other,1000,1200,1200,
,15/01/2020,2,Other,1000,1000,1000,
,17/01/2020,1,Other,1000,1000,1000,
,18/01/2020,3,Other,1500,1500,1500,
,21/01/2020,2,Other,1500,1500,1500,
,23/01/2020,2,Other,1000,1000,1000,
,26/01/2020,1,Other,1000,1000,1000,
,29/01/2020,1,Other,1000,1000,1000,
,30/01/2020,2,Other,1000,1000,1000,
,31/01/2020,2,Other,1000,1000,1000,
Deori,05/01/2020,3.1,Other,1000,1000,1000,
,07/01/2020,3.32,Other,1800,2000,1950,
,08/01/2020,2.77,Other,1700,2050,1900,
,09/01/2020,4.38,Other,1600,1800,1700,
,10/01/2020,4.73,Other,1400,2000,1900,
,11/01/2020,2.4,Other,1500,1800,1700,
,12/01/2020,5.52,Other,1500,1800,1700,
,13/01/2020,2.06,Other,1600,2000,1850,
,14/01/2020,5.31,Other,1500,1800,1700,
,15/01/2020,2.74,Other,1500,1700,1650,
,16/01/2020,2.97,Other,1500,2000,1950,
,18/01/2020,3.52,Other,1500,2000,1950,
,19/01/2020,5.99,Other,1500,1800,1800,
,20/01/2020,2.1,Other,1500,1600,1600,
,21/01/2020,4.77,Other,1500,1600,1600,
,22/01/2020,3.38,Other,1500,1600,1600,
,23/01/2020,2.45,Other,1500,1600,1600,
,24/01/2020,4.97,Other,1500,1600,1600,
,25/01/2020,2.14,Other,1400,1500,1500,
,26/01/2020,5.28,Other,1500,1600,1600,
,27/01/2020,2.05,Other,1400,1500,1500,
,28/01/2020,4.54,Other,1400,1500,1500,
,29/01/2020,4.15,Other,1300,1500,1500,
,30/01/2020,4.8,Other,1300,1400,1400,
,31/01/2020,5.53,Other,1200,1600,1600,
Dewas(F&V),01/01/2020,0.5, ,NR,NR,NR,
,02/01/2020,0.3,Other,500,1000,800,
,03/01/2020,0.5,Other,600,800,700,
,04/01/2020,0.7,Other,400,900,800,
,05/01/2020,0.9,Other,600,1000,900,
,06/01/2020,0.6,Other,600,1100,800,
,07/01/2020,0.7,Other,500,1200,900,
,08/01/2020,0.8,Other,700,1100,1000,
,09/01/2020,0.6,Other,600,1000,900,
,10/01/2020,0.8,Other,400,1100,1000,
,11/01/2020,1,Other,500,1000,900,
,12/01/2020,1.2,Other,600,1100,900,
,13/01/2020,0.8,Other,500,1200,1000,
,14/01/2020,0.6,Other,600,1000,900,
,15/01/2020,0.5,Other,500,900,800,
,16/01/2020,0.4,Other,400,900,700,
,17/01/2020,0.8,Other,500,1100,1000,
,18/01/2020,1,Other,600,1200,1100,
,19/01/2020,1.1,Other,500,1000,900,
,20/01/2020,1.2,Other,400,800,700,
,21/01/2020,0.9,Other,500,900,800,
,22/01/2020,1.1,Other,600,1000,900,
,23/01/2020,1.5,Other,400,900,800,
,24/01/2020,0.8,Other,500,1000,900,
,25/01/2020,0.6,Other,400,800,700,
,26/01/2020,1,Other,500,900,800,
,27/01/2020,0.8,Other,600,800,700,
,28/01/2020,1,Other,400,900,800,
,29/01/2020,0.8,Other,500,800,700,
,30/01/2020,1.1,Other,600,900,800,
,31/01/2020,0.6,Other,700,1200,1000,
Dhamnod,02/01/2020,0.5,Other,800,1500,1200,
,03/01/2020,0.8,Other,800,1350,1100,
,04/01/2020,0.7,Other,900,1400,1200,
,05/01/2020,0.9,Other,1000,1500,1300,
,06/01/2020,1.9,Other,1100,1500,1300,
,07/01/2020,0.9,Other,800,1700,1400,
,08/01/2020,1.3,Other,800,1400,1100,
,09/01/2020,1.6,Other,800,1200,1000,
,10/01/2020,0.8,Other,700,1000,850,
,11/01/2020,4.8,Other,900,1100,1000,
,12/01/2020,1.5,Other,800,1000,900,
,13/01/2020,1.6,Other,700,1100,900,
,14/01/2020,1.4,Other,800,1000,900,
,15/01/2020,1.3,Other,800,1100,1000,
,16/01/2020,0.8,Other,800,1400,1200,
,17/01/2020,1.3,Other,800,1400,1200,
,18/01/2020,1.5,Other,900,2000,1400,
,19/01/2020,0.9,Other,1000,1851,1400,
,20/01/2020,0.7,Other,1000,1800,1300,
,21/01/2020,0.8,Other,800,1800,1000,
,22/01/2020,1.7,Other,800,1700,1400,
,25/01/2020,0.5,Other,800,1500,1100,
,26/01/2020,1.2,Other,900,1400,1100,
,27/01/2020,0.4,Other,800,1200,1000,
,28/01/2020,0.9,Other,600,1200,1000,
,29/01/2020,0.6,Other,800,1225,1000,
,30/01/2020,0.6,Other,800,1225,1000,
Dhar(F&V),01/01/2020,1.5,Other,1200,2000,1600,
,03/01/2020,1.2,Other,800,1500,950,
,10/01/2020,2,Other,1500,2000,1700,
,13/01/2020,1.5,Other,1200,2000,1600,
,15/01/2020,2,Other,1500,1900,1650,
,16/01/2020,1.5,Other,1200,1800,1600,
,17/01/2020,2,Other,1200,1700,1500,
,20/01/2020,1.5,Other,1000,1700,1600,
,21/01/2020,1.5,Other,1400,1800,1600,
,22/01/2020,1.8,Other,1200,2000,1600,
,23/01/2020,1,Other,1200,1900,1700,
,24/01/2020,1.5,Other,1200,1800,1500,
,27/01/2020,2.5,Other,800,1400,1200,
,28/01/2020,2,Other,1200,1500,1400,
,29/01/2020,2,Other,1000,1500,1300,
,31/01/2020,2.5,Other,1200,1600,1300,
Gadarwada,02/01/2020,10, ,NR,NR,NR,
,03/01/2020,15, ,NR,NR,NR,
,10/01/2020,22, ,NR,NR,NR,
,11/01/2020,18, ,NR,NR,NR,
,12/01/2020,30, ,NR,NR,NR,
,15/01/2020,21, ,NR,NR,NR,
,16/01/2020,23, ,NR,NR,NR,
,17/01/2020,27, ,NR,NR,NR,
,18/01/2020,24, ,NR,NR,NR,
,19/01/2020,22, ,NR,NR,NR,
,20/01/2020,23, ,NR,NR,NR,
,22/01/2020,25, ,NR,NR,NR,
