<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:01c16e9d7071144306588d53127247eb72a8ea3eeb4dc54a3855ef1174dd60be
size 73378
=======
DATE,ARRIVAL,MEAN,STD
2016-01-01,6.0,6.0,0.0
2016-01-02,4.0,4.0,0.0
2016-01-03,4.0,4.0,0.0
2016-01-04,4.0,4.0,0.0
2016-01-05,5.0,5.0,0.0
2016-01-06,4.0,4.0,0.0
2016-01-07,3.0,3.0,0.0
2016-01-08,3.0,3.0,0.0
2016-01-09,4.0,4.0,0.0
2016-01-10,4.0,4.0,0.0
2016-01-11,3.0,3.0,0.0
2016-01-12,4.0,4.0,0.0
2016-01-13,5.0,5.0,0.0
2016-01-14,3.0,3.0,0.0
2016-01-15,3.0,3.0,0.0
2016-01-16,3.0,3.0,0.0
2016-01-17,3.0,3.0,0.0
2016-01-18,5.0,5.0,0.0
2016-01-19,3.0,3.0,0.0
2016-01-20,4.0,4.0,0.0
2016-01-21,4.0,4.0,0.0
2016-01-22,4.0,4.0,0.0
2016-01-23,4.0,4.0,0.0
2016-01-24,3.0,3.0,0.0
2016-01-25,4.0,4.0,0.0
2016-01-26,4.0,4.0,0.0
2016-01-27,4.0,4.0,0.0
2016-01-28,4.0,4.0,0.0
2016-01-29,4.0,4.0,0.0
2016-01-30,4.0,4.0,0.0
2016-01-31,4.0,4.0,0.0
2016-02-01,4.0,4.0,0.0
2016-02-02,4.0,4.0,0.0
2016-02-03,4.0,4.0,0.0
2016-02-04,4.0,4.0,0.0
2016-02-05,4.0,4.0,0.0
2016-02-06,4.0,4.0,0.0
2016-02-07,4.0,4.0,0.0
2016-02-08,4.0,4.0,0.0
2016-02-09,3.0,3.0,0.0
2016-02-10,2.499999977777777,2.499999977777777,0.0
2016-02-11,2.499999977777777,2.499999977777777,0.0
2016-02-12,3.0,3.0,0.0
2016-02-13,4.0,4.0,0.0
2016-02-14,3.5,3.5,0.0
2016-02-15,3.0,3.0,0.0
2016-02-16,3.0,3.0,0.0
2016-02-17,5.0,5.0,0.0
2016-02-18,3.0,3.0,0.0
2016-02-19,5.0,5.0,0.0
2016-02-20,5.0,5.0,0.0
2016-02-21,7.0,7.0,0.0
2016-02-22,3.0,3.0,0.0
2016-02-23,4.0,4.0,0.0
2016-02-24,2.0,2.0,0.0
2016-02-25,8.0,8.0,0.0
2016-02-26,10.0,10.0,0.0
2016-02-27,11.0,11.0,0.0
2016-02-28,5.0,5.0,0.0
2016-02-29,7.0,7.0,0.0
2016-03-01,6.0,6.0,0.0
2016-03-02,14.0,14.0,0.0
2016-03-03,6.0,6.0,0.0
2016-03-04,7.0,7.0,0.0
2016-03-05,8.0,8.0,0.0
2016-03-06,13.0,13.0,0.0
2016-03-07,4.0,4.0,0.0
2016-03-08,14.0,14.0,0.0
2016-03-09,5.0,5.0,0.0
2016-03-10,14.0,14.0,0.0
2016-03-11,23.0,23.0,0.0
2016-03-12,32.0,32.0,0.0
2016-03-13,22.0,22.0,0.0
2016-03-14,16.0,16.0,0.0
2016-03-15,26.0,26.0,0.0
2016-03-16,24.0,24.0,0.0
2016-03-17,44.0,44.0,0.0
2016-03-18,42.0,42.0,0.0
2016-03-19,37.0,37.0,0.0
2016-03-20,28.0,28.0,0.0
2016-03-21,34.0,34.0,0.0
2016-03-22,13.0,13.0,0.0
2016-03-23,32.0,32.0,0.0
2016-03-24,26.0,26.0,0.0
2016-03-25,32.0,32.0,0.0
2016-03-26,91.0,91.0,0.0
2016-03-27,65.0,65.0,0.0
2016-03-28,74.0,74.0,0.0
2016-03-29,39.0,39.0,0.0
2016-03-30,78.0,78.0,0.0
2016-03-31,53.0,53.0,0.0
2016-04-01,54.0,54.0,0.0
2016-04-02,68.0,68.0,0.0
2016-04-03,91.0,91.0,0.0
2016-04-04,101.0,101.0,0.0
2016-04-05,103.0,103.0,0.0
2016-04-06,77.0,77.0,0.0
2016-04-07,117.0,117.0,0.0
2016-04-08,150.0,150.0,0.0
2016-04-09,83.0,83.0,0.0
2016-04-10,97.0,97.0,0.0
2016-04-11,106.0,106.0,0.0
2016-04-12,140.0,140.0,0.0
2016-04-13,140.0,140.0,0.0
2016-04-14,142.0,142.0,0.0
2016-04-15,100.0,100.0,0.0
2016-04-16,55.0,55.0,0.0
2016-04-17,92.0,92.0,0.0
2016-04-18,137.0,137.0,0.0
2016-04-19,125.57894735512464,125.57894735512464,0.0
2016-04-20,103.29850745840945,103.29850745840945,0.0
2016-04-21,80.0,80.0,0.0
2016-04-22,55.0,55.0,0.0
2016-04-23,47.0,47.0,0.0
2016-04-24,49.0,49.0,0.0
2016-04-25,50.0,50.0,0.0
2016-04-26,85.0,85.0,0.0
2016-04-27,31.0,31.0,0.0
2016-04-28,63.0,63.0,0.0
2016-04-29,36.0,36.0,0.0
2016-04-30,36.0,36.0,0.0
2016-05-01,29.0,29.0,0.0
2016-05-02,24.0,24.0,0.0
2016-05-03,21.343749979785155,21.343749979785155,0.0
2016-05-04,23.0,23.0,0.0
2016-05-05,34.0,34.0,0.0
2016-05-06,29.0,29.0,0.0
2016-05-07,31.0,31.0,0.0
2016-05-08,34.0,34.0,0.0
2016-05-09,27.0,27.0,0.0
2016-05-10,23.0,23.0,0.0
2016-05-11,24.0,24.0,0.0
2016-05-12,25.0,25.0,0.0
2016-05-13,23.0,23.0,0.0
2016-05-14,21.0,21.0,0.0
2016-05-15,18.0,18.0,0.0
2016-05-16,15.0,15.0,0.0
2016-05-17,19.0,19.0,0.0
2016-05-18,16.0,16.0,0.0
2016-05-19,20.0,20.0,0.0
2016-05-20,16.0,16.0,0.0
2016-05-21,16.0,16.0,0.0
2016-05-22,12.0,12.0,0.0
2016-05-23,14.0,14.0,0.0
2016-05-24,20.0,20.0,0.0
2016-05-25,19.0,19.0,0.0
2016-05-26,19.0,19.0,0.0
2016-05-27,20.0,20.0,0.0
2016-05-28,18.0,18.0,0.0
2016-05-29,20.0,20.0,0.0
2016-05-30,19.0,19.0,0.0
2016-05-31,16.0,16.0,0.0
2016-06-01,16.0,16.0,0.0
2016-06-02,19.0,19.0,0.0
2016-06-03,16.0,16.0,0.0
2016-06-04,16.0,16.0,0.0
2016-06-05,18.0,18.0,0.0
2016-06-06,14.0,14.0,0.0
2016-06-07,19.0,19.0,0.0
2016-06-08,16.0,16.0,0.0
2016-06-09,15.0,15.0,0.0
2016-06-10,16.0,16.0,0.0
2016-06-11,14.0,14.0,0.0
2016-06-12,15.0,15.0,0.0
2016-06-13,16.0,16.0,0.0
2016-06-14,15.0,15.0,0.0
2016-06-15,16.0,16.0,0.0
2016-06-16,48.0,48.0,0.0
2016-06-17,14.0,14.0,0.0
2016-06-18,15.0,15.0,0.0
2016-06-19,14.0,14.0,0.0
2016-06-20,15.0,15.0,0.0
2016-06-21,15.0,15.0,0.0
2016-06-22,16.0,16.0,0.0
2016-06-23,19.0,19.0,0.0
2016-06-24,18.0,18.0,0.0
2016-06-25,18.0,18.0,0.0
2016-06-26,19.0,19.0,0.0
2016-06-27,20.0,20.0,0.0
2016-06-28,19.0,19.0,0.0
2016-06-29,21.0,21.0,0.0
2016-06-30,25.0,25.0,0.0
2016-07-01,25.0,25.0,0.0
2016-07-02,24.0,24.0,0.0
2016-07-03,25.0,25.0,0.0
2016-07-04,27.0,27.0,0.0
