<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2f9d3ff33ba20eec41c8f15a38b6cc49633db92d8464eba21458903de7cca080
size 4637
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0182404950485568,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.021734693864331592,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.017454476373672784,0.0,0.0,0.0,0.0,3,0,0,3,3.0
2016-04-01,0.010258330738173222,0.0,0.0,0.0,0.0,8,0,0,8,8.0
2016-05-01,0.002614427718548117,0.0,0.0,0.0,0.0,10,0,0,10,10.0
2016-06-01,0.012031793628189508,1.0,0.0,0.0,1.0,15,3,0,18,19.0
2016-07-01,0.024645640460429285,1.0,1.0,0.0,2.0,17,7,0,24,26.0
2016-08-01,0.003465762865270973,1.0,1.0,0.0,2.0,12,11,0,23,25.0
2016-09-01,0.005255349842738896,1.0,1.0,0.0,2.0,10,16,0,26,28.0
2016-10-01,0.0,1.0,1.0,0.0,2.0,7,17,0,24,26.0
2016-11-01,0.012594984962357844,2.0,1.0,0.0,3.0,3,13,0,16,19.0
2016-12-01,0.017291778759740868,3.0,2.0,0.0,5.0,1,8,0,9,14.0
2017-01-01,0.004371910717019887,3.0,2.0,0.0,5.0,0,4,0,4,9.0
2017-02-01,0.006384744824678129,3.0,2.0,0.0,5.0,0,0,0,0,5.0
2017-03-01,0.030156487605646137,4.0,3.0,1.0,8.0,0,0,0,0,8.0
2017-04-01,0.033446159400213935,5.0,4.0,1.0,10.0,0,0,0,0,10.0
2017-05-01,0.0260360427176323,6.0,5.0,2.0,13.0,0,2,0,2,15.0
2017-06-01,0.003625958715257568,5.0,5.0,2.0,12.0,0,2,0,2,14.0
2017-07-01,0.004149359740929997,5.0,4.0,2.0,11.0,0,2,0,2,13.0
2017-08-01,0.00843968062604274,5.0,4.0,2.0,11.0,0,2,0,2,13.0
2017-09-01,0.003405714836470067,5.0,4.0,2.0,11.0,0,0,0,0,11.0
2017-10-01,0.0050735522680680975,5.0,4.0,2.0,11.0,0,0,3,3,14.0
2017-11-01,0.005987333303978999,4.0,4.0,2.0,10.0,0,0,8,8,18.0
