<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7b75ef68a778124d7ed713153add780ba0b34de5c71f204232dc088014fb8ac3
size 4544
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.03384178580548069,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.014318331265779248,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.011928601204246428,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-05-01,0.018366150132850992,0.0,0.0,0.0,0.0,3,0,0,3,3.0
2016-06-01,0.013125771744420341,0.0,0.0,0.0,0.0,4,1,0,5,5.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,5,4,0,9,9.0
2016-08-01,0.026052276057499282,0.0,0.0,0.0,0.0,5,7,0,12,12.0
2016-09-01,0.009163020319200141,0.0,0.0,0.0,0.0,3,7,0,10,10.0
2016-10-01,0.007620436826836603,0.0,0.0,0.0,0.0,2,7,0,9,9.0
2016-11-01,0.009148129748886869,0.0,1.0,0.0,1.0,0,6,0,6,7.0
2016-12-01,0.0,0.0,1.0,0.0,1.0,0,1,0,1,2.0
2017-01-01,0.01612432694710213,0.0,2.0,0.0,2.0,0,0,0,0,2.0
2017-02-01,0.0,0.0,2.0,0.0,2.0,0,0,0,0,2.0
2017-03-01,0.030285484202502176,0.0,3.0,1.0,4.0,0,0,0,0,4.0
2017-04-01,0.01658191212420049,0.0,3.0,1.0,4.0,0,0,2,2,6.0
2017-05-01,0.00853903776642935,0.0,3.0,1.0,4.0,0,0,2,2,6.0
2017-06-01,0.00957066939834495,0.0,3.0,1.0,4.0,0,0,2,2,6.0
2017-07-01,0.00691831773142775,0.0,3.0,1.0,4.0,0,0,2,2,6.0
2017-08-01,0.014621068828037391,0.0,3.0,1.0,4.0,0,0,2,2,6.0
2017-09-01,0.005675945050366134,0.0,3.0,1.0,4.0,0,0,2,2,6.0
2017-10-01,0.007674118606186512,0.0,3.0,1.0,4.0,0,0,3,3,7.0
2017-11-01,0.010273689448800158,1.0,2.0,2.0,5.0,0,0,3,3,8.0
2017-12-01,0.00937677903415419,1.0,2.0,2.0,5.0,0,0,3,3,8.0
2018-01-01,0.003589790046956817,1.0,1.0,3.0,5.0,0,0,3,3,8.0
2018-02-01,0.0031530822441480045,1.0,1.0,3.0,5.0,0,0,0,0,5.0
2018-03-01,0.010354729876695487,2.0,1.0,3.0,6.0,0,0,0,0,6.0
2018-04-01,0.004509790559246026,2.0,1.0,3.0,6.0,0,0,0,0,6.0
2018-05-01,0.010427129057422165,3.0,2.0,3.0,8.0,0,0,0,0,8.0
2018-06-01,0.011492983500613584,3.0,3.0,3.0,9.0,0,0,0,0,9.0
2018-07-01,0.012100852074557291,3.0,3.0,3.0,9.0,0,0,0,0,9.0
2018-08-01,0.006204657218700664,3.0,3.0,3.0,9.0,1,0,1,2,11.0
2018-09-01,0.0,3.0,3.0,3.0,9.0,5,4,5,14,23.0
2018-10-01,0.00568088521895225,3.0,3.0,3.0,9.0,10,9,10,29,38.0
2018-11-01,0.0017549585309361295,3.0,3.0,2.0,8.0,14,13,14,41,49.0
2018-12-01,0.010423841197468735,4.0,4.0,3.0,11.0,17,16,16,49,60.0
2019-01-01,0.007915506608246728,4.0,4.0,2.0,10.0,14,14,13,41,51.0
2019-02-01,0.0067370417230076425,4.0,4.0,2.0,10.0,10,10,9,29,39.0
2019-03-01,0.015635687154946582,3.0,3.0,2.0,8.0,6,6,5,17,25.0
2019-04-01,0.005080937217005256,3.0,3.0,2.0,8.0,1,1,0,2,10.0
2019-05-01,0.0088681046159323,2.0,2.0,2.0,6.0,0,0,0,0,6.0
2019-06-01,0.004485802311590461,2.0,1.0,2.0,5.0,0,0,0,0,5.0
2019-07-01,0.004723996396071232,2.0,1.0,2.0,5.0,0,0,0,0,5.0
2019-08-01,0.004932283767185063,2.0,1.0,2.0,5.0,0,0,0,0,5.0
