<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:31960251cabbf1b36ae6063e273268fb1fc60f8d23ed9bc66defb4a825009eae
size 73218
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Agra,01/05/2012,40,,NR,NR,NR
,02/05/2012,710,Desi,800,840,820
,03/05/2012,740,Desi,850,900,875
,04/05/2012,45,Other,850,950,875
,05/05/2012,705,Other,880,890,885
,07/05/2012,685,Other,900,920,910
,08/05/2012,660,Other,900,940,920
,09/05/2012,680,Other,300,330,315
,10/05/2012,700,Other,900,920,910
,11/05/2012,740,Other,880,920,900
,12/05/2012,720,Other,900,940,915
,14/05/2012,770,Other,850,950,910
,15/05/2012,710,Other,850,1000,920
,16/05/2012,700,Other,850,1000,910
,17/05/2012,620,Other,900,1000,950
,18/05/2012,655,Other,920,960,940
,19/05/2012,675,Other,900,950,925
,21/05/2012,650,Other,900,950,935
,22/05/2012,740,Other,900,920,910
,23/05/2012,800,Other,880,920,900
,24/05/2012,780,Other,900,920,910
,25/05/2012,760,Other,900,952,915
,26/05/2012,750,Other,900,950,915
,28/05/2012,725,Other,900,940,920
,30/05/2012,660,Other,950,980,965
Ajuha,03/05/2012,18.5,Badshah,NR,NR,850
,07/05/2012,20,Badshah,NR,NR,850
,10/05/2012,22,Badshah,NR,NR,850
,14/05/2012,21,Badshah,NR,NR,850
,17/05/2012,20.5,Badshah,NR,NR,875
,20/05/2012,875,Badshah,NR,NR,875
,21/05/2012,19.5,Badshah,NR,NR,875
,24/05/2012,18.5,Badshah,NR,NR,900
,28/05/2012,17.5,Badshah,NR,NR,900
,31/05/2012,19.5,Badshah,NR,NR,900
Akbarpur,01/05/2012,110,Other,850,1000,875
,02/05/2012,120,Other,850,1000,875
,03/05/2012,220,Other,925,1000,950
,04/05/2012,310,Other,950,1000,975
,18/05/2012,140,Other,1000,1050,1015
,19/05/2012,110,Other,1010,1050,1025
,20/05/2012,140,Other,1040,1070,1050
,21/05/2012,135,Other,1025,1075,1050
,22/05/2012,120,Other,1025,1275,1050
,23/05/2012,220,Other,1025,1075,1050
,24/05/2012,140,Other,1025,1075,1050
,25/05/2012,220,Other,1025,1100,1050
,26/05/2012,210,Other,1025,1075,1050
,27/05/2012,230,Other,1025,1075,1050
,28/05/2012,170,Other,1025,1075,1050
,29/05/2012,120,Other,1025,1075,1050
,30/05/2012,220,Other,1020,1050,1035
Aligarh,01/05/2012,210,Desi,850,900,880
