<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:cab9a2c0f71a42e3c82e6dad6ed506245a942e378dd2734a5ea13e7f2b45d8b3
size 131803
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/07/2015,58.5,Desi,NR,NR,620
,02/07/2015,44,Desi,NR,NR,635
,03/07/2015,35,Desi,NR,NR,645
,04/07/2015,40,Desi,NR,NR,630
,06/07/2015,50,Desi,NR,NR,610
,07/07/2015,44,Desi,NR,NR,625
,08/07/2015,30,Desi,NR,NR,640
,09/07/2015,40,Desi,NR,NR,625
,10/07/2015,35,Desi,NR,NR,645
,11/07/2015,25,Desi,NR,NR,660
,13/07/2015,45,Desi,NR,NR,620
,14/07/2015,40,Desi,NR,NR,635
,16/07/2015,45,Desi,NR,NR,630
,17/07/2015,35,Desi,NR,NR,640
,18/07/2015,30,Desi,NR,NR,650
,20/07/2015,50,Desi,NR,NR,600
,21/07/2015,40,Desi,NR,NR,620
,22/07/2015,55,Desi,NR,NR,580
,23/07/2015,60,Desi,NR,NR,570
,24/07/2015,50,Desi,NR,NR,600
,25/07/2015,54,Desi,NR,NR,575
,27/07/2015,60,Desi,NR,NR,550
,28/07/2015,50,Desi,NR,NR,580
,29/07/2015,40,Desi,NR,NR,590
,30/07/2015,60,Desi,NR,NR,550
,31/07/2015,40,Desi,NR,NR,570
Achnera,30/07/2015,400,Desi,500,580,540
Agra,02/07/2015,2100,Desi,540,610,580
,03/07/2015,2000,Desi,560,630,600
,04/07/2015,2050,Desi,550,625,590
,06/07/2015,1950,Desi,645,735,690
,07/07/2015,1900,Desi,670,730,700
,08/07/2015,1920,Desi,650,740,690
,09/07/2015,1960,Desi,640,720,685
,10/07/2015,2100,Desi,600,710,675
,14/07/2015,1850,Desi,670,750,715
,20/07/2015,2080,Desi,650,740,690
,22/07/2015,2150,Desi,NR,NR,680
,23/07/2015,2120,Desi,NR,NR,690
,24/07/2015,2140, ,NR,NR,NR
,25/07/2015,2200,Desi,NR,NR,670
,27/07/2015,2100,Desi,NR,NR,685
,28/07/2015,2000,Desi,NR,NR,690
,29/07/2015,2020,Desi,NR,NR,685
,30/07/2015,2150,Desi,NR,NR,620
,31/07/2015,2050,Desi,NR,NR,635
Ahirora,02/07/2015,20,Other,NR,NR,680
