<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:60d850b14a93c62f352c89b20cf845edcf5e6d5fa976c3fcde9de2d9e522e155
size 99662
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,01/05/2010,16.5,Other,280,350,330,
,02/05/2010,16.8,Other,280,350,330,
,03/05/2010,16.6,Other,280,350,335,
,04/05/2010,16.8,Other,280,350,340,
,05/05/2010,17,Other,285,350,340,
,06/05/2010,17.2,Other,285,350,340,
,08/05/2010,14.2,Other,285,350,340,
,09/05/2010,14.4,Other,285,350,340,
,10/05/2010,14.6,Other,285,350,340,
,11/05/2010,15,Other,285,350,340,
,12/05/2010,15.2,Other,285,340,340,
,13/05/2010,16.9,Other,290,360,335,
,15/05/2010,14.6,Other,280,350,325,
,16/05/2010,14.8,Other,280,350,335,
,17/05/2010,14.9,Other,280,350,325,
,18/05/2010,15.8,Other,290,350,330,
,19/05/2010,15,Other,305,375,330,
,20/05/2010,15.4,Other,300,375,330,
,22/05/2010,15.6,Other,300,375,330,
,23/05/2010,15.6,Other,300,375,325,
,24/05/2010,15.8,Other,300,375,325,
,25/05/2010,15.9,Other,300,375,325,
,26/05/2010,15.8,Other,300,375,325,
,27/05/2010,15.7,Other,300,375,345,
,29/05/2010,17.4,Other,300,350,335,
,30/05/2010,17.6,Other,300,350,330,
,31/05/2010,17.4,Other,300,350,330,
Agra,03/05/2010,1700,Other,360,425,425,
,04/05/2010,1630,Other,375,435,430,
,05/05/2010,1680,Other,350,425,425,
,06/05/2010,1750,Other,350,410,405,
,07/05/2010,1660,Other,350,425,425,
,08/05/2010,1670,Other,350,425,420,
,10/05/2010,1600,Other,360,450,435,
,11/05/2010,1550,Other,375,450,435,
,12/05/2010,1600,Other,375,425,425,
,13/05/2010,1640,Other,375,450,425,
,14/05/2010,1580,Other,375,450,430,
,15/05/2010,1600,Other,375,425,425,
,17/05/2010,1500,Other,360,440,435,
,18/05/2010,1520,Other,350,425,425,
,19/05/2010,1500,Other,400,450,440,
,20/05/2010,1525,Other,400,450,430,
,21/05/2010,1530,Other,375,425,425,
,22/05/2010,1550,Other,350,425,400,
,24/05/2010,1680,Other,350,425,395,
,25/05/2010,1720,Other,350,400,380,
,26/05/2010,1700,Other,350,400,390,
,27/05/2010,1450,Other,350,425,400,
,28/05/2010,1430,Other,350,425,410,
,29/05/2010,1410,Other,350,425,415,
,31/05/2010,1410,Other,350,425,420,
Ahirora,01/05/2010,13.5,Other,350,390,370,
,02/05/2010,11.5,Other,370,410,390,
,03/05/2010,85,Other,390,430,410,
,04/05/2010,75,Other,420,460,440,
,06/05/2010,45,Other,410,450,430,
,07/05/2010,105,Other,405,445,425,
,08/05/2010,185,Other,410,450,430,
,09/05/2010,125,Other,395,435,415,
,10/05/2010,8.5,Other,380,420,400,
,11/05/2010,7.5,Other,395,435,415,
,13/05/2010,6,Other,405,445,425,
,14/05/2010,4,Other,415,455,435,
,15/05/2010,20,Other,415,455,435,
,16/05/2010,6.5,Other,420,460,440,
,17/05/2010,5,Other,430,470,450,
,18/05/2010,5.5,Other,415,455,435,
,20/05/2010,7,Other,420,460,440,
,21/05/2010,10,Other,415,455,435,
,22/05/2010,11.5,Other,430,470,450,
,23/05/2010,10,Other,430,470,450,
,24/05/2010,8.5,Other,415,455,435,
,25/05/2010,7,Other,430,470,450,
,27/05/2010,5.5,Other,445,485,465,
,28/05/2010,6.5,Other,435,475,455,
,29/05/2010,12,Other,445,485,465,
,30/05/2010,10,Other,455,495,475,
,31/05/2010,10.5,Other,450,490,470,
Ait,06/05/2010,3.2,Other,NR,NR,365,
,14/05/2010,12.5, ,NR,NR,NR,
,20/05/2010,1.8,Other,NR,NR,370,
,25/05/2010,1,Other,NR,NR,370,
,26/05/2010,2.2,Other,NR,NR,360,
Ajuha,03/05/2010,42.5,Badshah,NR,NR,340,
,06/05/2010,37.5,Badshah,NR,NR,340,
,10/05/2010,30,Badshah,NR,NR,350,
,13/05/2010,28,Badshah,NR,NR,375,
,17/05/2010,35, ,NR,NR,NR,
,20/05/2010,32.5, ,NR,NR,NR,
,24/05/2010,30,Badshah,NR,NR,425,
,27/05/2010,35,Badshah,NR,NR,430,
,31/05/2010,34,Badshah,NR,NR,440,
Aliganj,01/05/2010,21.2,Other,290,350,335,
,02/05/2010,21.4,Other,275,350,335,
,03/05/2010,21.6,Other,275,350,335,
,05/05/2010,21.9,Other,275,350,340,
,06/05/2010,21.9,Other,275,350,340,
,07/05/2010,16.4,Other,285,340,325,
,08/05/2010,18.8,Other,285,350,335,
,09/05/2010,19,Other,285,350,335,
,10/05/2010,19.2,Other,285,350,325,
,12/05/2010,19.4,Other,285,350,335,
,13/05/2010,19.6,Other,280,340,325,
,14/05/2010,19.8,Other,280,350,325,
,15/05/2010,17.5,Other,280,350,330,
,16/05/2010,17.8,Other,280,350,335,
,17/05/2010,17.8,Other,280,350,335,
,19/05/2010,17.4,Other,300,360,335,
,20/05/2010,17.6,Other,300,360,335,
