<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:88822a4a7cdae2dad32090fa56e0d51a553a1b449248dcd5a0c154661302fe32
size 196007
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achnera,01/09/2018,25,Desi,1270,1290,1280
,02/09/2018,25,Desi,1280,1320,1300
,03/09/2018,25,Desi,1260,1280,1270
,04/09/2018,25,Desi,1240,1280,1260
,05/09/2018,30,Desi,1260,1280,1270
,07/09/2018,27,Desi,1250,1270,1260
,08/09/2018,24,Desi,1240,1260,1250
,09/09/2018,25,Desi,1250,1270,1260
,10/09/2018,28,Desi,1200,1280,1240
,11/09/2018,26,Desi,1280,1320,1300
,12/09/2018,26,Desi,1250,1290,1270
,14/09/2018,26,Desi,1250,1290,1270
,15/09/2018,26,Desi,1260,1280,1270
,16/09/2018,26,Desi,1250,1270,1260
,17/09/2018,24,Desi,1240,1280,1260
,18/09/2018,25,Desi,1240,1280,1260
,19/09/2018,26,Desi,1240,1280,1260
,21/09/2018,26,Desi,1250,1290,1270
,22/09/2018,26,Desi,1250,1270,1260
,23/09/2018,24,Desi,1240,1280,1260
,24/09/2018,25,Desi,1250,1290,1270
,25/09/2018,28,Desi,1240,1280,1260
,26/09/2018,31,Desi,1260,1280,1270
,28/09/2018,31,Desi,1240,1280,1260
,29/09/2018,28,Desi,1240,1260,1250
,30/09/2018,28,Desi,1240,1280,1260
Agra,04/09/2018,820,Desi,1120,1300,1180
,05/09/2018,850,Desi,1050,1200,1120
,06/09/2018,720,Desi,1000,1180,1090
,07/09/2018,800,Desi,1150,1300,1200
,08/09/2018,845,Desi,1220,1400,1310
,10/09/2018,905,Desi,1200,1350,1280
,11/09/2018,940,Desi,1150,1350,1250
,12/09/2018,915,Desi,1200,1350,1280
,13/09/2018,948,Desi,1150,1350,1240
,15/09/2018,975,Desi,1250,1350,1300
,16/09/2018,850,Desi,1180,1320,1250
,17/09/2018,945,Desi,1200,1360,1280
,18/09/2018,964,Desi,1150,1300,1220
,19/09/2018,930,Desi,1180,1340,1250
,20/09/2018,905,Desi,1200,1360,1270
,21/09/2018,895, ,NR,NR,NR
,22/09/2018,888, ,NR,NR,NR
,24/09/2018,905,Desi,1080,1220,1140
,25/09/2018,913,Desi,1050,1200,1100
,26/09/2018,870,Desi,1100,1300,1180
,27/09/2018,870,Desi,1100,1250,1180
,28/09/2018,850,Desi,1100,1300,1200
,29/09/2018,1147,Desi,1100,1300,1210
Ahirora,01/09/2018,50,Other,1050,1150,1100
,02/09/2018,25,Other,1050,1150,1100
,03/09/2018,5,Other,1050,1150,1100
,04/09/2018,30,Other,1050,1150,1100
,06/09/2018,50,Other,1050,1150,1100
,07/09/2018,30,Other,1050,1150,1100
,08/09/2018,30,Other,1050,1150,1100
,09/09/2018,1.5,Other,1050,1150,1100
,10/09/2018,25,Other,1050,1150,1100
,11/09/2018,50,Other,1100,1150,1125
,13/09/2018,30,Other,1050,1150,1100
,14/09/2018,30,Other,1050,1150,1100
,15/09/2018,20,Other,1050,1150,1100
,16/09/2018,30,Other,1050,1150,1100
,17/09/2018,20,Other,1100,1200,1150
,18/09/2018,30,Other,1100,1200,1150
,19/09/2018,25,Other,1100,1250,1150
,20/09/2018,35,Other,1100,1150,1135
,21/09/2018,30,Other,1100,1150,1135
,22/09/2018,25,Other,1100,1150,1135
,23/09/2018,30,Other,1050,1150,1100
,24/09/2018,20,Other,1050,1150,1100
,25/09/2018,25,Other,1050,1150,1100
,26/09/2018,30,Other,900,1200,1100
,27/09/2018,15.5,Other,400,600,500
,28/09/2018,11,Other,400,600,500
,29/09/2018,21,Other,1000,1300,1100
,30/09/2018,30,Other,900,1200,1000
Ajuha,01/09/2018,8,Potato,1300,1400,1350
,02/09/2018,7,Potato,1340,1400,1360
,03/09/2018,8, ,NR,NR,NR
,04/09/2018,9,Potato,1340,1380,1360
,05/09/2018,8,Potato,1350,1400,1370
,06/09/2018,9,Potato,1350,1400,1370
,08/09/2018,8,Potato,1350,1400,1370
,09/09/2018,9,Potato,1350,1400,1370
,10/09/2018,11,Potato,1330,1380,1360
,11/09/2018,12,Potato,1340,1380,1360
,12/09/2018,13,Potato,1340,1400,1360
,13/09/2018,12,Potato,1300,1400,1365
,15/09/2018,13,Potato,1350,1400,1365
,16/09/2018,12,Potato,1340,1400,1365
,17/09/2018,11,Potato,1350,1400,1375
,18/09/2018,12,Potato,1350,1400,1375
,19/09/2018,13,Potato,1350,1400,1375
,20/09/2018,12,Potato,1350,1390,1375
,22/09/2018,13,Potato,1300,1400,1350
,23/09/2018,12,Potato,1300,1370,1350
,24/09/2018,13,Potato,1300,1400,1350
,25/09/2018,14,Potato,1275,1350,1300
,26/09/2018,13,Potato,1250,1350,1300
,27/09/2018,12,Potato,1250,1350,1300
,29/09/2018,13,Potato,1275,1350,1300
,30/09/2018,12,Potato,1290,1330,1310
Akbarpur,01/09/2018,18,Potato,1230,1330,1290
,02/09/2018,19,Potato,1240,1320,1280
,03/09/2018,18,Potato,1250,1350,1300
,05/09/2018,19,Potato,1260,1360,1310
,06/09/2018,20,Potato,1260,1340,1300
,07/09/2018,21,Potato,1220,1330,1270
,08/09/2018,22,Potato,1200,1300,1250
,09/09/2018,23,Potato,1190,1290,1240
,10/09/2018,24,Potato,1170,1280,1230
,12/09/2018,23,Potato,1190,1290,1240
,13/09/2018,24,Potato,1190,1280,1230
,14/09/2018,23,Potato,1200,1280,1240
,15/09/2018,22,Potato,1210,1310,1260
,16/09/2018,24,Potato,1210,1290,1250
,17/09/2018,25,Potato,1200,1280,1240
,19/09/2018,26,Potato,1210,1300,1260
,20/09/2018,28,Potato,1200,1300,1250
,21/09/2018,30,Potato,1180,1280,1230
,22/09/2018,30,Potato,1200,1280,1240
,23/09/2018,26,Potato,1250,1330,1280
,24/09/2018,20,Potato,1200,1280,1240
,26/09/2018,23,Potato,1160,1280,1220
,27/09/2018,26,Potato,1160,1250,1210
,28/09/2018,28,Potato,1150,1250,1200
,29/09/2018,27,Potato,1170,1260,1210
,30/09/2018,28,Potato,1150,1250,1200
Aliganj,01/09/2018,37,Local,800,900,850
,02/09/2018,20,Local,800,1000,900
,03/09/2018,19,Local,800,1000,900
,05/09/2018,36.5,Local,900,1000,950
,06/09/2018,26,Local,800,1000,900
,07/09/2018,20,Local,950,1000,980
,08/09/2018,42,Local,980,1000,990
,09/09/2018,20,Local,950,1000,980
,10/09/2018,20,Local,980,1000,990
,12/09/2018,26.5,Local,800,1000,900
,16/09/2018,20,Local,900,1000,950
,17/09/2018,20, ,NR,NR,NR
,18/09/2018,20,Local,900,1000,950
,20/09/2018,120,Local,1000,1200,1100
,21/09/2018,20,Local,1000,1100,1050
,23/09/2018,22,Local,1000,1200,1100
,24/09/2018,20,Local,1000,1100,1050
,25/09/2018,20,Local,1000,1100,1050
,26/09/2018,24,Local,900,1000,950
,27/09/2018,25,Local,1000,1100,1050
,28/09/2018,20,Local,1000,1200,1100
,30/09/2018,20,Local,1000,1200,1100
Aligarh,01/09/2018,170,Desi,1050,1150,1100
,03/09/2018,160,Desi,1100,1200,1150
,04/09/2018,180,Desi,1050,1150,1100
,05/09/2018,150,Desi,1100,1200,1150
,06/09/2018,160,Desi,1150,1250,1200
,07/09/2018,130,Desi,1250,1350,1300
,08/09/2018,140,Desi,1270,1370,1320
,10/09/2018,130,Desi,1280,1380,1330
,11/09/2018,150,Desi,1250,1350,1300
,12/09/2018,170,Desi,1200,1300,1250
,13/09/2018,160,Desi,1200,1300,1250
,14/09/2018,150,Desi,1210,1310,1260
,15/09/2018,160,Desi,1200,1300,1250
,17/09/2018,150,Desi,1200,1300,1250
,18/09/2018,140,Desi,1210,1310,1260
,19/09/2018,150,Desi,1200,1300,1250
,20/09/2018,170,Desi,1150,1250,1200
,22/09/2018,190,Desi,1100,1200,1150
,24/09/2018,170,Desi,1050,1150,1100
,25/09/2018,150,Desi,1150,1250,1200
,26/09/2018,170,Desi,1100,1200,1150
,27/09/2018,160,Desi,1150,1250,1200
,28/09/2018,150,Desi,1150,1250,1200
,29/09/2018,180,Desi,1150,1250,1200
Allahabad,01/09/2018,80,Local,1100,1300,1200
,03/09/2018,70,Local,1100,1300,1200
,05/09/2018,70,Local,1200,1400,1300
,06/09/2018,75,Local,1100,1300,1225
,07/09/2018,55,Local,1100,1300,1200
,08/09/2018,40,Local,1100,1300,1215
,10/09/2018,55,Local,1100,1300,1215
,11/09/2018,46,Local,1100,1300,1200
,12/09/2018,58,Local,1100,1300,1210
,13/09/2018,65,Local,1100,1300,1210
,14/09/2018,70,Local,1100,1300,1215
,17/09/2018,90,Local,1100,1300,1200
,18/09/2018,70,Local,1100,1300,1210
,19/09/2018,60,Local,1100,1300,1200
