<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:6957f57b848dd0015f059d2eedc368f6bf846c2b4e8c672a5ce0d0e68593f156
size 78882
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/11/2012,45,Desi,900,940,920
,02/11/2012,30,Desi,925,975,950
,03/11/2012,28,Desi,960,1000,980
,05/11/2012,35,Desi,940,980,960
,07/11/2012,18,Desi,975,1020,1000
,08/11/2012,25,Desi,940,985,960
,09/11/2012,22,Desi,960,1000,980
,10/11/2012,30,Desi,925,975,950
,12/11/2012,28,Desi,950,1000,970
,16/11/2012,30,Desi,940,985,960
,17/11/2012,37.5,Desi,900,940,920
,19/11/2012,40,Desi,875,925,900
,20/11/2012,30,Desi,925,975,950
,21/11/2012,28,Desi,950,1000,970
,22/11/2012,35,Desi,920,970,940
,23/11/2012,27.5,Desi,960,1000,980
,24/11/2012,37,Desi,920,960,940
,26/11/2012,42.5,Desi,875,925,900
,27/11/2012,35,Desi,900,950,925
,28/11/2012,30,Desi,925,975,950
,29/11/2012,45,Desi,875,925,900
,30/11/2012,35,Desi,920,960,940
Agra,02/11/2012,1670,Potato,NR,NR,850
,03/11/2012,1655,Potato,NR,NR,855
,04/11/2012,1700,Potato,NR,NR,850
,05/11/2012,1720,Potato,NR,NR,840
,06/11/2012,1650,Potato,NR,NR,845
,07/11/2012,1680,Potato,NR,NR,820
,08/11/2012,1630,Potato,NR,NR,830
,09/11/2012,1760,Potato,NR,NR,825
,10/11/2012,1800,Potato,NR,NR,820
,11/11/2012,1840,Potato,NR,NR,800
,12/11/2012,1810,Potato,NR,NR,810
,13/11/2012,1950,Potato,NR,NR,800
,14/11/2012,1980,Potato,NR,NR,800
,15/11/2012,1800,Potato,NR,NR,815
,16/11/2012,1900,Potato,NR,NR,800
,17/11/2012,1870,Potato,NR,NR,820
,18/11/2012,1910,Potato,NR,NR,805
,19/11/2012,1920,Potato,NR,NR,810
,20/11/2012,1870,Potato,NR,NR,820
,21/11/2012,2010,Potato,NR,NR,805
,22/11/2012,2030,Potato,NR,NR,800
,23/11/2012,2000,Potato,NR,NR,810
,24/11/2012,2015,Potato,NR,NR,800
,25/11/2012,2030,Potato,NR,NR,790
,26/11/2012,1995,Potato,NR,NR,805
,27/11/2012,1975,Potato,NR,NR,825
,28/11/2012,2040,Potato,NR,NR,820
,29/11/2012,1990,Potato,NR,NR,830
,30/11/2012,2040,Potato,NR,NR,825
Ajuha,01/11/2012,21,Other,NR,NR,1050
,05/11/2012,22,Other,NR,NR,1050
,08/11/2012,21,Other,NR,NR,1050
,12/11/2012,23.5,Other,NR,NR,1000
,15/11/2012,23,Other,NR,NR,900
,19/11/2012,22.5,Other,NR,NR,900
,22/11/2012,21,Other,NR,NR,900
,26/11/2012,19.5,Other,NR,NR,900
,29/11/2012,18,Other,NR,NR,920
Aligarh,01/11/2012,300,Other,700,850,800
,02/11/2012,290,Other,700,850,810
,03/11/2012,290,Other,750,850,810
,05/11/2012,350,Other,700,850,780
,06/11/2012,340,Other,700,800,770
,07/11/2012,290,Other,700,850,800
,08/11/2012,260,Other,700,850,810
,09/11/2012,300,Other,700,850,800
,10/11/2012,330,Other,700,900,820
,12/11/2012,350,Other,700,900,830
,16/11/2012,320,Other,700,900,800
,17/11/2012,350,Other,700,900,800
,19/11/2012,320,Other,750,900,820
,20/11/2012,290,Other,750,850,800
,21/11/2012,280,Other,800,900,850
,22/11/2012,290,Other,700,900,830
,23/11/2012,300,Other,700,900,820
,24/11/2012,290,Other,800,1000,880
,26/11/2012,280,Other,800,1000,900
,27/11/2012,230,Other,800,1000,880
,28/11/2012,220,Other,800,1000,870
,29/11/2012,220,Other,800,1000,875
,30/11/2012,220,Other,800,1000,870
Amroha,02/11/2012,11,Other,NR,NR,950
,03/11/2012,12,Other,NR,NR,940
,04/11/2012,13,Other,NR,NR,940
,05/11/2012,15,Other,NR,NR,930
,06/11/2012,14,Other,NR,NR,930
,07/11/2012,15,Other,NR,NR,925
,08/11/2012,13,Other,NR,NR,930
,09/11/2012,14,Other,NR,NR,930
,10/11/2012,15,Other,NR,NR,925
,11/11/2012,15,Other,NR,NR,925
,12/11/2012,16,Other,NR,NR,920
,13/11/2012,15,Other,NR,NR,920
,14/11/2012,16,Other,NR,NR,920
,15/11/2012,19,Other,NR,NR,910
,16/11/2012,18,Other,NR,NR,910
,17/11/2012,19,Other,NR,NR,910
,18/11/2012,18,Other,NR,NR,910
,19/11/2012,18,Other,NR,NR,910
,20/11/2012,19,Other,NR,NR,910
,21/11/2012,21,Other,NR,NR,920
,22/11/2012,19,Other,NR,NR,910
,23/11/2012,21,Other,NR,NR,920
,24/11/2012,26,Other,NR,NR,920
,25/11/2012,27,Other,NR,NR,920
,26/11/2012,28,Other,NR,NR,910
,27/11/2012,26,Other,NR,NR,900
,28/11/2012,25,Other,NR,NR,900
,29/11/2012,23,Other,NR,NR,900
,30/11/2012,22,Other,NR,NR,910
Anandnagar,01/11/2012,120,Other,1070,1100,1090
Anwala,29/11/2012,960,Desi,NR,NR,850
Atarra,01/11/2012,17,Other,NR,NR,1030
,03/11/2012,15,Other,NR,NR,1050
,04/11/2012,16,Other,NR,NR,1050
,05/11/2012,14,Other,NR,NR,1060
,06/11/2012,15,Other,NR,NR,1050
,07/11/2012,14,Other,NR,NR,1060
,08/11/2012,16,Other,NR,NR,1025
,10/11/2012,14,Other,NR,NR,1040
,11/11/2012,17,Other,NR,NR,1025
,12/11/2012,15,Other,NR,NR,1050
,15/11/2012,14,Other,NR,NR,1025
,17/11/2012,16,Other,NR,NR,1000
,18/11/2012,13,Other,NR,NR,1025
,19/11/2012,15,Other,NR,NR,1000
,20/11/2012,13,Other,NR,NR,1000
,21/11/2012,14,Other,NR,NR,980
,22/11/2012,15,Other,NR,NR,980
,24/11/2012,16,Other,NR,NR,975
,25/11/2012,14.5,Other,NR,NR,960
,26/11/2012,15,Other,NR,NR,950
,27/11/2012,14,Other,NR,NR,950
,28/11/2012,13.5,Other,NR,NR,960
,29/11/2012,15,,NR,NR,NR
Azamgarh,01/11/2012,20,Other,1090,1110,1100
,02/11/2012,25,Other,1010,1030,1020
,03/11/2012,25,Other,1010,1030,1020
,05/11/2012,20,Other,1020,1040,1030
,06/11/2012,25,Other,1030,1050,1040
,07/11/2012,20,Other,1040,1040,1040
,08/11/2012,26,Other,1040,1060,1050
,09/11/2012,20,Other,1015,1035,1025
,10/11/2012,20,Other,1015,1035,1025
,12/11/2012,20,Other,1015,1035,1025
,13/11/2012,20,Other,990,1010,1000
,16/11/2012,20,Other,990,1010,1000
,17/11/2012,20,Other,990,1010,1000
,19/11/2012,25,Other,1010,1010,NR
,20/11/2012,30,Other,1040,1060,1050
,21/11/2012,25,Other,1030,1050,1040
,22/11/2012,30,Other,1020,1040,1030
,26/11/2012,30,Other,990,1010,1000
,27/11/2012,25,Other,980,1000,990
,29/11/2012,20,Other,980,1000,990
,30/11/2012,30,Other,975,995,985
Baberu,01/11/2012,6,Other,NR,NR,950
,02/11/2012,1,Other,NR,NR,950
,03/11/2012,4,Other,NR,NR,940
,04/11/2012,6,Other,NR,NR,940
,05/11/2012,1,Other,NR,NR,920
,06/11/2012,4,Other,NR,NR,1050
,08/11/2012,8,Other,NR,NR,1050
,09/11/2012,1,Other,NR,NR,1020
,10/11/2012,5,Other,NR,NR,1000
,11/11/2012,9,Other,NR,NR,1050
,12/11/2012,1,Other,NR,NR,1050
,15/11/2012,6,Other,NR,NR,1020
,16/11/2012,1,Other,NR,NR,1000
,17/11/2012,3,Other,NR,NR,1000
,18/11/2012,8,Other,NR,NR,980
,19/11/2012,5,Other,NR,NR,980
,20/11/2012,4,Other,NR,NR,980
,22/11/2012,8,Other,NR,NR,1000
,23/11/2012,2.5,Other,NR,NR,970
,24/11/2012,2,Other,NR,NR,980
,25/11/2012,8,Other,NR,NR,980
,26/11/2012,2,Other,NR,NR,1000
,27/11/2012,5,Other,NR,NR,960
,28/11/2012,5,,NR,NR,NR
,29/11/2012,5,Other,NR,NR,950
,30/11/2012,2,Other,NR,NR,960
Badayoun,01/11/2012,10,Other,NR,NR,750
,02/11/2012,12,Other,NR,NR,730
