<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:6b2556d78d373befa599525f5c3572b084caf66a770995c094163875c4c7bdd6
size 135116
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/05/2015,40,Desi,NR,NR,560
,02/05/2015,35,Desi,NR,NR,575
,04/05/2015,60,Desi,NR,NR,550
,05/05/2015,48,Desi,NR,NR,570
,06/05/2015,57.5,Desi,NR,NR,540
,07/05/2015,65,Desi,NR,NR,525
,08/05/2015,48,Desi,NR,NR,550
,09/05/2015,30,Desi,NR,NR,575
,11/05/2015,40,Desi,NR,NR,560
,12/05/2015,35,Desi,NR,NR,575
,13/05/2015,40,Desi,NR,NR,550
,14/05/2015,50,Desi,450,600,530
,15/05/2015,34,Desi,500,650,570
,16/05/2015,28,Desi,500,650,590
,18/05/2015,47,Desi,NR,NR,550
,19/05/2015,34,Desi,500,630,570
,20/05/2015,25,Desi,NR,NR,590
,21/05/2015,40,Desi,NR,NR,560
,22/05/2015,37,Desi,NR,NR,580
,23/05/2015,45,Desi,NR,NR,550
,26/05/2015,40,Desi,NR,NR,550
,27/05/2015,30,Desi,NR,NR,570
,28/05/2015,45,Desi,500,600,550
,29/05/2015,34,Desi,NR,NR,575
,30/05/2015,25,Desi,500,650,590
Achnera,30/05/2015,470,Desi,380,420,400
Agra,02/05/2015,3500,Desi,390,460,430
,04/05/2015,2900,Desi,350,450,400
,05/05/2015,3000,Desi,320,430,370
,06/05/2015,2980,Desi,340,430,380
,07/05/2015,2920,Desi,380,450,400
,08/05/2015,2850,Desi,370,430,405
,09/05/2015,2880,Desi,370,430,400
,11/05/2015,2880,Desi,370,450,410
,12/05/2015,2920,Desi,370,450,400
,16/05/2015,2800,Desi,370,450,415
,18/05/2015,2950,Desi,370,450,410
,20/05/2015,2950,Desi,380,440,410
,21/05/2015,2920,Desi,390,455,425
,22/05/2015,2900,Desi,380,440,415
