<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:080522a397e81ce4f8f97b873c0d757a5e279e0a14bf49db1faba64e88c13d64
size 83969
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/12/2012,40,,NR,NR,NR
,03/12/2012,50,Desi,860,900,880
,04/12/2012,58,Desi,840,875,860
,05/12/2012,50,Desi,830,900,870
,06/12/2012,65,Desi,825,875,850
,07/12/2012,55,Desi,830,900,870
,08/12/2012,57.5,Desi,850,900,880
,10/12/2012,60,Desi,800,875,850
,11/12/2012,50,Desi,850,890,870
,12/12/2012,57.5,Desi,825,875,850
,13/12/2012,68,Desi,780,840,810
,14/12/2012,57,Desi,825,875,850
,15/12/2012,65,Desi,780,825,800
,17/12/2012,75,Desi,750,800,775
,18/12/2012,60,Desi,775,825,800
,19/12/2012,70,Desi,725,775,750
,20/12/2012,85,Desi,700,750,720
,21/12/2012,95,Desi,675,725,700
,22/12/2012,85,Desi,700,750,725
,24/12/2012,70,Desi,725,775,750
,25/12/2012,78,Desi,700,750,725
,26/12/2012,87,Desi,675,725,700
,27/12/2012,65,Desi,700,750,720
,28/12/2012,85,Desi,640,700,670
,29/12/2012,65,Desi,675,725,700
,31/12/2012,75,Desi,600,650,620
Agra,02/12/2012,2080,Potato,NR,NR,820
,03/12/2012,2115,Potato,NR,NR,810
,04/12/2012,2750,Potato,NR,NR,800
,05/12/2012,2730,Potato,NR,NR,815
,06/12/2012,2800,Other,NR,NR,805
,,,Potato,NR,NR,805
,07/12/2012,2750,Other,NR,NR,810
,08/12/2012,3200,Other,NR,NR,650
,09/12/2012,3600,Other,NR,NR,600
,10/12/2012,3450,Other,NR,NR,615
,11/12/2012,3300,Other,NR,NR,620
,12/12/2012,3500,Other,NR,NR,600
,13/12/2012,3350,Other,NR,NR,610
,14/12/2012,3250,Other,NR,NR,625
,15/12/2012,3700,Other,NR,NR,620
,16/12/2012,3730,Other,NR,NR,600
,17/12/2012,3350,Other,NR,NR,625
,18/12/2012,3500,Potato,NR,NR,615
,19/12/2012,3610,Other,NR,NR,600
,20/12/2012,3680,Other,NR,NR,590
,21/12/2012,3730,Other,NR,NR,580
,22/12/2012,3760,Other,NR,NR,575
,23/12/2012,3750,Other,NR,NR,580
,24/12/2012,3850,Other,NR,NR,560
,25/12/2012,3900,Other,NR,NR,555
,26/12/2012,3930,Other,NR,NR,545
,27/12/2012,3600,Other,NR,NR,560
,28/12/2012,3980,Other,NR,NR,550
,29/12/2012,4000,Other,NR,NR,550
,30/12/2012,3800,Other,NR,NR,560
,31/12/2012,3750,Other,NR,NR,565
Ajuha,03/12/2012,24,Other,NR,NR,890
,06/12/2012,21.5,Other,NR,NR,930
,10/12/2012,26,Other,NR,NR,800
,13/12/2012,28,Other,NR,NR,700
,17/12/2012,35,Other,NR,NR,680
,20/12/2012,36,Other,NR,NR,600
,24/12/2012,38.5,Other,NR,NR,550
,27/12/2012,43,Other,NR,NR,550
,31/12/2012,32,Other,NR,NR,540
Akbarpur,01/12/2012,51,Other,1025,1075,1050
,02/12/2012,55,Other,1000,1050,1025
,03/12/2012,53,Other,1000,1050,1025
,04/12/2012,43,Other,975,1050,1000
,05/12/2012,55,Other,940,975,950
,06/12/2012,46,Other,900,925,910
,07/12/2012,43,Other,900,950,925
,08/12/2012,33,Other,825,875,850
,09/12/2012,57,Other,825,875,850
,10/12/2012,55,Other,750,820,800
,11/12/2012,53,Other,750,800,775
,12/12/2012,56,Other,700,800,750
,13/12/2012,5.1,Other,700,800,750
,14/12/2012,59,Other,760,780,770
,15/12/2012,62,Other,730,870,750
,16/12/2012,62,Other,730,870,750
,17/12/2012,55,Other,720,770,750
,18/12/2012,33,Other,800,850,835
,19/12/2012,44,Other,710,750,735
,20/12/2012,46,Other,700,725,715
,21/12/2012,57,Other,650,750,720
,22/12/2012,64,Other,650,690,675
,23/12/2012,56,Other,630,670,650
,24/12/2012,36,Other,625,675,650
,25/12/2012,23,Other,630,670,650
Aligarh,01/12/2012,210,Other,800,900,860
,03/12/2012,200,Other,800,900,870
,04/12/2012,190,Other,820,900,875
,05/12/2012,200,Other,800,900,875
,06/12/2012,210,Other,800,900,850
,07/12/2012,220,Other,800,850,820
,08/12/2012,220,Other,700,800,750
,10/12/2012,250,Other,680,750,700
,11/12/2012,240,Other,680,750,720
,12/12/2012,220,Other,680,750,700
,13/12/2012,220,Other,700,750,720
,14/12/2012,260,Other,650,750,710
,15/12/2012,240,Other,650,740,710
,17/12/2012,260,Other,600,700,650
,18/12/2012,270,Other,600,700,640
,19/12/2012,260,Other,600,700,650
,20/12/2012,270,Other,600,680,640
,21/12/2012,290,Other,550,650,600
,22/12/2012,300,Other,550,650,600
,24/12/2012,310,Other,550,650,580
,25/12/2012,300,Other,550,600,585
,26/12/2012,300,Other,550,600,570
,27/12/2012,300,Other,550,600,575
,28/12/2012,310,Other,540,580,560
,29/12/2012,300,Other,500,600,550
Allahabad,01/12/2012,230,Other,NR,NR,1050
,02/12/2012,270,Other,NR,NR,950
,03/12/2012,270,Other,NR,NR,950
,04/12/2012,320,Other,NR,NR,900
,05/12/2012,330,Other,NR,NR,900
,07/12/2012,310,Other,NR,NR,900
,10/12/2012,560,Other,NR,NR,800
,11/12/2012,440,Other,NR,NR,800
,12/12/2012,450,Other,NR,NR,800
,13/12/2012,430,Other,NR,NR,800
,14/12/2012,900,Other,NR,NR,700
,15/12/2012,1200,Other,NR,NR,700
,17/12/2012,1000,Other,NR,NR,700
,18/12/2012,1100,Other,NR,NR,650
,19/12/2012,1250,Other,NR,NR,650
,20/12/2012,1400,Other,NR,NR,600
,21/12/2012,1300,Other,NR,NR,600
,22/12/2012,1450,Other,NR,NR,600
,24/12/2012,1600,Other,NR,NR,600
,26/12/2012,1500,Other,NR,NR,600
,27/12/2012,1600,Other,NR,NR,580
,28/12/2012,1650,Other,NR,NR,570
,29/12/2012,1800,Other,NR,NR,570
,31/12/2012,1650,Other,NR,NR,570
Amroha,02/12/2012,21,Other,NR,NR,900
,03/12/2012,22,Other,NR,NR,900
,04/12/2012,23,Other,NR,NR,900
,05/12/2012,21,Other,NR,NR,850
,06/12/2012,20,Other,NR,NR,750
,07/12/2012,23,Other,NR,NR,750
,08/12/2012,22,Other,NR,NR,740
,09/12/2012,23,Other,NR,NR,740
,10/12/2012,26,Other,NR,NR,740
