<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7cb8bed664b0d283d16ed5c49d249fa9a9d813850739b2a91ede4e5d85abe7c6
size 86872
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,02/07/2012,13,Desi,1040,1080,1060
,03/07/2012,12.5,Desi,1060,1080,1070
,04/07/2012,10,Desi,1070,1090,1080
,05/07/2012,12.5,Desi,1060,1080,1070
,06/07/2012,12,Desi,1070,1090,1080
,07/07/2012,11,Desi,1070,1100,1090
,09/07/2012,12.5,Desi,1060,1090,1080
,10/07/2012,12,Desi,1080,1110,1100
,11/07/2012,13,Desi,1080,1120,1110
,12/07/2012,13,Desi,1100,1130,1120
,13/07/2012,12,Desi,1120,1140,1130
,14/07/2012,13,Desi,1120,1160,1140
,16/07/2012,12.5,Desi,1110,1140,1130
,17/07/2012,13,Desi,1100,1140,1120
,19/07/2012,12,Desi,1120,1150,1130
,20/07/2012,13.5,Desi,1130,1160,1140
,21/07/2012,14,Desi,1130,1170,1150
,23/07/2012,13,Desi,1115,1150,1130
,24/07/2012,12,Desi,1160,1190,1170
,25/07/2012,12.5,Desi,1170,1200,1180
,26/07/2012,12,Desi,1170,1210,1190
,27/07/2012,13,Desi,1200,1220,1210
,28/07/2012,12,Desi,1200,1235,1220
,30/07/2012,13.5,Desi,1200,1220,1210
,31/07/2012,15,Desi,1180,1220,1200
Achnera,29/07/2012,100,Potato,NR,NR,1120
Agra,02/07/2012,880,Other,950,1050,1000
,03/07/2012,830,Other,950,1100,1020
,04/07/2012,860,Other,950,1050,1000
,05/07/2012,845,Other,1000,1020,1010
,06/07/2012,820,Other,1000,1040,1020
,07/07/2012,800,Other,1000,1050,1025
,09/07/2012,750,Other,1000,1100,1060
,10/07/2012,910,Other,1020,1060,1040
,11/07/2012,990,Other,1000,1100,1040
,12/07/2012,980,Other,1020,1080,1050
,13/07/2012,1100,Other,1000,1060,1045
,14/07/2012,1050,Other,1000,1100,1050
,15/07/2012,1030,Other,1050,1070,1060
,16/07/2012,1060,Other,1000,1150,1055
,17/07/2012,1020,Potato,NR,NR,1050
,18/07/2012,1100,Potato,NR,NR,1045
,20/07/2012,1060,Potato,NR,NR,1170
,21/07/2012,1115,Potato,NR,NR,1160
,22/07/2012,1150,Potato,NR,NR,1150
,23/07/2012,1125,Potato,NR,NR,1170
,24/07/2012,1110,Potato,NR,NR,1180
,25/07/2012,1160,Potato,NR,NR,1175
,26/07/2012,1190,Potato,NR,NR,1185
,27/07/2012,1215,Potato,NR,NR,1180
,28/07/2012,1200,Potato,NR,NR,1190
,30/07/2012,1180,Potato,NR,NR,1200
Ajuha,02/07/2012,15,Badshah,NR,NR,1050
,05/07/2012,18.5,Badshah,NR,NR,1065
,09/07/2012,16.5,Badshah,NR,NR,1065
,12/07/2012,15.5,Badshah,NR,NR,1100
,16/07/2012,17,Badshah,NR,NR,1100
,19/07/2012,16.5,Badshah,NR,NR,1150
,23/07/2012,14.5,Badshah,NR,NR,1200
,26/07/2012,15.5,Badshah,NR,NR,1200
,30/07/2012,16.5,Badshah,NR,NR,1250
Akbarpur,01/07/2012,180,Other,1020,1050,1040
,02/07/2012,170,Other,1030,1050,1040
,03/07/2012,140,Other,1030,1050,1040
,04/07/2012,150,Other,1030,1050,1040
,05/07/2012,140,Other,1040,1060,1050
,06/07/2012,120,Other,1040,1060,1050
,07/07/2012,170,Other,1025,1075,1050
,08/07/2012,130,Other,1040,1060,1050
,09/07/2012,150,Other,1030,1060,1050
,10/07/2012,120,Other,1025,1075,1050
,11/07/2012,130,Other,1050,1070,1060
,12/07/2012,130,Other,1050,1070,1060
,13/07/2012,70,Other,1080,1150,1100
,14/07/2012,120,Other,1110,1150,1125
,15/07/2012,90,Other,1120,1150,1125
,16/07/2012,90,Other,1120,1175,1150
,17/07/2012,80,Other,1150,1200,1175
,18/07/2012,110,Other,1150,1200,1175
,19/07/2012,120,Other,1150,1200,1175
,20/07/2012,130,Other,1140,1160,1150
,21/07/2012,140,Other,1125,1175,1150
Aliganj,28/07/2012,17,Potato,NR,NR,1090
Aligarh,02/07/2012,360,Desi,900,1000,970
,03/07/2012,330,Desi,900,1000,985
,04/07/2012,320,Desi,950,1050,980
,05/07/2012,300,Desi,950,1050,1000
,06/07/2012,290,Desi,950,1050,990
,07/07/2012,310,Desi,950,1050,995
,09/07/2012,220,Desi,1000,1100,1040
,10/07/2012,200,Desi,1000,1100,1075
,11/07/2012,200,Desi,1000,1100,1050
,12/07/2012,190,Desi,1000,1100,1070
,14/07/2012,200,Desi,1050,1150,1080
,16/07/2012,220,Desi,1050,1150,1100
,17/07/2012,240,,NR,NR,NR
,18/07/2012,250,Desi,1050,1160,1090
,19/07/2012,270,Desi,1050,1150,1080
,20/07/2012,290,Desi,1050,1150,1070
,21/07/2012,320,Desi,1050,1150,1080
,23/07/2012,310,Desi,1050,1150,1090
,24/07/2012,310,Desi,1050,1150,1080
,25/07/2012,300,Desi,1050,1150,1090
,26/07/2012,280,Desi,1050,1150,1100
,27/07/2012,290,Desi,1050,1150,1100
,28/07/2012,300,Desi,1050,1150,1090
,30/07/2012,350,Desi,1050,1150,1100
Allahabad,02/07/2012,35,Desi,NR,NR,1200
,03/07/2012,30,Desi,NR,NR,1200
,04/07/2012,40,Desi,NR,NR,1200
,05/07/2012,45,Desi,NR,NR,1200
,09/07/2012,40,Desi,NR,NR,1300
,10/07/2012,60,Desi,NR,NR,1300
,11/07/2012,55,Desi,NR,NR,1300
,12/07/2012,70,Desi,NR,NR,1300
,13/07/2012,65,Desi,NR,NR,1300
,16/07/2012,40,Desi,NR,NR,1400
,17/07/2012,42.5,Desi,NR,NR,1400
,18/07/2012,70,Desi,NR,NR,1400
,19/07/2012,72.5,Local,NR,NR,1400
,20/07/2012,70,Local,NR,NR,1400
,21/07/2012,90,Local,NR,NR,1350
,23/07/2012,110,,NR,NR,NR
,25/07/2012,50,Local,NR,NR,1400
,26/07/2012,90,Local,NR,NR,1400
,27/07/2012,115,Local,NR,NR,1400
,28/07/2012,95,Local,NR,NR,1400
,30/07/2012,110,Local,NR,NR,1400
,31/07/2012,100,Local,NR,NR,1400
Amroha,02/07/2012,6,F.A.Q.,NR,NR,920
,03/07/2012,7,F.A.Q.,NR,NR,920
,04/07/2012,6,F.A.Q.,NR,NR,925
,,,Other,NR,NR,925
,05/07/2012,7,Other,NR,NR,920
,06/07/2012,6,F.A.Q.,NR,NR,925
,07/07/2012,5,F.A.Q.,NR,NR,930
,08/07/2012,4,Other,NR,NR,925
,09/07/2012,6,Other,NR,NR,925
,10/07/2012,5,F.A.Q.,NR,NR,930
,11/07/2012,6,F.A.Q.,NR,NR,925
,12/07/2012,5,Other,NR,NR,930
,13/07/2012,4,Other,NR,NR,930
,14/07/2012,2,Other,NR,NR,925
,15/07/2012,2,Other,NR,NR,925
,16/07/2012,5,Other,NR,NR,925
,17/07/2012,9,Other,NR,NR,950
,18/07/2012,12,F.A.Q.,NR,NR,960
,19/07/2012,11,F.A.Q.,NR,NR,980
,20/07/2012,9,F.A.Q.,NR,NR,1020
,21/07/2012,11,Other,NR,NR,1025
,22/07/2012,12,Other,NR,NR,1025
,23/07/2012,11,F.A.Q.,NR,NR,1025
,24/07/2012,12,Other,NR,NR,1030
,25/07/2012,9,Other,NR,NR,1025
,26/07/2012,9,Other,NR,NR,1030
,27/07/2012,8,Other,NR,NR,1025
,28/07/2012,9,F.A.Q.,NR,NR,1030
,29/07/2012,7,Other,NR,NR,1030
,30/07/2012,8,Other,NR,NR,1025
,31/07/2012,7,F.A.Q.,NR,NR,1030
Atarra,02/07/2012,220,Potato,NR,NR,980
,03/07/2012,250,Potato,NR,NR,975
,04/07/2012,200,Potato,NR,NR,1000
,05/07/2012,210,Potato,NR,NR,980
,07/07/2012,200,Potato,NR,NR,975
,08/07/2012,250,Potato,NR,NR,950
,09/07/2012,160,Potato,NR,NR,1150
,10/07/2012,150,Potato,NR,NR,1200
,11/07/2012,140,Potato,NR,NR,1200
,12/07/2012,130,Potato,NR,NR,1250
,14/07/2012,135,Potato,NR,NR,1200
,15/07/2012,125,Potato,NR,NR,1275
,16/07/2012,160,Potato,NR,NR,1200
,17/07/2012,18,Potato,NR,NR,1150
,18/07/2012,17.5,Potato,NR,NR,1150
,19/07/2012,15,Potato,NR,NR,1200
,21/07/2012,16,Potato,NR,NR,1150
,22/07/2012,16.5,Potato,NR,NR,1150
,23/07/2012,15,Potato,NR,NR,1200
,24/07/2012,13,Potato,NR,NR,1200
,25/07/2012,12.5,Potato,NR,NR,1225
,26/07/2012,13.5,Potato,NR,NR,1225
,28/07/2012,14,Potato,NR,NR,1200
,29/07/2012,15,Potato,NR,NR,1200
,30/07/2012,16,Potato,NR,NR,1225
,31/07/2012,16.5,Potato,NR,NR,1200
