<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:affecf4922630bc3af45276d51a605e6b9c89b5770d6976490b92ac10fdb74e6
size 32633
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Agra,04/01/2006,340,Other,290,330,300
,05/01/2006,290,Other,300,350,325
,06/01/2006,280,Other,300,340,325
,07/01/2006,330,Other,300,325,315
,09/01/2006,280, ,NR,NR,NR
,10/01/2006,200,Other,300,340,320
,11/01/2006,180,Other,300,350,325
,12/01/2006,180,Other,300,350,325
,13/01/2006,150,Other,300,340,310
,14/01/2006,220,Other,275,325,300
,16/01/2006,200,Other,280,325,300
,17/01/2006,170,Other,340,375,360
,18/01/2006,150,Other,360,380,375
,19/01/2006,160,Other,350,400,380
Aligarh,02/01/2006,110,Other,400,480,420
,03/01/2006,85,Other,390,480,410
,04/01/2006,110,Other,390,480,400
,05/01/2006,95,Other,300,450,390
,06/01/2006,90,Other,300,440,390
,07/01/2006,70,Other,350,400,380
,09/01/2006,90,Other,350,400,375
,10/01/2006,95,Other,350,400,380
,12/01/2006,70,Other,200,300,260
,13/01/2006,80,Other,350,400,390
,14/01/2006,95,Other,390,450,400
,16/01/2006,70,Other,390,450,420
,17/01/2006,90,Other,390,450,430
,18/01/2006,75,Other,380,450,420
,19/01/2006,85,Other,350,450,430
,20/01/2006,90,Other,350,450,420
,21/01/2006,70,Other,350,450,410
,23/01/2006,80,Other,350,450,420
,24/01/2006,75,Other,350,430,410
,25/01/2006,90,Other,350,430,400
,26/01/2006,70,Other,350,450,410
,27/01/2006,75,Other,350,450,410
,28/01/2006,70,Other,350,430,400
,30/01/2006,80,Other,350,430,410
Allahabad,02/01/2006,950,Other,NR,NR,380
,03/01/2006,910,Other,NR,NR,380
,04/01/2006,920,Other,NR,NR,370
,13/01/2006,730,Other,NR,NR,325
,16/01/2006,760,Other,NR,NR,325
,17/01/2006,650,Other,NR,NR,325
,18/01/2006,460,Other,NR,NR,370
,19/01/2006,770,Other,NR,NR,365
,20/01/2006,510,Other,NR,NR,365
,21/01/2006,640,Other,NR,NR,365
,23/01/2006,850,Other,NR,NR,300
,24/01/2006,430,Other,NR,NR,300
,25/01/2006,350,Other,NR,NR,300
,27/01/2006,480,Other,NR,NR,320
,28/01/2006,505,Other,NR,NR,320
Amroha,02/01/2006,6,F.A.Q.,448,460,450
,04/01/2006,15,F.A.Q.,445,460,450
,05/01/2006,18,F.A.Q.,445,460,450
,06/01/2006,13.5,F.A.Q.,440,460,450
,08/01/2006,22.5,F.A.Q.,375,385,380
,09/01/2006,14.5,F.A.Q.,375,385,380
,11/01/2006,25,F.A.Q.,370,380,375
,12/01/2006,13.5,F.A.Q.,368,375,370
,13/01/2006,6,F.A.Q.,380,400,390
,15/01/2006,16,F.A.Q.,390,400,395
,16/01/2006,14,F.A.Q.,395,410,400
,18/01/2006,25,F.A.Q.,350,362,360
,19/01/2006,17,F.A.Q.,340,355,350
,20/01/2006,11,F.A.Q.,340,355,350
,21/01/2006,8.5,F.A.Q.,340,350,345
,22/01/2006,7.5,F.A.Q.,335,345,340
,23/01/2006,13,F.A.Q.,340,350,342
,25/01/2006,8.5,F.A.Q.,340,350,345
,27/01/2006,31.5,F.A.Q.,340,360,350
,28/01/2006,25,F.A.Q.,330,340,335
,29/01/2006,22,F.A.Q.,335,350,340
,30/01/2006,33.5,F.A.Q.,335,350,340
Azamgarh,02/01/2006,55,Red,475,475,475
,05/01/2006,80,Desi,450,450,450
,06/01/2006,80,Desi,450,450,450
,09/01/2006,90,Red,425,425,425
,10/01/2006,90,Red,425,425,425
,11/01/2006,90,Desi,400,400,400
,12/01/2006,90,Desi,400,400,400
,15/01/2006,70,Red,400,400,400
,16/01/2006,80,Red,400,400,400
,17/01/2006,65,Red,400,400,400
,18/01/2006,65,Desi,400,400,400
,19/01/2006,53,Desi,400,400,400
,21/01/2006,42,Red,380,380,380
,23/01/2006,42,Desi,380,380,380
,24/01/2006,22,Red,380,380,380
,25/01/2006,22,Red,380,380,380
