<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3ee9f439bb0093169cede9c9be91ca962e47dccbaf50aff810c4c658c743c145
size 120085
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/10/2015,60,Desi,NR,NR,500
,03/10/2015,40,Desi,NR,NR,510
,05/10/2015,60,Desi,NR,NR,480
,06/10/2015,50,Desi,NR,NR,490
,07/10/2015,40,Desi,NR,NR,500
,08/10/2015,60,Desi,NR,NR,480
,09/10/2015,50,Desi,NR,NR,500
,10/10/2015,40,Desi,NR,NR,500
,12/10/2015,50,Desi,NR,NR,480
,13/10/2015,30,Desi,NR,NR,550
,14/10/2015,25,Desi,NR,NR,570
,15/10/2015,35,Desi,NR,NR,540
,16/10/2015,30,Desi,NR,NR,575
,17/10/2015,25,Desi,NR,NR,600
,19/10/2015,40,Desi,NR,NR,580
,20/10/2015,30,Desi,NR,NR,600
,21/10/2015,25,Desi,NR,NR,600
,22/10/2015,40,Desi,NR,NR,580
,23/10/2015,30,Desi,NR,NR,600
,24/10/2015,25,Desi,NR,NR,620
,26/10/2015,50,Desi,NR,NR,580
,27/10/2015,40,Desi,NR,NR,600
,28/10/2015,30,Desi,NR,NR,620
,29/10/2015,45,Desi,NR,NR,575
,30/10/2015,40,Desi,NR,NR,600
,31/10/2015,30,Desi,NR,NR,620
Achnera,29/10/2015,430,Desi,700,800,750
Agra,03/10/2015,1450,Desi,NR,NR,590
,05/10/2015,1300,Desi,NR,NR,670
,06/10/2015,780,Desi,NR,NR,690
,07/10/2015,1250,Desi,NR,NR,700
,08/10/2015,1220,Desi,NR,NR,710
,10/10/2015,1300,Desi,NR,NR,690
,12/10/2015,1450,Desi,NR,NR,720
,14/10/2015,1400,Desi,NR,NR,730
,15/10/2015,1360,Desi,NR,NR,740
,16/10/2015,1350,Desi,NR,NR,720
,17/10/2015,1320,Desi,NR,NR,730
,19/10/2015,1240,Desi,NR,NR,780
,20/10/2015,1200,Desi,NR,NR,800
,21/10/2015,1190,Desi,NR,NR,820
,22/10/2015,1280,Desi,NR,NR,810
,23/10/2015,1260,Desi,NR,NR,840
,24/10/2015,1300,Desi,NR,NR,830
,26/10/2015,1200,Desi,NR,NR,850
,27/10/2015,1230,Desi,NR,NR,860
,28/10/2015,1220,Desi,NR,NR,870
,30/10/2015,1230,Desi,NR,NR,875
Ahirora,30/10/2015,30,Other,NR,NR,890
Ajuha,01/10/2015,145.5,Desi,NR,NR,700
,05/10/2015,132.5,Desi,NR,NR,730
,08/10/2015,104.5,Desi,NR,NR,750
,12/10/2015,112.5,Desi,NR,NR,770
,15/10/2015,139,Desi,NR,NR,785
,19/10/2015,125,Desi,NR,NR,800
,26/10/2015,129,Desi,NR,NR,785
,29/10/2015,95.5,Desi,NR,NR,770
Akbarpur,08/10/2015,68,Potato,570,660,610
,09/10/2015,57,Potato,560,660,610
,10/10/2015,79,Potato,580,660,620
,12/10/2015,77,Potato,580,680,630
,13/10/2015,45,Potato,570,690,630
,14/10/2015,35,Potato,590,670,630
,15/10/2015,89,Potato,570,670,620
,16/10/2015,78,Potato,620,680,650
,23/10/2015,55,Potato,700,800,750
,24/10/2015,59,Potato,700,800,750
,25/10/2015,67,Potato,700,800,750
,26/10/2015,77,Potato,700,800,750
Aligarh,01/10/2015,150,Desi,500,570,530
,02/10/2015,140,Desi,570,640,600
,03/10/2015,160,Desi,600,700,650
,10/10/2015,170,Desi,800,880,840
,12/10/2015,150,Desi,780,870,820
,13/10/2015,120,Desi,800,880,840
,14/10/2015,140,Desi,820,900,850
,15/10/2015,120,Desi,830,900,870
,16/10/2015,140,Desi,840,920,880
,17/10/2015,120,Desi,850,950,910
,19/10/2015,140,Desi,840,950,900
,20/10/2015,120,Desi,900,970,920
,21/10/2015,150,Desi,900,1000,940
,22/10/2015,140,Desi,900,1000,950
,23/10/2015,140,Desi,900,1050,980
,26/10/2015,120,Desi,940,1050,990
,27/10/2015,140,Desi,920,1040,980
,28/10/2015,160,Desi,920,1000,970
,29/10/2015,150,Desi,920,1000,960
,30/10/2015,140,Desi,920,1000,980
Allahabad,01/10/2015,180,Local,NR,NR,950
,03/10/2015,160,Local,NR,NR,950
,05/10/2015,170,Local,NR,NR,950
,06/10/2015,185,Local,NR,NR,975
,07/10/2015,150,Local,NR,NR,1000
,08/10/2015,180,Local,NR,NR,1000
,09/10/2015,200,Local,NR,NR,1000
,10/10/2015,170,Local,NR,NR,1025
,12/10/2015,150,Local,NR,NR,1025
,13/10/2015,120,Local,NR,NR,1025
,14/10/2015,160,Local,NR,NR,1025
,15/10/2015,180,Local,NR,NR,1025
,16/10/2015,170,Local,NR,NR,1025
,17/10/2015,180,Local,NR,NR,1025
,19/10/2015,140,Local,NR,NR,1050
,20/10/2015,160,Local,NR,NR,1050
,23/10/2015,170,Local,NR,NR,1050
,26/10/2015,165,Local,NR,NR,1060
,27/10/2015,127.5,Local,NR,NR,1060
,28/10/2015,170,Local,NR,NR,1030
,29/10/2015,140,Local,NR,NR,1050
,30/10/2015,180,Local,NR,NR,1060
,31/10/2015,160,Local,NR,NR,1060
Amroha,31/10/2015,40,F.A.Q.,NR,NR,775
Anandnagar,04/10/2015,25,Potato,700,900,800
,05/10/2015,20,Potato,750,950,850
,06/10/2015,30,Potato,750,950,850
,11/10/2015,30,Potato,690,850,775
,12/10/2015,35,Potato,700,950,800
,13/10/2015,30,Potato,700,950,800
,15/10/2015,30,Potato,700,950,800
,16/10/2015,25,Potato,700,950,825
,17/10/2015,30,Potato,725,975,850
,18/10/2015,25,Potato,750,950,850
,19/10/2015,35,Potato,750,950,855
,21/10/2015,30,Potato,750,985,875
,22/10/2015,65,Potato,850,1000,950
,23/10/2015,30,Potato,750,1000,850
,28/10/2015,25,Potato,800,1000,900
Auraiya,01/10/2015,70,F.A.Q.,505,525,515
,02/10/2015,52,F.A.Q.,510,530,520
,03/10/2015,50,F.A.Q.,500,530,520
,05/10/2015,61,F.A.Q.,500,520,510
