<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3e17ee02bae121e43e9f04d8aea4f2a28ce24002d5fa6a1da52353b93c3aad66
size 55335
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/09/2009,800,Other,950,1000,990,
,03/09/2009,750,Other,950,1000,990,
,04/09/2009,760,Other,950,1000,980,
,05/09/2009,750,Other,950,1000,985,
,07/09/2009,860,Other,925,1000,980,
,08/09/2009,840,Other,950,1000,985,
,09/09/2009,860,Other,925,1000,960,
,10/09/2009,850,Other,925,1000,960,
,11/09/2009,800,Other,950,1025,975,
,12/09/2009,780,Other,925,1000,985,
,14/09/2009,750,Other,925,1000,990,
,15/09/2009,750,Other,900,1000,990,
,16/09/2009,730,Other,900,1000,1000,
,17/09/2009,730, ,NR,NR,NR,
,18/09/2009,670, ,NR,NR,NR,
,19/09/2009,850, ,NR,NR,NR,
,21/09/2009,840,Other,1025,1100,1060,
,22/09/2009,720,Other,1050,1100,1080,
,23/09/2009,700,Other,1050,1100,1085,
,24/09/2009,690,Other,1050,1125,1100,
,25/09/2009,680,Other,1100,1175,1125,
,26/09/2009,670,Other,1100,1200,1150,
,28/09/2009,660,Other,1100,1200,1160,
,29/09/2009,700,Other,1100,1200,1160,
,30/09/2009,770,Other,1100,1200,1150,
Ajuha,03/09/2009,25,Other,NR,NR,1025,
,06/09/2009,17,Other,NR,NR,1100,
,10/09/2009,16,Other,NR,NR,1150,
,14/09/2009,15,Other,NR,NR,1200,
,17/09/2009,14,Other,NR,NR,1250,
,21/09/2009,17,Other,NR,NR,1400,
,24/09/2009,16.5,Other,NR,NR,1400,
,28/09/2009,17.5,Other,NR,NR,1400,
Aligarh,01/09/2009,42,F.A.Q.,940,1020,980,
,02/09/2009,48,F.A.Q.,940,1020,980,
,03/09/2009,52,F.A.Q.,940,1010,970,
,04/09/2009,47,F.A.Q.,945,1015,975,
,05/09/2009,44,F.A.Q.,950,1020,980,
,07/09/2009,40,F.A.Q.,960,1030,990,
,08/09/2009,38,F.A.Q.,970,1040,1000,
,09/09/2009,46,F.A.Q.,980,1040,990,
,10/09/2009,44,F.A.Q.,985,1045,995,
,11/09/2009,38,F.A.Q.,990,1050,1000,
,12/09/2009,35,F.A.Q.,990,1050,1000,
,14/09/2009,33,F.A.Q.,1000,1060,1010,
,15/09/2009,38,F.A.Q.,1000,1070,1010,
,16/09/2009,41,F.A.Q.,1000,1075,1015,
,17/09/2009,38,F.A.Q.,1000,1085,1020,
,18/09/2009,36,F.A.Q.,1010,1100,1040,
,19/09/2009,40,F.A.Q.,1020,1110,1050,
,21/09/2009,43,F.A.Q.,1020,1110,1065,
,22/09/2009,46,F.A.Q.,1040,1130,1080,
,23/09/2009,50,F.A.Q.,1065,1160,1115,
,24/09/2009,48,F.A.Q.,1080,1170,1130,
,25/09/2009,52,F.A.Q.,1100,1200,1155,
,26/09/2009,48,F.A.Q.,1120,1210,1170,
,28/09/2009,50,F.A.Q.,1130,1210,1170,
,29/09/2009,54,F.A.Q.,1120,1200,1160,
Allahabad,03/09/2009,9,Other,NR,NR,1130,
,05/09/2009,9,Other,NR,1130,NR,
,07/09/2009,8.5,Other,NR,1150,NR,
,08/09/2009,7.5,Other,NR,1150,NR,
,09/09/2009,9.5,Other,NR,1150,NR,
,22/09/2009,6.5,Other,NR,1300,NR,
,26/09/2009,8.25,Other,NR,1400,NR,
,29/09/2009,9,Other,NR,1400,NR,
,30/09/2009,9.25, ,NR,NR,NR,
Amroha,02/09/2009,6,Other,1000,1060,1030,
,03/09/2009,7,Other,1000,1060,1025,
,04/09/2009,6,Other,1000,1070,1030,
,05/09/2009,8,Other,1000,1060,1025,
,06/09/2009,6,Other,1000,1070,1030,
,07/09/2009,7,Other,1000,1070,1030,
,08/09/2009,8,Other,1010,1075,1035,
,09/09/2009,9,Other,1020,1100,1050,
,10/09/2009,8,Other,1020,1110,1060,
,11/09/2009,7,Other,1030,1110,1065,
,12/09/2009,6,Other,1030,1110,1065,
,13/09/2009,5,Other,1030,1110,1065,
,14/09/2009,6,Other,1040,1120,1080,
,15/09/2009,7,Other,1050,1125,1085,
,16/09/2009,6,Other,1060,1140,1100,
,17/09/2009,5,Other,1060,1150,1105,
,18/09/2009,8,Other,1060,1160,1110,
,19/09/2009,7.5,Other,1060,1170,1105,
,20/09/2009,7,Other,1060,1170,1115,
,22/09/2009,7.5,Other,1060,1165,1120,
,23/09/2009,11.5,Other,1055,1160,1100,
,24/09/2009,14,Other,1055,1160,1110,
,25/09/2009,12,Other,1055,1155,1115,
,26/09/2009,9.5,Other,1050,1150,1100,
,27/09/2009,14,Other,1050,1160,1115,
,29/09/2009,12.5,Other,1050,1160,1110,
,30/09/2009,9,Other,1090,1190,1140,
Anandnagar,30/09/2009,85,Red,NR,NR,1400,
Anwala,25/09/2009,360,Desi,NR,NR,1200,
Auraiya,02/09/2009,40,Desi,NR,NR,915,
,03/09/2009,38,Desi,NR,NR,925,
,04/09/2009,50,Desi,NR,NR,900,
,05/09/2009,60,Desi,NR,NR,860,
,07/09/2009,54,Desi,NR,NR,865,
,08/09/2009,50,Desi,NR,NR,900,
,09/09/2009,40,Desi,NR,NR,925,
,10/09/2009,46,Desi,NR,NR,930,
,11/09/2009,46,Desi,NR,NR,930,
,12/09/2009,38,Desi,NR,NR,970,
,14/09/2009,30,Desi,NR,NR,1000,
,15/09/2009,40,Desi,NR,NR,1025,
,16/09/2009,36,Desi,NR,NR,1040,
,17/09/2009,35,Desi,NR,NR,1065,
,18/09/2009,55,Desi,NR,NR,1100,
,19/09/2009,40,Desi,NR,NR,1125,
,21/09/2009,45,Desi,NR,NR,1145,
,22/09/2009,40,Desi,NR,NR,1165,
,23/09/2009,37,Desi,NR,NR,1200,
,24/09/2009,45,Desi,NR,NR,1225,
,25/09/2009,30,Desi,NR,NR,1260,
,26/09/2009,43,Desi,NR,NR,1300,
,29/09/2009,52,Desi,NR,NR,1325,
,30/09/2009,40,Desi,NR,NR,1300,
Azamgarh,01/09/2009,30,Red,1165,1185,1175,
