<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:662ade637330a8b36e0eb648f7b89fd486c3dc23db5afc63dfd76ca59927fc36
size 91449
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,02/09/2012,18,Desi,1170,1200,1180
,03/09/2012,20,Desi,1150,1180,1160
,04/09/2012,18,Desi,1150,1190,1170
,05/09/2012,15,Desi,1160,1200,1180
,06/09/2012,25,Desi,1140,1180,1160
,07/09/2012,20,Desi,1160,1200,1180
,08/09/2012,22,Desi,1160,1190,1170
,10/09/2012,25,Desi,1140,1180,1160
,11/09/2012,20,Desi,1160,1200,1180
,12/09/2012,18,Desi,1170,1210,1190
,13/09/2012,25,Desi,1140,1180,1160
,14/09/2012,20,Desi,1160,1200,1180
,15/09/2012,25,Desi,1140,1180,1160
,17/09/2012,28,Desi,1140,1160,1150
,18/09/2012,25,Desi,1150,1200,1170
,19/09/2012,28,Desi,1130,1170,1150
,20/09/2012,25,Desi,1150,1200,1170
,21/09/2012,20,Desi,1170,1220,1190
,22/09/2012,30,Desi,1125,1170,1150
,24/09/2012,35,Desi,1100,1150,1120
,25/09/2012,30,Desi,1100,1150,1130
,26/09/2012,25,Desi,1125,1175,1150
,27/09/2012,37,Desi,1060,1100,1080
,28/09/2012,30,Desi,1180,1230,1210
,29/09/2012,42.5,Desi,1120,1180,1160
Agra,03/09/2012,13700,Other,1100,1250,1170
,04/09/2012,13700,,NR,NR,NR
,05/09/2012,1250,Potato,NR,NR,1170
,06/09/2012,1280,Potato,1130,1180,1160
,07/09/2012,1265,Potato,NR,NR,1165
,08/09/2012,1275,Potato,NR,NR,1150
,10/09/2012,1240,Potato,NR,NR,1160
,11/09/2012,1285,Potato,NR,NR,1150
,12/09/2012,1250,Potato,NR,NR,1155
,13/09/2012,1230,Potato,NR,NR,1165
,14/09/2012,1290,Potato,NR,NR,1140
,15/09/2012,1320,Potato,NR,NR,1125
,17/09/2012,1200,Potato,NR,NR,1135
,18/09/2012,1180,Potato,NR,NR,1140
,19/09/2012,1240,Potato,NR,NR,1130
,20/09/2012,1225,Potato,NR,NR,1135
,21/09/2012,1270,Potato,NR,NR,1125
,22/09/2012,1290,Potato,NR,NR,1115
,23/09/2012,1310,Potato,NR,NR,1110
,24/09/2012,1320,Potato,NR,NR,1100
,25/09/2012,1340,Potato,NR,NR,1090
Ahirora,26/09/2012,25,Other,NR,NR,1210
,27/09/2012,25,Other,NR,NR,1210
Ajuha,03/09/2012,15.5,Badshah,NR,NR,1300
,06/09/2012,17,Badshah,NR,NR,1300
