<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:281873794f7a728fe83afabdd3c39a4ed25dff26a9fcf95ef01441dd4340bbe7
size 81690
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/02/2013,45,Desi,550,600,575,
,02/02/2013,57,Desi,525,575,550,
,04/02/2013,45,Desi,550,600,575,
,05/02/2013,35,Desi,570,620,590,
,06/02/2013,30,Desi,600,650,620,
,07/02/2013,45,Desi,580,625,600,
,08/02/2013,50,Desi,550,600,575,
,09/02/2013,40,Desi,575,625,600,
,11/02/2013,30,Desi,600,650,625,
,12/02/2013,35,Desi,580,625,600,
,13/02/2013,40,Desi,560,600,580,
,14/02/2013,50,Desi,525,575,550,
,15/02/2013,35,Desi,550,600,575,
,16/02/2013,30,Desi,575,625,600,
,18/02/2013,25,Desi,625,675,650,
,19/02/2013,20,Desi,650,700,675,
,20/02/2013,35,Desi,610,680,640,
,21/02/2013,45,Desi,600,640,620,
,22/02/2013,30,Desi,625,675,650,
,23/02/2013,40,Desi,600,650,620,
,25/02/2013,45,Desi,580,620,600,
,26/02/2013,35,Desi,600,650,625,
,27/02/2013,40,Desi,580,635,610,
,28/02/2013,55,Desi,550,600,580,
Agra,02/02/2013,3200,Other,540,580,565,
,03/02/2013,3000,Other,560,590,570,
,04/02/2013,2910,Other,610,640,630,
,05/02/2013,2600,Other,620,700,650,
,06/02/2013,2450,Other,640,680,660,
,07/02/2013,2500,Potato,620,690,670,
,08/02/2013,2460,Other,650,690,675,
,09/02/2013,2400,Other,650,700,680,
,10/02/2013,2350,Other,650,710,690,
,11/02/2013,2400,Other,650,700,680,
,12/02/2013,2340,Other,650,700,685,
,13/02/2013,2500,Other,620,690,650,
,14/02/2013,2550,Other,600,650,620,
,15/02/2013,2650,Other,580,620,600,
,16/02/2013,2700,Other,590,620,600,
,17/02/2013,2550,Other,600,650,620,
,18/02/2013,2500,Other,600,650,625,
,19/02/2013,2700,Other,600,630,615,
,20/02/2013,2850,Other,580,630,600,
,21/02/2013,2500,Other,600,650,620,
,22/02/2013,2750,Other,600,640,615,
,23/02/2013,2500,Other,600,650,625,
,24/02/2013,2410,Other,600,650,630,
,25/02/2013,2650,Other,600,650,620,
,26/02/2013,2550,Other,600,650,620,
,27/02/2013,2400,Other,620,680,635,
,28/02/2013,2700,Other,600,650,625,
Ajuha,04/02/2013,45.5,Badshah,NR,NR,525,
,07/02/2013,74,Badshah,NR,NR,525,
,11/02/2013,68.5,Badshah,NR,NR,550,
,14/02/2013,68,Badshah,NR,NR,520,
,18/02/2013,64,Badshah,NR,NR,535,
,21/02/2013,61,Badshah,NR,NR,545,
,25/02/2013,59,Badshah,NR,NR,575,
Akbarpur,01/02/2013,84,Other,590,630,610,
,02/02/2013,95,Other,600,625,615,
,03/02/2013,105,Other,600,625,615,
,04/02/2013,112,Other,600,625,615,
,05/02/2013,92,Other,600,625,615,
,06/02/2013,10.1,Other,590,620,605,
,07/02/2013,9,Other,590,610,605,
,08/02/2013,11.4,Other,580,625,600,
,09/02/2013,10.7,Other,590,625,600,
,10/02/2013,11.5,Other,580,620,600,
,11/02/2013,12,Other,590,620,600,
,12/02/2013,9,Other,580,600,590,
,13/02/2013,10.5,Other,580,600,590,
,14/02/2013,10.5,Other,580,610,590,
,15/02/2013,7.5,Other,580,600,590,
,16/02/2013,8.7,Other,550,625,600,
,17/02/2013,6.7,Other,600,650,615,
,18/02/2013,7.4,Other,600,650,625,
