<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:168d2e62e29112071c1bd8343aa5a14d92abef14345c764a70a89729257e70ed
size 22012
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,145.33123701791925,31.27329594813945,147.43294106977984,Normal
2017-01-08,2017-02-20,132.9278279267971,27.91534140289797,120.86475925117185,Normal
2017-01-15,2017-02-27,128.5749839444787,29.722730839761837,111.68179855926229,Normal
2017-01-22,2017-03-06,128.72271121720595,28.040912657943657,107.48861674108048,Normal
2017-01-29,2017-03-13,124.38853913948861,27.774922398408112,97.80679855926232,Normal
2017-02-05,2017-03-20,118.2966983913423,29.169210699566772,90.32066950995737,Normal
2017-02-12,2017-03-27,116.3722140652072,26.87084926139328,90.69454662199573,Normal
2017-02-19,2017-04-03,114.05101784705388,28.34510758869453,86.89909207654118,Normal
2017-02-26,2017-04-10,115.36135849872238,32.97257052938699,83.58196978751722,Normal
2017-03-05,2017-04-17,113.00965702649536,37.83563563797767,75.17402138851769,Anomaly
2017-03-12,2017-04-24,116.25397520831352,39.375408365250394,76.87856684306314,Normal
2017-03-19,2017-05-01,122.38153249095868,43.67966926442344,78.70186322653524,Normal
2017-03-26,2017-05-08,123.82189905306214,45.92936132267653,77.89253773038564,Normal
2017-04-02,2017-05-15,122.46329262503818,45.207118531016185,77.256174094022,Normal
2017-04-09,2017-05-22,121.3321027371906,43.486079080991225,77.84602365619936,Anomaly
2017-04-16,2017-05-29,125.2411936462815,48.486079080991225,76.75511456529028,Normal
2017-04-23,2017-06-05,128.88690071695194,52.77219019213896,76.114710524813,Normal
2017-04-30,2017-06-12,129.60280980786104,51.96537201032077,77.63743779754029,Normal
2017-05-07,2017-06-19,126.29911616157955,47.84861111114773,78.45050505043181,Normal
2017-05-14,2017-06-26,129.74229797976136,49.08724747478409,80.65505050497727,Normal
2017-05-21,2017-07-03,129.61961708897343,46.80083745648112,82.81877963249232,Normal
2017-05-28,2017-07-10,125.52870799806433,42.07356472920838,83.45514326885596,Normal
2017-06-04,2017-07-17,117.14436456375752,33.54881725442429,83.59554730933324,Normal
2017-06-11,2017-07-24,113.54175363287963,29.710410869134122,83.83134276374552,Normal
2017-06-18,2017-07-31,114.85319633034038,28.69559094086003,86.15760538948037,Normal
2017-06-25,2017-08-07,109.39456907426244,26.98641325204754,83.3848781167531,Normal
2017-07-02,2017-08-14,88.26790090829356,28.972172327107327,77.58023989832895,Normal
2017-07-09,2017-08-21,63.91089737949745,34.42008494681252,70.1256944437835,Normal
2017-07-16,2017-08-28,46.24844836502572,39.35526123401152,64.6256944437835,Normal
2017-07-23,2017-09-04,36.90554050819032,39.64638055733919,60.798989898462125,Normal
2017-07-30,2017-09-11,34.711842943404726,44.90722844709905,53.34444444391667,Normal
2017-08-06,2017-09-18,40.788035663251016,46.29832015631655,58.029545454545456,Normal
2017-08-13,2017-09-25,60.59083785851649,44.681932893386836,67.23863636363636,Normal
2017-08-20,2017-10-02,86.27440522257046,38.17871369061419,77.45161840244604,Normal
2017-08-27,2017-10-09,107.48216241459478,33.33130493789941,84.0652547660824,Normal
2017-09-03,2017-10-16,116.77390939209567,33.640472807831436,83.13343658426423,Anomaly
2017-09-10,2017-10-23,122.08290847250487,36.13096375039765,85.95194472210721,Normal
2017-09-17,2017-10-30,118.77689469053544,35.336313604791876,83.44058108574357,Normal
2017-09-24,2017-11-06,112.2948312513238,34.82015925648931,77.47467199483448,Anomaly
2017-10-01,2017-11-13,109.01659755190244,35.61761212402046,73.39898542788197,Normal
2017-10-08,2017-11-20,102.30520916231998,38.61511491871135,63.690094243608634,Normal
2017-10-15,2017-11-27,100.72658967607072,42.65391961876919,58.07267005730153,Normal
2017-10-22,2017-12-04,100.17281439522861,43.96663233018265,56.206182065045944,Anomaly
2017-10-29,2017-12-11,100.24099623313896,44.89845053172937,55.342545701409584,Anomaly
2017-11-05,2017-12-18,102.59333422682708,54.148515798144764,48.44481842868231,Anomaly
2017-11-12,2017-12-25,104.65260341200859,60.846822371044055,43.80578104096455,Normal
2017-11-19,2018-01-01,113.15665543104818,64.54678672119535,48.24368686837121,Anomaly
2017-11-26,2018-01-08,123.02218573407845,71.24112505703052,49.67550505018939,Anomaly
2017-12-03,2018-01-15,126.4291125412286,72.35511808504071,48.60227272727273,Anomaly
2017-12-10,2018-01-22,123.0340909090909,70.57290755794526,45.69318181818182,Anomaly
2017-12-17,2018-01-29,121.32505411241765,63.00407309321498,50.93181818181818,Anomaly
2017-12-24,2018-02-05,120.94014735232258,54.949700896335486,59.40909090909091,Anomaly
2017-12-31,2018-02-12,117.70567316346133,51.30808017031611,61.31818181818182,Anomaly
2018-01-07,2018-02-19,112.0049155875617,41.732336748952406,69.13636363636364,Anomaly
2018-01-14,2018-02-26,113.09469356529185,35.599067702020676,82.42045454545455,Normal
2018-01-21,2018-03-05,114.9985291843615,33.29608876003892,87.23198330049067,Normal
2018-01-28,2018-03-12,114.97625061189287,31.711704046454166,94.99258264761048,Normal
2018-02-04,2018-03-19,113.52334759349642,32.4497004570903,102.01530992033776,Normal
2018-02-11,2018-03-26,114.7305187441901,30.43500767664193,109.96985537488318,Normal
2018-02-18,2018-04-02,115.31763995631133,29.447687134462047,118.81076446579227,Normal
2018-02-25,2018-04-09,116.44676654835179,33.564989202525695,118.15167355670138,Normal
2018-03-04,2018-04-16,117.91652579751081,35.025873030915136,125.95753606681451,Normal
2018-03-11,2018-04-23,120.41636241808682,35.842645422143164,130.76386411036066,Normal
2018-03-18,2018-04-30,123.19872045851893,37.02634206790925,127.1335043186002,Normal
2018-03-25,2018-05-07,125.16656409972005,39.50644839759915,125.40506571173783,Normal
2018-04-01,2018-05-14,122.83024729030171,38.882301101143405,123.67779298446511,Normal
2018-04-08,2018-05-21,122.44733281961544,37.6489428053606,124.65506571173783,Normal
2018-04-15,2018-05-28,123.56913801236396,41.626966362668675,122.1113903808926,Normal
2018-04-22,2018-06-04,125.7477646874369,45.00571552741906,120.01494717386132,Normal
2018-04-29,2018-06-11,126.14927983895204,45.266317708901575,118.90131081022496,Normal
2018-05-06,2018-06-18,123.44497754688504,41.09659715981083,118.57760940840507,Normal
2018-05-13,2018-06-25,125.12679572870321,41.95459495211416,116.78215486295052,Normal
2018-05-20,2018-07-02,122.9086448318143,40.47496003562565,110.23670031749597,Normal
2018-05-27,2018-07-09,120.75712968029914,37.61063442904913,108.82760940840507,Normal
2018-06-03,2018-07-16,113.40999163318548,30.279823869785833,104.39579122658688,Normal
2018-06-10,2018-07-23,109.9097661641154,27.707422261795703,101.05488213567779,Normal
2018-06-17,2018-07-30,108.37702207732151,27.353980995852613,94.62710442075067,Normal
2018-06-24,2018-08-06,103.70604439011196,26.80247509351002,89.17045454545455,Normal
2018-07-01,2018-08-13,89.74401711666624,30.252318126877835,85.60227272727273,Normal
2018-07-08,2018-08-20,72.44326535179815,37.602535181785385,83.12901069495125,Normal
2018-07-15,2018-08-27,59.32229947860171,44.53736183677035,81.03582887656488,Normal
2018-07-22,2018-09-03,51.49086992612499,45.87658816087051,79.1780772530203,Normal
2018-07-29,2018-09-10,49.12861801630688,48.21634705649098,78.50762270756576,Normal
2018-08-05,2018-09-17,52.75594624196387,50.22341211883765,81.20080452574757,Normal
2018-08-12,2018-09-24,65.09797602323346,49.49596884555843,80.65534998029302,Normal
2018-08-19,2018-10-01,81.88802605456159,42.248504820479006,81.01497564897815,Normal
2018-08-26,2018-10-08,97.06497670710031,36.09476442786981,80.62237151341509,Normal
2018-09-02,2018-10-15,103.82468612717676,33.60384583602258,79.40057768241421,Normal
2018-09-09,2018-10-22,108.15969880015338,36.577405912035196,80.54830495514149,Normal
2018-09-16,2018-10-29,106.11511252667455,35.88735688866516,79.29830495514149,Normal
2018-09-23,2018-11-05,100.87010974733447,33.91527680585736,76.83517364186876,Normal
2018-09-30,2018-11-12,98.59171329997379,33.88359403219616,76.43744636914148,Normal
2018-10-07,2018-11-19,94.38258708535653,34.85187129115132,77.139141414,Normal
2018-10-14,2018-11-26,94.05855134778587,38.831553491835535,79.02550505036363,Normal
2018-10-21,2018-12-03,93.81689309845545,39.79209080102566,80.12777777763637,Normal
2018-10-28,2018-12-10,94.8168931116078,39.26827432124004,82.92323232309091,Normal
2018-11-04,2018-12-17,97.56979857546047,45.06791541629198,88.20454545454545,Normal
2018-11-11,2018-12-24,99.90691978758171,49.82363878347028,92.80681818181819,Normal
2018-11-18,2018-12-31,106.1741643396223,54.39644973457146,94.01785714230056,Normal
2018-11-25,2019-01-07,114.00748529439493,60.819721209906156,95.22240259684601,Normal
2018-12-02,2019-01-14,117.53855518603037,62.68965668469304,96.41558441502784,Normal
2018-12-09,2019-01-21,116.27867965349411,61.549067609822515,99.09740259684601,Normal
