<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2d451bbfdcb11ee4d3b5bb129ef68d1e1180789cc654bb664e93968e092798ce
size 22188
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,1.2406028260988782,0.7406802592268772,1.9767376307803013,Normal
2017-01-08,2017-02-20,1.372862926951151,0.7297585418973317,2.0980760143030284,Normal
2017-01-15,2017-02-27,1.4819980092740173,0.7009896204488344,2.1784421751773966,Normal
2017-01-22,2017-03-06,1.6431722514141684,0.6864062873995919,2.3250330842683056,Normal
2017-01-29,2017-03-13,1.7863918551326636,0.6501732151275049,2.4320196157147143,Normal
2017-02-05,2017-03-20,1.9057951425081903,0.644406291388342,2.545655979351078,Normal
2017-02-12,2017-03-27,1.93259977384962,0.66439274091159,2.5919420102157553,Normal
2017-02-19,2017-04-03,2.0112764130049245,0.6680693800668941,2.6742952885263636,Normal
2017-02-26,2017-04-10,2.0571287041353403,0.6503105240217045,2.7023887236115907,Normal
2017-03-05,2017-04-17,2.0738807411806195,0.6242150529486483,2.693045289583813,Normal
2017-03-12,2017-04-24,2.0657650793424875,0.592389637885826,2.6531042126828592,Normal
2017-03-19,2017-05-01,2.058212995942571,0.5366841449599855,2.5898466363571018,Normal
2017-03-26,2017-05-08,2.0289831982152977,0.5188179835963491,2.5478011818116473,Anomaly
2017-04-02,2017-05-15,2.013100283635232,0.47793506901628313,2.4898989890151517,Normal
2017-04-09,2017-05-22,2.0370741225016515,0.42555213924077273,2.438762625378788,Normal
2017-04-16,2017-05-29,2.0091641392090893,0.4018207078868699,2.378030301641414,Normal
2017-04-23,2017-06-05,2.0161187239122094,0.37554794136556846,2.3587121198232324,Normal
2017-04-30,2017-06-12,1.9706837939909299,0.3448465076504843,2.211666665073232,Normal
2017-05-07,2017-06-19,1.869188067303194,0.30290789096700743,2.050594404122004,Normal
2017-05-14,2017-06-26,1.7869654331054858,0.2943866070090904,1.9394832933265496,Normal
2017-05-21,2017-07-03,1.6890648266885613,0.28546903160783316,1.8329176364452364,Normal
2017-05-28,2017-07-10,1.6186431267494497,0.270501876577812,1.7361651451124667,Normal
2017-06-04,2017-07-17,1.6669070156777956,0.3261521295686578,1.8400792870316591,Normal
2017-06-11,2017-07-24,1.619161705222477,0.32768531824367336,1.8325035288877194,Normal
2017-06-18,2017-07-31,1.7179053920198255,0.41120173253534004,2.0619353468479464,Normal
2017-06-25,2017-08-07,1.8273813284886031,0.4624192087600669,2.210507607640084,Normal
2017-07-02,2017-08-14,1.9036597106735949,0.47165213639960446,2.311928008373704,Normal
2017-07-09,2017-08-21,2.0382926074965444,0.46811764520333143,2.4518356611632073,Normal
2017-07-16,2017-08-28,1.9935386875936911,0.42145256834259864,2.3469869118404554,Normal
2017-07-23,2017-09-04,2.048930574896406,0.42053132401652554,2.2752302825043698,Normal
2017-07-30,2017-09-11,2.1082424441356733,0.40118157698369744,2.272010586528991,Normal
2017-08-06,2017-09-18,2.103412898649878,0.3287383955604019,2.1947378596199,Normal
2017-08-13,2017-09-25,2.114018959710484,0.27911718389373524,2.1307227090138396,Normal
2017-08-20,2017-10-02,2.1050217074641044,0.28808529914890135,2.072768163559294,Normal
2017-08-27,2017-10-09,2.252748980191377,0.3051307536943559,2.175040890832021,Normal
2017-09-03,2017-10-16,2.2882062806365657,0.2900370900273486,2.2873342797548233,Normal
2017-09-10,2017-10-23,2.358817028833255,0.3695920620758359,2.362046937794943,Normal
2017-09-17,2017-10-30,2.435952098337705,0.36214385115329617,2.4200014832494885,Normal
2017-09-24,2017-11-06,2.5227761475170185,0.3530146120667137,2.502293149427874,Normal
2017-10-01,2017-11-13,2.5358443293352,0.349037339339441,2.5113840585187828,Normal
2017-10-08,2017-11-20,2.4517534202442914,0.361537339339441,2.479565876700601,Normal
2017-10-15,2017-11-27,2.364330899588417,0.35555421205477866,2.4202511378509737,Normal
2017-10-22,2017-12-04,2.3682768836763732,0.3074794234421411,2.4734398897515972,Normal
2017-10-29,2017-12-11,2.3629949302895685,0.3291124035354454,2.5357294517883537,Normal
2017-11-05,2017-12-18,2.3867409880898838,0.39598972706048857,2.6209567245156262,Normal
2017-11-12,2017-12-25,2.4359207076425915,0.49109747642794505,2.804543436348314,Normal
2017-11-19,2018-01-01,2.483584848867339,0.49960383048176465,2.900376769113466,Normal
2017-11-26,2018-01-08,2.4284712125037022,0.6664475215432639,3.057194950931648,Normal
2017-12-03,2018-01-15,2.3243849201864974,0.749770895315854,3.055146053417639,Normal
2017-12-10,2018-01-22,2.202747848750658,0.840266085933305,3.015120801208043,Normal
2017-12-17,2018-01-29,2.009702718636996,0.9381030654424475,2.9568716428960333,Anomaly
2017-12-24,2018-02-05,1.875744466257857,0.9962558910298166,2.919371642896034,Anomaly
2017-12-31,2018-02-12,1.7473687538774116,0.9810858193208318,2.774579122965769,Anomaly
2018-01-07,2018-02-19,1.786734655778414,0.9086105139793219,2.659680133319304,Normal
2018-01-14,2018-02-26,1.8400048453404596,0.8366286166747685,2.5858164969556676,Normal
2018-01-21,2018-03-05,1.9818398617756445,0.8148509654147505,2.7012205370440516,Normal
2018-01-28,2018-03-12,2.093228688497066,0.7872839849753952,2.746675082498597,Normal
2018-02-04,2018-03-19,2.184292720889299,0.7398397817279886,2.7583333321969694,Normal
2018-02-11,2018-03-26,2.2115444040805867,0.7502211457203957,2.7520833317708333,Normal
