<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:cee4f56381159c12be856e29bf652abf7328eb475db31bbebcce674f020c688c
size 26895
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear,STATENAME,MANDINAME
2017-01-01,2017-02-13,13.734706437855765,11.805729166122811,25.540435603978572,Anomaly,UTTAR PRADESH,AURAIYA
2017-01-01,2017-02-13,256.82260330592703,42.04482093613362,214.77778236979336,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2017-02-12,2017-03-27,228.5619036691081,102.18536864215908,332.329029032168,Anomaly,KARNATAKA,HUBLI (AMARAGOL)
2017-03-05,2017-04-17,122.15003047157238,38.06673609194002,160.21676656351244,Anomaly,UTTAR PRADESH,AZAMGARH
2017-03-05,2017-04-17,113.00965702649536,37.835635637977674,75.17402138851769,Anomaly,UTTAR PRADESH,LUCKNOW
2017-03-19,2017-05-01,73.88146821823938,22.82500464744308,96.70647286568249,Anomaly,UTTAR PRADESH,BAHRAICH
2017-03-26,2017-05-08,2.0289831982152977,0.5188179835963491,2.5478011818116477,Anomaly,UTTAR PRADESH,JALAUN
2017-04-02,2017-05-15,248.45331718256256,105.84727206498793,370.4122075019562,Anomaly,KARNATAKA,HUBLI (AMARAGOL)
2017-04-16,2017-05-29,4.456594351353247,2.669510445304739,7.1261047966579865,Anomaly,UTTAR PRADESH,AURAIYA
2017-05-14,2017-06-26,1691.873929857457,664.4094968754392,2459.70420687853,Anomaly,KARNATAKA,BANGALORE
2017-05-21,2017-07-03,199.63536697798503,94.35026143117584,298.48536335650243,Anomaly,KARNATAKA,HUBLI (AMARAGOL)
2017-06-11,2017-07-24,4.453306662167533,2.712604184415841,7.1659108465833725,Anomaly,UTTAR PRADESH,AURAIYA
2017-06-18,2017-07-31,100.25454323424472,11.210373390334963,111.46491662457971,Anomaly,UTTAR PRADESH,AZAMGARH
2017-06-18,2017-07-31,69.63205400193016,21.068764994102448,48.56328900782769,Anomaly,UTTAR PRADESH,BAHRAICH
2017-07-09,2017-08-21,25.905512449544858,12.402400036096196,38.30791248564106,Anomaly,UTTAR PRADESH,LAKHIMPUR
2017-07-16,2017-08-28,14.0581123719027,7.456092171101563,6.602020200801136,Anomaly,UTTAR PRADESH,MIRZAPUR
2017-07-16,2017-08-28,75.95933759783976,36.23827656701169,38.392596445968536,Anomaly,KARNATAKA,DAVANGERE
2017-09-03,2017-10-16,116.77390939209567,33.64047280783144,83.13343658426423,Anomaly,UTTAR PRADESH,LUCKNOW
2017-09-17,2017-10-30,16.17921401393821,7.0834122478673445,9.095801766070863,Anomaly,UTTAR PRADESH,MIRZAPUR
2017-10-15,2017-11-27,22.220277793953954,6.297763174764304,15.922514619189643,Anomaly,UTTAR PRADESH,BARABANKI
2017-10-22,2017-12-04,100.1728143952286,43.96663233018265,56.20618206504594,Anomaly,UTTAR PRADESH,LUCKNOW
2017-11-05,2017-12-18,12.808238635550824,4.424715909335543,8.383522726215277,Anomaly,UTTAR PRADESH,MIRZAPUR
2017-11-26,2018-01-08,9.448746666974953,4.385140231340803,4.724906674390806,Anomaly,UTTAR PRADESH,GONDA
2017-12-03,2018-01-15,24.8474250513538,10.388543343911149,14.149169247590976,Anomaly,UTTAR PRADESH,BARABANKI
2017-12-10,2018-01-22,123.0340909090909,70.57290755794526,45.69318181818182,Anomaly,UTTAR PRADESH,LUCKNOW
2017-12-17,2018-01-29,2.009702718636996,0.9381030654424476,2.9568716428960333,Anomaly,UTTAR PRADESH,JALAUN
2017-12-24,2018-02-05,10.25889778665828,2.8979500739248403,7.357954545454546,Anomaly,UTTAR PRADESH,BASTI
2018-01-07,2018-02-19,75.17138327962664,26.56902448230119,110.16378458051157,Anomaly,UTTAR PRADESH,BAHRAICH
2018-01-14,2018-02-26,285.3393185930822,99.33945033561304,391.545491679567,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2018-01-21,2018-03-05,28.16761114900854,8.255338938071299,19.107363912978414,Anomaly,UTTAR PRADESH,BARABANKI
2018-01-28,2018-03-12,34.62193779797682,15.571622254379895,50.79248450335773,Anomaly,UTTAR PRADESH,LAKHIMPUR
2018-02-04,2018-03-19,23.731083110221878,5.795730321011344,30.3080808079072,Anomaly,UTTAR PRADESH,MIRZAPUR
2018-02-11,2018-03-26,329.2802099243696,275.35166767647706,656.8905275880252,Anomaly,KARNATAKA,BELGAUM
2018-02-18,2018-04-02,26.421130487668538,9.782063606190464,36.951136363636365,Anomaly,UTTAR PRADESH,GAZIPUR
2018-02-18,2018-04-02,1794.433866055998,787.3981768291031,2948.260794911172,Anomaly,KARNATAKA,BANGALORE
2018-02-25,2018-04-09,84.99157758171363,20.288086608724306,106.29985120379328,Anomaly,UTTAR PRADESH,BAHRAICH
2018-03-18,2018-04-30,271.6911999258567,55.82615603208056,214.4005629370512,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2018-03-18,2018-04-30,17.119738750553363,5.302338519965222,11.389746078893065,Anomaly,UTTAR PRADESH,GONDA
2018-03-25,2018-05-07,23.644782479901966,4.376444166152212,28.20775112138455,Anomaly,UTTAR PRADESH,MIRZAPUR
2018-04-01,2018-05-14,278.05922672766206,331.3040863540773,-107.32010445977087,Anomaly,KARNATAKA,BELGAUM
2018-04-08,2018-05-21,45.17347308986307,9.42304694236666,54.79545454545455,Anomaly,UTTAR PRADESH,LAKHIMPUR
2018-04-08,2018-05-21,251.67880121627343,111.49076813822195,381.2594335122451,Anomaly,KARNATAKA,HUBLI (AMARAGOL)
2018-04-08,2018-05-21,2.540706341138431,0.9311095133753278,3.5297889602301717,Anomaly,UTTAR PRADESH,JALAUN
2018-04-15,2018-05-28,16.559451082304374,5.056177356351956,11.058477633374565,Anomaly,UTTAR PRADESH,BASTI
2018-05-06,2018-06-18,19.414272417608746,5.355117761101145,12.782476076144233,Anomaly,UTTAR PRADESH,GONDA
2018-05-06,2018-06-18,416.0363586977449,71.26027294184813,323.39616401965213,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2018-05-27,2018-07-09,23.230333754276717,3.88128446320112,19.336385089242963,Anomaly,UTTAR PRADESH,BARABANKI
2018-05-27,2018-07-09,103.3027880796033,25.259765823431653,131.27208311803685,Anomaly,UTTAR PRADESH,AZAMGARH
2018-05-27,2018-07-09,2.3892789842023845,1.1541766700203226,3.929545454,Anomaly,UTTAR PRADESH,JALAUN
2018-06-17,2018-07-30,1653.8103986626827,586.838106503055,2248.693770278126,Anomaly,KARNATAKA,BANGALORE
2018-06-24,2018-08-06,334.881294920461,211.94051450443538,102.78409090866477,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
