<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b56ed8b99ba87458465d2c4793f57a65a8cb234dccc681d1d45e62255a5ad5ec
size 22034
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,26.139678522393922,12.818962188192405,18.51717299163373,Normal
2017-01-08,2017-02-20,25.8433114708377,13.263056512475902,18.78163580210048,Normal
2017-01-15,2017-02-27,26.835158584514,13.10383449373267,19.61426089703355,Normal
2017-01-22,2017-03-06,25.36761117260296,12.038877558693743,19.680169987942637,Normal
2017-01-29,2017-03-13,26.88460622486641,12.495656179660644,19.402042280986134,Normal
2017-02-05,2017-03-20,23.773689016546964,10.450323387447419,18.823065007726193,Normal
2017-02-12,2017-03-27,20.322810258498365,7.617904048192812,18.52972201741341,Normal
2017-02-19,2017-04-03,20.469127582705983,7.927079147979038,18.985214441407255,Normal
2017-02-26,2017-04-10,21.122536673828144,7.841851875038696,19.479532623225438,Normal
2017-03-05,2017-04-17,20.118447319686872,6.383217066351974,20.198626642215626,Normal
2017-03-12,2017-04-24,21.588661966361116,6.213911511132276,21.221442298774335,Normal
2017-03-19,2017-05-01,20.302916904565333,3.120266015652716,22.941680394413122,Normal
2017-03-26,2017-05-08,21.606677739147017,2.7932097265255766,23.918384939867668,Normal
2017-04-02,2017-05-15,22.172943015549887,1.971606183789554,23.52364276540068,Normal
2017-04-09,2017-05-22,22.71310655567353,1.8855281415718828,23.977728263306652,Normal
2017-04-16,2017-05-29,23.416568565068577,1.7039411316441624,24.496868191720328,Normal
2017-04-23,2017-06-05,23.459639383018796,2.102693767776201,24.81836336304754,Normal
2017-04-30,2017-06-12,23.29811791864853,2.1562606866919207,24.603274979761558,Normal
2017-05-07,2017-06-19,22.67335240652281,2.305052173226269,23.183289410055565,Normal
2017-05-14,2017-06-26,22.678606308799303,2.9475255442097197,22.307433578244915,Normal
2017-05-21,2017-07-03,22.02178812698112,3.4020709987551743,20.533569941881275,Normal
2017-05-28,2017-07-10,22.46622835021898,6.101528789074799,22.362913846394644,Normal
2017-06-04,2017-07-17,19.93044747535636,6.279206024444042,19.815499823409468,Normal
2017-06-11,2017-07-24,18.4363660476558,6.73626096037984,17.852999823409462,Normal
2017-06-18,2017-07-31,18.19618459713505,6.852140116487888,17.496939216780675,Normal
2017-06-25,2017-08-07,18.709928377352615,6.739580075400272,18.123243038085853,Normal
2017-07-02,2017-08-14,19.457883568991424,6.8216308704111634,18.78914743471377,Normal
2017-07-09,2017-08-21,18.64412420507767,4.570656969274224,16.036589244664228,Normal
2017-07-16,2017-08-28,21.187152088460394,5.004978762401957,17.278393674159705,Normal
2017-07-23,2017-09-04,21.83857277464457,5.106399448586135,18.090195907228622,Normal
2017-07-30,2017-09-11,22.350096891183146,4.897144345715613,19.026884217546804,Normal
2017-08-06,2017-09-18,22.733774181217452,4.403170120030219,19.927263005993776,Normal
2017-08-13,2017-09-25,22.050631143369873,4.052133679822851,20.1035618925192,Normal
2017-08-20,2017-10-02,20.81063039760382,3.35299813075772,20.269650747698833,Normal
2017-08-27,2017-10-09,18.52060514492074,2.437972878074638,18.55374165678974,Normal
2017-09-03,2017-10-16,17.512035584183256,1.9097003166830573,17.63133116718275,Normal
2017-09-10,2017-10-23,16.88482390559744,1.8721392679961468,16.325771446374752,Normal
2017-09-17,2017-10-30,16.236189275920808,2.7003038806766826,14.848972204017587,Normal
2017-09-24,2017-11-06,15.876133385663485,3.175348999959198,13.69442674947213,Normal
2017-10-01,2017-11-13,16.352317392276607,3.6738403182996864,12.882738438062114,Normal
2017-10-08,2017-11-20,16.432288983410118,4.112050545348001,12.395238438062114,Normal
2017-10-15,2017-11-27,17.34819807422451,6.064323272526034,11.363420256243932,Normal
2017-10-22,2017-12-04,16.635190221008482,6.525058398946602,10.155586367516428,Normal
2017-10-29,2017-12-11,14.871933707648328,6.279224002670398,8.638164250432474,Normal
2017-11-05,2017-12-18,13.455098538677039,6.2958168637535605,7.204736220378023,Normal
2017-11-12,2017-12-25,11.888936922245358,5.933064338230971,6.001327129468932,Normal
2017-11-19,2018-01-01,10.74761030333859,5.814409344417352,4.936270310754444,Normal
2017-11-26,2018-01-08,9.448746666974953,4.385140231340803,4.724906674390807,Anomaly
2017-12-03,2018-01-15,9.81415091510528,4.669531194070354,4.707604981483576,Anomaly
2017-12-10,2018-01-22,12.97899570641381,7.148602029323403,6.0474431812855105,Normal
2017-12-17,2018-01-29,13.80950346867968,7.821430989529933,6.368446968608902,Normal
2017-12-24,2018-02-05,17.38316426662919,11.85281179793941,6.343446968608902,Normal
2017-12-31,2018-02-12,19.422810731545713,14.56917125844639,6.096856059517993,Normal
2018-01-07,2018-02-19,19.174511939969292,14.723727107475442,5.848276514596119,Normal
2018-01-14,2018-02-26,19.880559154333056,14.945714687903179,6.159640150959754,Normal
2018-01-21,2018-03-05,18.721126085240297,13.947287183978835,5.3628150009979265,Normal
2018-01-28,2018-03-12,19.142938498036056,13.937757927363867,5.508774596641866,Normal
2018-02-04,2018-03-19,18.647940126494053,13.29201674132207,6.026312475736563,Normal
2018-02-11,2018-03-26,15.801060997435714,9.315040066102599,6.743926111674062,Normal
2018-02-18,2018-04-02,16.158561588083675,9.269692905766519,7.5255819554472545,Normal
2018-02-25,2018-04-09,16.75939532220852,9.335249458465357,8.203567164423818,Normal
2018-03-04,2018-04-16,16.384777469292906,7.708177491282822,9.210619586686782,Normal
2018-03-11,2018-04-23,17.723329657803003,7.762112264897371,10.42539231395951,Normal
2018-03-18,2018-04-30,17.119738750553363,5.302338519965222,11.389746078893063,Anomaly
2018-03-25,2018-05-07,18.322656327226035,5.469877795431869,12.015977139747706,Anomaly
2018-04-01,2018-05-14,18.89656802678817,5.056538962113031,12.607454412901115,Anomaly
2018-04-08,2018-05-21,19.508213090738387,4.937983461879539,13.115092827090336,Anomaly
2018-04-15,2018-05-28,19.90627476474605,5.162232981756127,13.15756216356832,Anomaly
2018-04-22,2018-06-04,19.95671633697112,5.4139009548523855,13.156425800358091,Anomaly
2018-04-29,2018-06-11,19.902023576188082,5.611062235929741,12.829153073085367,Anomaly
2018-05-06,2018-06-18,19.414272417608743,5.355117761101145,12.782476076144233,Anomaly
2018-05-13,2018-06-25,19.373456837308222,5.678594063254511,12.740430621598778,Anomaly
2018-05-20,2018-07-02,18.621184110035497,5.769338177605701,12.214294257962417,Anomaly
2018-05-27,2018-07-09,19.08835343663418,7.879485710738354,11.795170454012784,Normal
