<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a4c9531ef0c3c3577791abd8f4fb6e4711f7dffc07c5de7a2cf7caddaa6d24a8
size 19289
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear,STATENAME,MANDINAME
2018-04-15,2018-05-28,80.01589766309993,18.90693589669314,100.97306509670848,Anomaly,UTTAR PRADESH,LUCKNOW
2018-05-13,2018-06-25,318.3891733422487,222.98220801867544,557.4907523505307,Anomaly,KARNATAKA,CHINTAMANI
2018-05-13,2018-06-25,49.99242424242424,33.987699962261324,90.9318181818182,Anomaly,KARNATAKA,MULABAGILU
2018-05-20,2018-07-02,64.15151515151516,38.12656686518776,105.8181818181818,Anomaly,KARNATAKA,SRINIVASAPUR
2018-05-27,2018-07-09,73.35721825192387,43.3509523241213,122.19200603207074,Anomaly,KARNATAKA,CHICKKABALLAPURA
2018-05-27,2018-07-09,2.3826353528348188,1.607133461834229,4.608333332969696,Anomaly,UTTAR PRADESH,PUKHRAYAN
2018-06-10,2018-07-23,158.32188960897386,48.50435054353634,211.95310780989112,Anomaly,MAHARASHTRA,PUNE
2018-07-01,2018-08-13,538.3409629525963,238.04200835037048,836.0860990856277,Anomaly,KARNATAKA,CHINTAMANI
2018-07-08,2018-08-20,45.66666666666666,22.044562803056262,75.29545454545455,Anomaly,KARNATAKA,SRINIVASAPUR
2018-07-08,2018-08-20,15.238621012879667,7.271970269661137,7.8370629359526625,Anomaly,UTTAR PRADESH,GONDA
2018-07-08,2018-08-20,51.50725141027608,13.989958425183978,36.26918386312837,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2018-07-29,2018-09-10,2.8415327191705213,1.7031702692976871,4.578242511186647,Anomaly,UTTAR PRADESH,PUKHRAYAN
2018-08-19,2018-10-01,404.99242424242425,117.16620671461024,533.0681818181819,Anomaly,KARNATAKA,CHINTAMANI
2018-08-26,2018-10-08,71.86363636363636,35.172077691835405,110.52272727272728,Anomaly,KARNATAKA,MULABAGILU
2018-08-26,2018-10-08,75.32469835566229,35.21433881149928,39.14830119310199,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2018-09-16,2018-10-29,2.829290128350849,1.8332917655937744,5.128324935029188,Anomaly,UTTAR PRADESH,PUKHRAYAN
2018-09-16,2018-10-29,272.9529501483519,45.64352520525764,325.57016414612315,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2018-09-23,2018-11-05,21.82575757575757,9.732105565326084,32.77272727272727,Anomaly,KARNATAKA,SRINIVASAPUR
2018-10-07,2018-11-19,293.47950828820336,147.0178680821093,477.8582164726762,Anomaly,KARNATAKA,CHINTAMANI
2018-11-04,2018-12-17,4.970784220320862,3.810470827525025,9.847727272164772,Anomaly,UTTAR PRADESH,PUKHRAYAN
2018-12-23,2019-02-04,6.124393486638085,5.518369339940936,14.346500721014996,Anomaly,UTTAR PRADESH,PUKHRAYAN
2019-02-10,2019-03-25,3.7454774026146382,2.3851322146572724,7.278409090909091,Anomaly,UTTAR PRADESH,PUKHRAYAN
2019-02-10,2019-03-25,5.771451098244829,2.1958107290728752,3.284316268060941,Anomaly,UTTAR PRADESH,KANNAUJ
2019-02-24,2019-04-08,95.44344517769568,41.93119015853086,52.51262626155303,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2019-03-03,2019-04-15,18.052706672552198,10.979541742867577,6.40311208600236,Anomaly,UTTAR PRADESH,GONDA
2019-03-17,2019-04-29,91.99957390098189,26.29157648068645,65.52272727272727,Anomaly,UTTAR PRADESH,LUCKNOW
2019-03-31,2019-05-13,36.086550844122,12.976072756628112,22.05183259266834,Anomaly,KARNATAKA,CHICKKABALLAPURA
2019-03-31,2019-05-13,3.8643894285334057,2.9957808826461885,7.885461760137407,Anomaly,UTTAR PRADESH,PUKHRAYAN
2019-04-07,2019-05-20,2.9262859616015686,1.8781708767353424,1.0312499995738635,Anomaly,UTTAR PRADESH,AURAIYA
2019-04-14,2019-05-27,103.1422126356173,42.4621695522854,46.71692575004936,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2019-04-21,2019-06-03,8.773172756047583,4.760066102676605,3.799323592183635,Anomaly,UTTAR PRADESH,BARABANKI
2019-04-21,2019-06-03,16.307169084583748,8.438994135240025,5.818700136603158,Anomaly,UTTAR PRADESH,GONDA
2019-05-19,2019-07-01,3.850247255969295,3.168294854513613,8.611321547944724,Anomaly,UTTAR PRADESH,PUKHRAYAN
2019-06-09,2019-07-22,42.11317053722684,11.365194691846854,55.375,Anomaly,UTTAR PRADESH,LUCKNOW
2019-07-07,2019-08-19,59.90629946518264,34.53405360261816,101.30701604254872,Anomaly,KARNATAKA,SRINIVASAPUR
2019-07-07,2019-08-19,12.505717653555742,7.791244827475597,4.568371211947602,Anomaly,UTTAR PRADESH,GONDA
2019-07-07,2019-08-19,253.27273915686845,76.80171112241847,175.80960871147636,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2019-07-21,2019-09-02,3.2865427570755954,2.295415511214933,5.667658729692332,Anomaly,UTTAR PRADESH,PUKHRAYAN
2019-08-11,2019-09-23,3.757858959186149,1.3337758548407568,2.423153407389559,Anomaly,UTTAR PRADESH,KANNAUJ
2019-08-25,2019-10-07,266.27607892553954,85.9807808464966,154.9971305221651,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2019-09-08,2019-10-21,5.107864512058447,4.602804358162441,11.978625540974798,Anomaly,UTTAR PRADESH,PUKHRAYAN
2019-09-08,2019-10-21,61.44806206135027,28.85225664365174,30.12935904944884,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2019-09-22,2019-11-04,7.389952401952484,3.2897125791380746,3.752333126415181,Anomaly,UTTAR PRADESH,GONDA
2019-09-29,2019-11-11,5.144288123171806,4.076793649214956,10.122880590915614,Anomaly,UTTAR PRADESH,PUKHRAYAN
2019-10-06,2019-11-18,5.163990348914036,3.888831091872873,9.819218974248948,Anomaly,UTTAR PRADESH,PUKHRAYAN
2019-10-13,2019-11-25,5.193520020681555,3.911304897317443,9.185064933671296,Anomaly,UTTAR PRADESH,PUKHRAYAN
2019-10-13,2019-11-25,234.43824513764687,80.07802443034664,122.49423699310968,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2019-12-01,2020-01-13,271.54692025268946,73.80247044150106,149.5340909090909,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2019-12-08,2020-01-20,89.9776830617551,35.56200342865396,52.85479797948233,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2019-12-15,2020-01-27,4.628397419939551,1.3084596392171468,3.3178314384283856,Anomaly,UTTAR PRADESH,KANNAUJ
2019-12-29,2020-02-10,44.22266505288715,28.708113278339567,75.52272727272727,Anomaly,KARNATAKA,MULABAGILU
2020-01-19,2020-03-02,286.60578802503,96.81849530114884,170.49999999943182,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2020-02-16,2020-03-30,58.79868955589366,38.74297207251451,117.1070841431046,Anomaly,KARNATAKA,MULABAGILU
2020-02-23,2020-04-06,83.66100242828828,47.15044591038411,33.51986779429508,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2020-03-01,2020-04-13,11.06180886254906,4.013631342373531,15.555399305649978,Anomaly,UTTAR PRADESH,BARABANKI
2020-03-08,2020-04-20,254.88650141267695,113.0015228739484,86.51110187450645,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2020-03-15,2020-04-27,28.927877380297858,13.6651196628141,15.073297071764284,Anomaly,KARNATAKA,CHICKKABALLAPURA
2020-03-15,2020-04-27,168.5118299227224,56.55753111385573,103.4717582503522,Anomaly,MAHARASHTRA,PUNE
2020-03-22,2020-05-04,14.133844592880944,8.106085931574203,5.417789040344355,Anomaly,UTTAR PRADESH,GONDA
2020-04-05,2020-05-18,55.83616100982311,32.5703150141711,91.5681818181818,Anomaly,KARNATAKA,SRINIVASAPUR
2020-04-05,2020-05-18,108.7155628926314,91.03477382581012,271.3636363636364,Anomaly,KARNATAKA,MULABAGILU
2020-04-12,2020-05-25,88.89659839112565,46.68274518386917,34.86868686770455,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2020-04-26,2020-06-08,234.740671296516,74.12069162044256,101.2939140725586,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2020-04-26,2020-06-08,396.5996946811814,117.19750038748184,270.8518486293074,Anomaly,NCT OF DELHI,AZADPUR
2020-04-26,2020-06-08,3.013342004772937,1.934080862968576,5.476836546292209,Anomaly,UTTAR PRADESH,AURAIYA
2020-04-26,2020-06-08,72.11901962768303,18.7405939778269,91.50265560683503,Anomaly,UTTAR PRADESH,LUCKNOW
2020-04-26,2020-06-08,396.5996946811814,117.19750038748184,270.8518486293074,Anomaly,NCT OF DELHI,AZADPUR
2020-05-03,2020-06-15,137.79267095214402,79.62789120410746,20.00972585609377,Anomaly,MAHARASHTRA,PUNE
2020-05-10,2020-06-22,13.445330074548544,8.653283466500291,4.519318181818183,Anomaly,UTTAR PRADESH,GONDA
2020-05-17,2020-06-29,7.336712754497214,3.9118091862165474,11.658928570568646,Anomaly,UTTAR PRADESH,BARABANKI
2020-05-24,2020-07-06,121.75283499218916,149.92555750045696,414.0340909090909,Anomaly,KARNATAKA,MULABAGILU
2020-05-24,2020-07-06,97.30819827507683,67.15580187215211,197.78789708635176,Anomaly,KARNATAKA,SRINIVASAPUR
2020-05-31,2020-07-13,50.199677897968975,20.6000150085125,23.118160772911843,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2020-06-14,2020-07-27,1.657588386967361,0.7651460529110014,2.738636363636364,Anomaly,UTTAR PRADESH,AURAIYA
2020-06-14,2020-07-27,237.08504635382,85.84233456050532,101.20454545454544,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2020-07-05,2020-08-17,10.289171322623416,7.78271583671226,2.465031453439569,Anomaly,UTTAR PRADESH,GONDA
2020-07-12,2020-08-24,75.07272727272728,49.43365716402614,150.5,Anomaly,KARNATAKA,SRINIVASAPUR
2020-07-12,2020-08-24,133.05643415112752,89.30267626469146,249.1136363636364,Anomaly,KARNATAKA,MULABAGILU
2020-07-19,2020-08-31,52.1565493958678,29.937893477716138,16.9751051513715,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2020-07-19,2020-08-31,2.141151842712365,1.199699147825813,0.9009090876477274,Anomaly,UTTAR PRADESH,KANNAUJ
2020-07-26,2020-09-07,177.28037855922506,51.41712211782542,124.58983926014211,Anomaly,MAHARASHTRA,PUNE
2020-08-02,2020-09-14,2.333812346643731,1.636935970599034,4.985340590810016,Anomaly,UTTAR PRADESH,AURAIYA
2020-08-02,2020-09-14,240.8308689825744,113.03902901449652,108.84028168513336,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2020-08-02,2020-09-14,57.13043107008378,32.77455916257018,20.588741515434,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2020-08-09,2020-09-21,59.21930139103018,34.211978099138726,22.418286969502184,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2020-08-09,2020-09-21,7.759070410739878,2.154549359617836,5.388914995184054,Anomaly,UTTAR PRADESH,BARABANKI
2020-08-09,2020-09-21,7.759070410739878,2.154549359617836,5.388914995184054,Anomaly,UTTAR PRADESH,BARABANKI
2020-08-16,2020-09-28,58.94512000898308,36.62697402803449,22.31621360513776,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2020-08-16,2020-09-28,7.924162937376732,2.192026107721839,5.237985243643859,Anomaly,UTTAR PRADESH,BARABANKI
2020-08-23,2020-10-05,10.802334513085668,7.632658382931086,2.6999729428329857,Anomaly,UTTAR PRADESH,FAIZABAD
2020-08-23,2020-10-05,8.111667886242191,2.2430090128176143,5.314121607280223,Anomaly,UTTAR PRADESH,BARABANKI
2020-08-23,2020-10-05,9.736258817868752,5.961281765356367,3.145204919734073,Anomaly,UTTAR PRADESH,GONDA
2020-08-30,2020-10-12,100.4,68.96181186749007,219.8409090909091,Anomaly,KARNATAKA,MULABAGILU
2020-08-30,2020-10-12,8.525375851494347,4.961359574539425,3.130044290284543,Anomaly,UTTAR PRADESH,GONDA
2020-08-30,2020-10-12,32.34090909090909,26.44665917443353,82.43181818181819,Anomaly,KARNATAKA,SRINIVASAPUR
2020-08-30,2020-10-12,429.0663006011475,96.6728117608428,330.51713500096,Anomaly,NCT OF DELHI,AZADPUR
2020-08-30,2020-10-12,50.69780683618481,18.831469845537388,27.98190238364812,Anomaly,UTTAR PRADESH,LUCKNOW
2020-08-30,2020-10-12,392.22954545454553,138.84910718032174,547.7386363636364,Anomaly,KARNATAKA,CHINTAMANI
2020-08-30,2020-10-12,429.0663006011475,96.6728117608428,330.51713500096,Anomaly,NCT OF DELHI,AZADPUR
2020-09-06,2020-10-19,7.520131050571632,4.072164814190765,3.199486803320404,Anomaly,UTTAR PRADESH,GONDA
2020-09-06,2020-10-19,3.3682967710707614,1.590128888007085,1.104164575349064,Anomaly,UTTAR PRADESH,KANNAUJ
2020-09-13,2020-10-26,162.40363248996104,48.58565141985555,107.3164876801024,Anomaly,MAHARASHTRA,PUNE
2020-09-20,2020-11-02,2.775348125310604,2.051930782535777,6.2454816007351095,Anomaly,UTTAR PRADESH,AURAIYA
2020-09-20,2020-11-02,207.34933310432157,87.58379021678249,99.9657614271086,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2020-09-20,2020-11-02,159.34150112885237,49.203551914743954,106.650698134799,Anomaly,MAHARASHTRA,PUNE
2020-09-27,2020-11-09,2.6684977210216783,2.025109145174894,6.218777055813234,Anomaly,UTTAR PRADESH,AURAIYA
2020-09-27,2020-11-09,156.34174231925184,50.41915723323039,104.40096869808328,Anomaly,MAHARASHTRA,PUNE
2020-10-04,2020-11-16,153.0730358128638,52.1784344499958,98.45778687934217,Anomaly,MAHARASHTRA,PUNE
2020-10-04,2020-11-16,3.0304276215961363,2.357733356573888,6.507670454412287,Anomaly,UTTAR PRADESH,AURAIYA
2020-10-11,2020-11-23,7.2318090487371,4.477711075456825,2.730789098321274,Anomaly,UTTAR PRADESH,GONDA
2020-10-11,2020-11-23,3.4948681109847457,2.877915995421017,7.109943181685014,Anomaly,UTTAR PRADESH,AURAIYA
2020-10-11,2020-11-23,7.2318090487371,4.477711075456825,2.730789098321274,Anomaly,UTTAR PRADESH,GONDA
2020-10-18,2020-11-30,82.87727272727274,70.97142732935565,215.52272727272728,Anomaly,KARNATAKA,MULABAGILU
2020-10-18,2020-11-30,68.14545454545454,53.86272777109591,170.79545454545453,Anomaly,KARNATAKA,SRINIVASAPUR
2020-10-18,2020-11-30,316.31039624017825,166.22534060927134,564.7459043958521,Anomaly,KARNATAKA,CHINTAMANI
2020-11-08,2020-12-21,218.7243899118305,112.88821222086408,392.3884987166041,Anomaly,KARNATAKA,CHINTAMANI
2020-11-08,2020-12-21,221.45891495749757,88.88285308150303,100.91642228682244,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2020-11-15,2020-12-28,190.4458282238332,96.62974755930426,315.48659936786726,Anomaly,KARNATAKA,CHINTAMANI
2020-11-29,2021-01-11,37.21981245248038,16.82418574707575,57.13853351544535,Anomaly,KARNATAKA,CHICKKABALLAPURA
2020-12-06,2021-01-18,58.08272058812718,42.91081169896062,139.3927696073026,Anomaly,KARNATAKA,SRINIVASAPUR
2020-12-06,2021-01-18,83.86484420897426,81.42585054868215,247.17613636321025,Anomaly,KARNATAKA,MULABAGILU
2020-12-27,2021-02-08,251.48633311632852,106.8419423988408,97.64525413273178,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2021-01-24,2021-03-08,19.79380377482695,14.592434210390666,44.95454545454545,Anomaly,KARNATAKA,SRINIVASAPUR
2021-01-24,2021-03-08,43.6473515801941,27.765813093596577,13.628693926461136,Anomaly,UTTAR PRADESH,FAIZABAD
2021-01-24,2021-03-08,73.04734848484848,55.4534791546778,174.63636363636363,Anomaly,KARNATAKA,MULABAGILU
2021-01-24,2021-03-08,97.12682784887956,23.847326665655224,123.72549019526608,Anomaly,UTTAR PRADESH,LUCKNOW
2021-02-07,2021-03-22,96.46243609737508,28.29605904448596,137.4318181818182,Anomaly,UTTAR PRADESH,LUCKNOW
2021-02-14,2021-03-29,239.3532166337,116.28544687239236,97.80964627663631,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2021-02-14,2021-03-29,95.18382148298664,30.453794788067032,132.83081576182934,Anomaly,UTTAR PRADESH,LUCKNOW
2021-02-21,2021-04-05,92.44815771256074,30.820996039630877,124.13278476351046,Anomaly,UTTAR PRADESH,LUCKNOW
2021-02-21,2021-04-05,31.090194895700986,18.46460431422848,51.50068610523305,Anomaly,KARNATAKA,CHICKKABALLAPURA
2021-02-21,2021-04-05,31.090194895700986,18.46460431422848,51.50068610523305,Anomaly,KARNATAKA,CHICKKABALLAPURA
2021-02-28,2021-04-12,31.857273790462376,17.917139157454514,53.51886792396032,Anomaly,KARNATAKA,CHICKKABALLAPURA
2021-03-07,2021-04-19,31.4867747661469,17.103025596696025,50.40523156032396,Anomaly,KARNATAKA,CHICKKABALLAPURA
2021-03-14,2021-04-26,111.0693527835486,83.78375694565634,254.8176198813191,Anomaly,KARNATAKA,MULABAGILU
2021-03-14,2021-04-26,72.19949412937025,37.63738045257195,18.640714205233685,Anomaly,UTTAR PRADESH,FAIZABAD
2021-03-14,2021-04-26,49.50624056100062,27.882423827264663,80.59908766334023,Anomaly,KARNATAKA,SRINIVASAPUR
2021-04-04,2021-05-17,229.15573730904535,88.33758847162193,114.10588933584404,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2021-04-04,2021-05-17,3.377011505502059,1.3628108045005267,1.9424775239020924,Anomaly,UTTAR PRADESH,KANNAUJ
2021-04-04,2021-05-17,23.54224261595002,9.460067764635893,10.769279591542332,Anomaly,UTTAR PRADESH,FAIZABAD
2021-04-04,2021-05-17,3.377011505502059,1.3628108045005267,1.9424775239020924,Anomaly,UTTAR PRADESH,KANNAUJ
2021-04-04,2021-05-17,229.15573730904535,88.33758847162193,114.10588933584404,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2021-04-04,2021-05-17,57.51611804066663,33.599081142281825,102.8912478302646,Anomaly,KARNATAKA,SRINIVASAPUR
2021-04-04,2021-05-17,130.73149025119886,110.75656299719464,363.1415477739485,Anomaly,KARNATAKA,MULABAGILU
2021-04-11,2021-05-24,59.38730400243684,35.61899450905656,110.49517635588846,Anomaly,KARNATAKA,SRINIVASAPUR
2021-04-11,2021-05-24,131.06248440324563,118.00889926894176,392.4234791629448,Anomaly,KARNATAKA,MULABAGILU
2021-04-11,2021-05-24,227.90437270578684,80.20882838694192,118.13748912910329,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2021-04-11,2021-05-24,3.3516499954451318,1.33853429728823,1.9267450999008888,Anomaly,UTTAR PRADESH,KANNAUJ
2021-04-11,2021-05-24,20.45504963349388,6.959236770127934,7.6665826140247155,Anomaly,UTTAR PRADESH,FAIZABAD
2021-04-18,2021-05-31,172.99901410875304,116.99156905535084,298.8545534274135,Anomaly,KARNATAKA,CHINTAMANI
2021-04-18,2021-05-31,60.25923382699823,36.84754430561389,118.01100351546177,Anomaly,KARNATAKA,SRINIVASAPUR
2021-04-18,2021-05-31,19.59036451888285,6.546130196805937,4.571921765767025,Anomaly,UTTAR PRADESH,FAIZABAD
2021-04-18,2021-05-31,129.52754343030455,126.1517062717014,419.9047781803277,Anomaly,KARNATAKA,MULABAGILU
2021-04-18,2021-05-31,228.3453267032045,76.9309981116649,122.1755509081041,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2021-04-18,2021-05-31,172.99901410875304,116.99156905535084,298.8545534274135,Anomaly,KARNATAKA,CHINTAMANI
2021-04-18,2021-05-31,3.4138099092461984,1.3621083431905516,1.998242688214664,Anomaly,UTTAR PRADESH,KANNAUJ
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
