<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9ed56c9dc645c9602378d487e9cffbaf3d8eee790513d395dec85cfb1fce6de7
size 80498
=======
DATE,AVG,STD
2016-01-01,3012.5,665.8875655844611
2016-01-02,3012.5,665.8875655844611
2016-01-03,3020.8333333333335,655.3598460218459
2016-01-04,3048.229166666667,640.5803761558516
2016-01-05,3116.1250000000005,663.4495697468061
2016-01-06,3161.8958333333335,678.6653437973149
2016-01-07,3196.8452380952367,691.8665860367516
2016-01-08,3258.791666666667,733.9470798413555
2016-01-09,3311.5535714285725,760.0291776449103
2016-01-10,3324.946428571429,758.1571046025712
2016-01-11,3341.6874999999986,778.5900984307228
2016-01-12,3333.205357142858,779.485971664867
2016-01-13,3320.383928571429,774.1357256524888
2016-01-14,3294.1696428571436,773.815317738153
2016-01-15,3256.8839285714284,756.6781866216683
2016-01-16,3237.2470238095234,754.5029738777366
2016-01-17,3209.9553571428573,751.3163816961367
2016-01-18,3166.7142857142862,727.6502720176411
2016-01-19,3102.491071428572,711.5733321753547
2016-01-20,3023.669642857142,715.4659244705115
2016-01-21,2958.431547619047,726.7585762783199
2016-01-22,2903.9166666666674,751.7156151573731
2016-01-23,2868.023809523809,756.6793920683664
2016-01-24,2845.166666666667,761.6013945892976
2016-01-25,2794.142857142857,787.9169644430455
2016-01-26,2767.997023809523,802.3504672159842
2016-01-27,2676.3511904761917,704.6721395284533
2016-01-28,2554.020833333333,589.0562528163774
2016-01-29,2475.559523809524,541.361893719585
2016-01-30,2415.9375,501.60843524862184
2016-01-31,2416.544642857142,523.5592286113941
2016-02-01,2302.229166666667,489.1744503948942
2016-02-02,2284.9702380952376,493.2278258302
2016-02-03,2256.9642857142853,518.4339460119785
2016-02-04,2253.8392857142867,531.8236823449017
2016-02-05,2264.4047619047615,532.7997636560357
2016-02-06,2262.5892857142853,532.6844005595526
2016-02-07,2257.648809523809,530.2125348990871
2016-02-08,2248.2678571428573,518.788446892342
2016-02-09,2225.9226190476193,519.0111654070429
2016-02-10,2190.2321428571427,520.8228488400507
2016-02-11,2151.625,523.4978385113164
2016-02-12,2114.375,524.4952821379592
2016-02-13,2089.5238095238096,521.8518340819488
2016-02-14,2086.0714285714284,508.3445270318794
2016-02-15,2055.5357142857147,512.7038855272056
2016-02-16,2041.7857142857144,500.3528091991387
2016-02-17,2032.2321428571427,490.2822798825557
2016-02-18,2026.7857142857144,482.0964263357635
2016-02-19,2019.7499999999993,474.0117956316691
2016-02-20,2014.0952380952378,467.9157821000721
2016-02-21,2002.8452380952378,462.5467922336819
2016-02-22,2008.4761904761904,473.63750406906246
2016-02-23,2015.7440476190482,490.18737071785256
2016-02-24,2017.3511904761908,506.7910687086402
2016-02-25,2002.708333333334,513.7848563838529
2016-02-26,1982.5744047619046,517.7888311454223
2016-02-27,1965.8571428571431,515.5286864284197
2016-02-28,1950.5,506.564665372627
2016-02-29,1916.2559523809523,485.45069145154434
2016-03-01,1881.7976190476188,473.46487210673575
2016-03-02,1845.6130952380959,469.8517864302899
2016-03-03,1822.4613095238096,469.3424894139249
2016-03-04,1806.25,473.3520127518108
2016-03-05,1790.4880952380954,480.6938601229102
2016-03-06,1782.1547619047615,480.6849266666158
2016-03-07,1780.029761904762,488.3471974173091
2016-03-08,1774.1567460317463,490.69067078985245
2016-03-09,1770.8730158730164,480.8366655809375
2016-03-10,1764.3154761904764,471.9482906246468
2016-03-11,1750.8035714285718,458.42036028293813
2016-03-12,1748.8392857142856,453.0909206044449
2016-03-13,1748.6607142857138,451.63548285647346
2016-03-14,1737.4166666666665,442.6152230616802
2016-03-15,1735.6220238095234,438.83245504663086
2016-03-16,1734.508928571428,438.3606490023373
2016-03-17,1732.9940476190482,435.56443034348206
2016-03-18,1730.8928571428569,434.71738268226954
2016-03-19,1732.595238095238,431.021225098325
2016-03-20,1734.3809523809527,428.31718913962794
2016-03-21,1737.6190476190482,431.5266365999186
2016-03-22,1740.0148809523803,435.72072975938335
2016-03-23,1738.8095238095236,439.2114726268826
2016-03-24,1739.0625,438.9452196071535
2016-03-25,1742.7083333333328,443.03125477592823
2016-03-26,1747.9166666666672,448.63508277886615
2016-03-27,1753.125,455.06481337827034
2016-03-28,1763.9583333333328,452.80333410322834
2016-03-29,1773.0059523809527,452.34554118140767
2016-03-30,1769.8660714285713,452.8089921132838
2016-03-31,1776.7946428571431,444.910232199934
2016-04-01,1781.3690476190477,440.21934677041963
2016-04-02,1784.1071428571436,430.80478349200365
2016-04-03,1778.392857142858,423.6694734153993
2016-04-04,1780.5654761904764,417.54146157010797
2016-04-05,1783.184523809524,419.3115618553965
2016-04-06,1782.321428571429,418.9043273340392
2016-04-07,1771.845238095238,422.4665678986487
2016-04-08,1764.6190476190473,428.9586108191771
2016-04-09,1765.654761904762,441.27835179000505
2016-04-10,1770.2976190476184,449.7487606476327
2016-04-11,1750.8095238095236,449.36569303530234
2016-04-12,1751.845238095238,446.70649682170614
2016-04-13,1754.2354428671242,447.2244533214772
2016-04-14,1760.2785868539486,453.3047499613718
2016-04-15,1767.3310836100827,459.78038662659236
2016-04-16,1782.2993906975898,475.71373900480586
2016-04-17,1792.3867454041451,486.2404980531198
2016-04-18,1853.1883858249864,503.4892238862803
2016-04-19,1892.7400262458261,525.0880764773242
2016-04-20,1963.6607142857144,546.4859840870319
2016-04-21,1974.1964285714287,550.9431260991119
2016-04-22,2002.5595238095236,555.7302726257568
2016-04-23,2014.6428571428569,563.6427168383339
2016-04-24,2020.5357142857144,567.9479655581424
2016-04-25,2041.4583333333333,575.2595655078958
2016-04-26,2048.0357142857138,573.4791351499904
2016-04-27,2061.6428571428573,569.6393013771692
2016-04-28,2073.357142857142,567.0315546895124
2016-04-29,2086.3571428571427,578.8819228584052
2016-04-30,2096.4285714285716,593.2048607376043
2016-05-01,2099.107142857143,594.0851184604697
2016-05-02,2171.226190476191,596.4198829088655
2016-05-03,2220.0595238095243,616.1381922646248
2016-05-04,2304.7857142857138,643.8169593998623
2016-05-05,2385.0892857142853,689.8154210782134
2016-05-06,2460.4642857142862,744.5248792193878
2016-05-07,2530.1964285714294,800.8614221813066
2016-05-08,2538.2321428571427,804.1736233661588
2016-05-09,2550.5892857142853,809.5572358076167
2016-05-10,2556.41369047619,814.7311832729733
2016-05-11,2562.33630952381,820.7085621992173
2016-05-12,2575.3273809523807,826.4871837323711
2016-05-13,2581.895833333332,828.0382849980715
2016-05-14,2588.1488095238096,833.5825273459977
2016-05-15,2585.3571428571436,833.5485351380797
2016-05-16,2588.6696428571436,832.1668295594541
2016-05-17,2621.092261904762,875.5833872282005
2016-05-18,2675.279761904761,939.1650359852507
2016-05-19,2739.5714285714284,1003.8722515584237
2016-05-20,2810.499999999999,1072.3651882352278
2016-05-21,2834.047619047619,1069.817863363187
2016-05-22,2857.5000000000005,1068.7898127472024
2016-05-23,2885.9464285714284,1069.8269801880417
2016-05-24,2905.6428571428555,1069.9590851418343
2016-05-25,2907.89880952381,1062.0625515209802
2016-05-26,2894.5535714285716,1029.6477499174894
2016-05-27,2879.9107142857147,1002.5428867437473
2016-05-28,2869.6726190476193,990.1828737901579
2016-05-29,2852.8869047619055,992.0360094903647
2016-05-30,2845.1785714285716,976.7651455279004
2016-05-31,2877.291666666666,1019.3551315995373
2016-06-01,2924.22619047619,1079.5484494609586
2016-06-02,2977.1071428571436,1166.2947166438805
2016-06-03,3021.3392857142867,1234.0913649848223
2016-06-04,3118.1249999999986,1276.0044781475306
2016-06-05,3147.7083333333335,1263.787142958945
2016-06-06,3304.375000000001,1420.8072465411972
2016-06-07,3422.994047619047,1489.227639981003
2016-06-08,3539.619047619047,1546.7352483768616
2016-06-09,3633.8102869352865,1575.5034913923955
2016-06-10,3776.3545482295485,1669.357932130754
2016-06-11,3846.053571428571,1700.6344890944224
2016-06-12,3887.8214285714284,1699.1019082570822
2016-06-13,3967.897163786628,1691.6063538464912
2016-06-14,4092.246721941968,1667.9142565765712
2016-06-15,4235.574465135416,1639.9140235374125
2016-06-16,4392.601615326825,1606.0212387836225
2016-06-17,4584.670432184894,1560.437327738716
2016-06-18,4742.161868090593,1512.576982046452
2016-06-19,4894.7425897105695,1468.8770486611265
2016-06-20,5045.739977997212,1428.2737954007087
2016-06-21,5188.305818664808,1346.8447077218298
2016-06-22,5307.106778380025,1289.7930207716395
2016-06-23,5359.583333333336,1197.8882339127938
2016-06-24,5376.815476190475,1103.5742374078138
2016-06-25,5357.172619047621,1057.911995897741
2016-06-26,5373.422619047617,1027.961296921778
2016-06-27,5342.17261904762,983.801427396472
2016-06-28,5303.035714285715,924.1757968516566
2016-06-29,5275.193452380955,893.4846295802357
2016-06-30,5263.273809523816,881.154559731107
2016-07-01,5248.083333333334,881.8444613724623
2016-07-02,5229.30357142857,917.6111397333599
2016-07-03,5261.089285714284,923.844707214621
2016-07-04,5262.154761904764,926.3365993650084
2016-07-05,5264.434523809525,937.4991567456525
2016-07-06,5270.208333333334,947.5441159766328
2016-07-07,5272.940476190477,952.778974938592
2016-07-08,5258.285714285712,979.3897968376331
2016-07-09,5265.357142857142,1000.6041011193537
2016-07-10,5271.428571428571,1010.6617540613913
2016-07-11,5212.64880952381,1086.0152793765833
2016-07-12,5150.327380952379,1169.0734706281185
2016-07-13,5051.556776556777,1285.7553457088848
2016-07-14,5031.928571428571,1295.5487933769255
2016-07-15,4988.999999999999,1328.6969295562649
2016-07-16,4968.303571428572,1317.834322174654
2016-07-17,4954.904805672268,1302.18364227541
2016-07-18,4925.203081232494,1300.5675088941045
2016-07-19,4882.420649509802,1292.2282526794095
2016-07-20,4848.297619047621,1272.299346842633
2016-07-21,4812.886904761906,1261.231229381368
2016-07-22,4762.2976190476165,1244.218044318756
2016-07-23,4703.083333333334,1222.3272823262382
2016-07-24,4656.446428571428,1200.8256417579307
2016-07-25,4603.261904761906,1190.1391668181318
2016-07-26,4524.142857142858,1166.43628288939
2016-07-27,4449.416666666666,1132.4289282935392
2016-07-28,4362.613095238097,1086.120313577403
2016-07-29,4280.565476190476,1051.149832288061
2016-07-30,4181.056547619047,1005.2869416718879
2016-07-31,4091.907738095238,939.5521639804508
2016-08-01,3983.017857142855,856.3427546919062
2016-08-02,3896.5476190476197,795.4691192086046
2016-08-03,3795.3273809523816,826.9223226774967
2016-08-04,3699.464285714287,872.6167003638932
2016-08-05,3605.660714285713,921.6997816495964
2016-08-06,3555.1785714285716,955.1194093023541
2016-08-07,3533.809523809524,957.1337064239196
2016-08-08,3475.773809523809,1015.5885869104735
2016-08-09,3399.494047619048,1069.6755694808405
2016-08-10,3337.916666666667,1059.02196347982
2016-08-11,3260.029761904763,1041.8350948017103
2016-08-12,3183.89880952381,1030.8787395169975
2016-08-13,3088.3749999999995,995.3418882245256
2016-08-14,3000.577380952379,962.8381129888758
2016-08-15,2957.187500000001,951.3310888183815
2016-08-16,2877.122023809524,928.4283056624856
2016-08-17,2795.0148809523816,916.5813908570286
2016-08-18,2756.7410714285716,917.7311951091139
2016-08-19,2713.779761904762,916.1972393998155
2016-08-20,2688.3392857142853,911.3289358877713
2016-08-21,2661.940476190476,903.8821310811247
2016-08-22,2649.1726190476193,900.7418703017428
2016-08-23,2619.077380952381,896.9802019411133
2016-08-24,2588.27380952381,885.1256544570401
2016-08-25,2558.75,882.3853391591671
2016-08-26,2528.125,875.591401512264
2016-08-27,2504.85119047619,870.9685589561732
2016-08-28,2493.8988095238096,864.2079726735897
2016-08-29,2459.702380952381,859.1120052123589
2016-08-30,2442.440476190476,853.369287265394
2016-08-31,2425.8035714285716,847.9140273697408
2016-09-01,2408.5714285714284,844.3086774735544
2016-09-02,2388.035714285715,842.2650576249249
2016-09-03,2372.9285714285716,840.7614351386052
2016-09-04,2355.4285714285716,842.9409885656777
2016-09-05,2347.7529761904757,842.996188291918
2016-09-06,2360.476190476191,850.7128696695002
2016-09-07,2372.6190476190477,863.6604881407449
2016-09-08,2386.279761904762,870.0394082798974
2016-09-09,2395.7738095238096,875.4994505081862
2016-09-10,2404.1666666666665,879.773785279663
2016-09-11,2414.791666666667,883.2343910180585
2016-09-12,2369.52380952381,839.2793312827188
2016-09-13,2316.2499999999995,822.098310044213
2016-09-14,2243.809523809524,846.8640966447573
2016-09-15,2250.0922619047615,847.7694577070157
2016-09-16,2262.8928571428573,851.3150983529384
2016-09-17,2276.5357142857147,857.3954025276263
2016-09-18,2282.9642857142853,859.2560194073445
2016-09-19,2310.8125,871.0372419325971
2016-09-20,2344.5773809523807,882.1302116365981
2016-09-21,2362.52380952381,888.25337351206
2016-09-22,2366.791666666667,885.8281856607719
2016-09-23,2366.059523809524,881.8334589316639
2016-09-24,2360.684523809524,878.4262360468597
2016-09-25,2342.470238095238,875.8705940854597
2016-09-26,2326.666666666667,873.9678800975335
2016-09-27,2310.5,856.8651266320128
2016-09-28,2298.75,842.1409601032794
2016-09-29,2296.190476190476,832.0377922637302
2016-09-30,2293.8095238095243,831.7244119592614
2016-10-01,2296.7857142857147,822.935651636684
2016-10-02,2291.0714285714284,827.9596725612637
2016-10-03,2291.642857142858,825.3107979817703
2016-10-04,2293.333333333333,826.001916866218
2016-10-05,2304.8958333333335,846.3127682182906
2016-10-06,2331.25,851.2261376978505
2016-10-07,2354.6666666666665,856.1774867916635
2016-10-08,2371.9791666666665,869.0220834423125
2016-10-09,2377.395833333333,870.5354292581954
2016-10-10,2394.7916666666665,878.3609805500115
2016-10-11,2401.1309523809527,877.6954736863341
2016-10-12,2417.5,859.318592768451
2016-10-13,2425.428571428571,858.4772470330646
2016-10-14,2442.1071428571427,865.5278846649906
2016-10-15,2460.3928571428573,874.332952009352
2016-10-16,2482.25,887.7683203185528
2016-10-17,2495.416666666667,900.6184709652388
2016-10-18,2490.0595238095225,898.9958317629792
2016-10-19,2487.964285714285,896.2990451385779
2016-10-20,2491.2053571428573,906.3748759407482
2016-10-21,2484.732142857143,903.9808105283937
2016-10-22,2479.3214285714284,901.5661253154568
2016-10-23,2467.5357142857147,895.6278431460065
2016-10-24,2445.0000000000005,889.0550475370017
2016-10-25,2420.2678571428564,881.3721646037305
2016-10-26,2394.8214285714284,865.7668647104787
2016-10-27,2370.7440476190473,848.5780083778026
2016-10-28,2347.64880952381,839.1616333261761
2016-10-29,2315.000000000001,813.9031056004899
2016-10-30,2300.833333333334,806.1675962916509
2016-10-31,2300.315476190476,791.6316889650386
2016-11-01,2288.154761904762,769.6323126556431
2016-11-02,2254.601190476191,722.397310232245
2016-11-03,2226.2559523809523,680.9606673811088
2016-11-04,2198.9821428571427,645.0477831434392
2016-11-05,2190.1011904761904,626.6081519112772
2016-11-06,2192.261904761905,627.2145008251573
2016-11-07,2180.869047619048,630.9322403568932
2016-11-08,2164.2559523809523,625.8891061126645
