<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b068fbb37e3ed401daabd753e82143f9d935d94b3bdb9cad636427853d3e5f8d
size 32746
=======
DATE,ARRIVAL
2016-01-01,15.5
2016-01-02,15.5
2016-01-03,15.5
2016-01-04,15.5
2016-01-05,19.0
2016-01-06,17.5
2016-01-07,17.6
2016-01-08,18.0
2016-01-09,18.0
2016-01-10,18.0
2016-01-11,17.0
2016-01-12,17.4
2016-01-13,19.8
2016-01-14,21.0
2016-01-15,19.4
2016-01-16,19.4
2016-01-17,19.4
2016-01-18,19.8
2016-01-19,21.0
2016-01-20,20.2
2016-01-21,19.2
2016-01-22,19.6
2016-01-23,19.6
2016-01-24,19.6
2016-01-25,20.6
2016-01-26,17.25
2016-01-27,17.5
2016-01-28,20.0
2016-01-29,20.0
2016-01-30,20.0
2016-01-31,20.0
2016-02-01,17.25
2016-02-02,22.0
2016-02-03,23.0
2016-02-04,23.0
2016-02-05,23.8
2016-02-06,23.8
2016-02-07,23.8
2016-02-08,26.8
2016-02-09,26.4
2016-02-10,25.8
2016-02-11,28.4
2016-02-12,32.8
2016-02-13,32.8
2016-02-14,32.8
2016-02-15,34.6
2016-02-16,36.6
2016-02-17,39.6
2016-02-18,37.0
2016-02-19,37.6
2016-02-20,37.6
2016-02-21,37.6
2016-02-22,35.8
2016-02-23,34.4
2016-02-24,31.6
2016-02-25,32.0
2016-02-26,27.8
2016-02-27,27.8
2016-02-28,27.8
2016-02-29,32.8
2016-03-01,31.8
2016-03-02,32.2
2016-03-03,32.8
2016-03-04,32.8
2016-03-05,32.8
2016-03-06,32.8
2016-03-07,28.75
2016-03-08,29.75
2016-03-09,28.0
2016-03-10,26.25
2016-03-11,32.25
2016-03-12,32.25
2016-03-13,32.25
2016-03-14,33.2
2016-03-15,33.8
2016-03-16,39.0
2016-03-17,40.6
2016-03-18,40.5
2016-03-19,40.5
2016-03-20,40.5
2016-03-21,37.5
2016-03-22,36.75
2016-03-23,31.0
2016-03-24,29.666666666666668
2016-03-25,29.666666666666668
2016-03-26,29.666666666666668
2016-03-27,29.666666666666668
2016-03-28,26.666666666666668
2016-03-29,36.666666666666664
2016-03-30,42.666666666666664
2016-03-31,42.0
2016-04-01,36.8
2016-04-02,36.8
2016-04-03,36.8
2016-04-04,40.2
2016-04-05,31.4
2016-04-06,32.0
2016-04-07,26.4
2016-04-08,26.6
2016-04-09,26.6
2016-04-10,26.6
2016-04-11,27.8
2016-04-12,27.6
2016-04-13,27.0
2016-04-14,30.75
2016-04-15,31.5
2016-04-16,31.5
2016-04-17,31.5
2016-04-18,30.75
2016-04-19,33.0
2016-04-20,31.75
2016-04-21,29.4
2016-04-22,28.4
2016-04-23,28.4
2016-04-24,28.4
2016-04-25,25.6
2016-04-26,24.8
2016-04-27,22.0
2016-04-28,20.75
2016-04-29,22.25
2016-04-30,22.25
2016-05-01,22.25
2016-05-02,23.25
2016-05-03,20.666666666666668
2016-05-04,21.5
2016-05-05,24.0
2016-05-06,23.0
2016-05-07,23.0
2016-05-08,23.0
2016-05-09,22.0
2016-05-10,18.2
2016-05-11,15.6
2016-05-12,12.8
2016-05-13,11.6
2016-05-14,11.6
2016-05-15,11.6
2016-05-16,12.0
2016-05-17,14.0
2016-05-18,16.0
2016-05-19,15.2
2016-05-20,15.8
2016-05-21,15.8
2016-05-22,15.8
2016-05-23,15.8
2016-05-24,17.0
2016-05-25,16.6
2016-05-26,16.6
2016-05-27,15.8
2016-05-28,15.8
2016-05-29,15.8
2016-05-30,14.6
2016-05-31,14.0
2016-06-01,14.6
2016-06-02,15.8
2016-06-03,17.4
2016-06-04,17.4
2016-06-05,17.4
2016-06-06,18.4
2016-06-07,18.4
2016-06-08,17.5
2016-06-09,19.0
2016-06-10,17.666666666666668
2016-06-11,17.666666666666668
2016-06-12,17.666666666666668
2016-06-13,16.666666666666668
2016-06-14,16.333333333333332
2016-06-15,15.75
2016-06-16,15.75
2016-06-17,14.25
2016-06-18,14.25
2016-06-19,14.25
2016-06-20,13.0
2016-06-21,14.25
2016-06-22,12.25
2016-06-23,11.2
2016-06-24,11.2
2016-06-25,11.2
2016-06-26,11.2
2016-06-27,11.8
2016-06-28,13.0
2016-06-29,14.6
2016-06-30,14.4
2016-07-01,15.8
2016-07-02,15.8
2016-07-03,15.8
2016-07-04,15.25
2016-07-05,14.75
2016-07-06,13.0
2016-07-07,14.0
2016-07-08,13.75
2016-07-09,13.75
2016-07-10,13.75
2016-07-11,14.0
2016-07-12,9.8
