<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:5bc7b11cd546982de1a191b3d2f04d88fd828476ce55cbbdeaa0361203de1c32
size 37562
=======
DATE,MANDINAME,STATENAME,VOLATILITY
2017-11-01,GAZIPUR,UTTAR PRADESH,0.08751960374016286
2017-11-01,HUBLI (AMARAGOL),KARNATAKA,0.08712135857063022
2017-12-01,JALAUN,UTTAR PRADESH,0.16005649542767747
2017-12-01,BELGAUM,KARNATAKA,0.15790972205263998
2017-12-01,PUKHRAYAN,UTTAR PRADESH,0.14127788717603265
2017-12-01,GAZIPUR,UTTAR PRADESH,0.12593689910898107
2017-12-01,BANGALORE,KARNATAKA,0.10506289000239832
2017-12-01,LASALGAON,MAHARASHTRA,0.10207550047379693
2017-12-01,DAVANGERE,KARNATAKA,0.09904335225100297
2017-12-01,KANPUR(GRAIN),UTTAR PRADESH,0.08858866015084976
2017-12-01,LAKHIMPUR,UTTAR PRADESH,0.08173373176612282
2017-12-01,AVERAGE,,0.07240545940460386
2017-12-01,HUBLI (AMARAGOL),KARNATAKA,0.06703373967748055
2018-01-01,BANGALORE,KARNATAKA,0.17898880582094354
2018-01-01,HUBLI (AMARAGOL),KARNATAKA,0.164196507025735
2018-01-01,LASALGAON,MAHARASHTRA,0.16054124857700725
2018-01-01,DAVANGERE,KARNATAKA,0.12804353963013185
2018-01-01,BELGAUM,KARNATAKA,0.0997185607590872
2018-01-01,FATEHPUR,UTTAR PRADESH,0.0951462686322563
2018-01-01,JALAUN,UTTAR PRADESH,0.09289661461573984
2018-01-01,AZADPUR,NCT OF DELHI,0.07614132990753418
2018-01-01,PUKHRAYAN,UTTAR PRADESH,0.07565775930727672
2018-01-01,AVERAGE,,0.06788771590345959
2018-01-01,LUCKNOW,UTTAR PRADESH,0.05294030656638125
2018-02-01,BANGALORE,KARNATAKA,0.2283825004344523
2018-02-01,LASALGAON,MAHARASHTRA,0.21969361711077404
2018-02-01,HUBLI (AMARAGOL),KARNATAKA,0.1809811450859347
2018-02-01,PUKHRAYAN,UTTAR PRADESH,0.17803557578637536
2018-02-01,BELGAUM,KARNATAKA,0.17134943604847672
2018-02-01,KANPUR(GRAIN),UTTAR PRADESH,0.17018245373600702
2018-02-01,GAZIPUR,UTTAR PRADESH,0.16297278819469851
2018-02-01,DAVANGERE,KARNATAKA,0.13911082456890986
2018-02-01,BAHRAICH,UTTAR PRADESH,0.1377089493244558
2018-02-01,MIRZAPUR,UTTAR PRADESH,0.13214933386761166
2018-02-01,AVERAGE,,0.12403655791386053
2018-03-01,AURAIYA,UTTAR PRADESH,0.2725979178858529
2018-03-01,GONDA,UTTAR PRADESH,0.2320172807330333
2018-03-01,GAZIPUR,UTTAR PRADESH,0.20879673110556535
2018-03-01,JALAUN,UTTAR PRADESH,0.20480932973258725
2018-03-01,BASTI,UTTAR PRADESH,0.2012052329972921
2018-03-01,PUKHRAYAN,UTTAR PRADESH,0.18914795463122624
2018-03-01,BANGALORE,KARNATAKA,0.183112196360227
2018-03-01,BARABANKI,UTTAR PRADESH,0.1771165551899276
2018-03-01,MIRZAPUR,UTTAR PRADESH,0.16684243636599594
2018-03-01,LAKHIMPUR,UTTAR PRADESH,0.16097954812828544
2018-03-01,AVERAGE,,0.1559502599671988
2018-04-01,KANPUR(GRAIN),UTTAR PRADESH,0.19577725270592244
2018-04-01,AURAIYA,UTTAR PRADESH,0.15537352485758826
2018-04-01,HUBLI (AMARAGOL),KARNATAKA,0.13660200996583238
2018-04-01,BELGAUM,KARNATAKA,0.1283847502462656
2018-04-01,LASALGAON,MAHARASHTRA,0.10351339305396208
2018-04-01,AZAMGARH,UTTAR PRADESH,0.09123546139706967
2018-04-01,DAVANGERE,KARNATAKA,0.09035644071030637
2018-04-01,BANGALORE,KARNATAKA,0.08382557722343374
2018-04-01,AVERAGE,,0.08123615908332238
2018-04-01,BARABANKI,UTTAR PRADESH,0.0767612255535262
2018-04-01,PUKHRAYAN,UTTAR PRADESH,0.07582548862704876
2018-05-01,HUBLI (AMARAGOL),KARNATAKA,0.25043470586056776
2018-05-01,KANNAUJ,UTTAR PRADESH,0.1548866074267504
2018-05-01,BANGALORE,KARNATAKA,0.14890195754622648
2018-05-01,LUCKNOW,UTTAR PRADESH,0.106763417534801
2018-05-01,AURAIYA,UTTAR PRADESH,0.0942535010474126
2018-05-01,GONDA,UTTAR PRADESH,0.08931466010711893
2018-05-01,AZAMGARH,UTTAR PRADESH,0.08315007742646624
2018-05-01,DAVANGERE,KARNATAKA,0.08016176803502317
2018-05-01,LASALGAON,MAHARASHTRA,0.07908545223576609
2018-05-01,AVERAGE,,0.07720383164819111
2018-05-01,BELGAUM,KARNATAKA,0.07061119866094492
2018-06-01,MIRZAPUR,UTTAR PRADESH,0.3927739589313204
2018-06-01,FATEHPUR,UTTAR PRADESH,0.28263072669384115
2018-06-01,GAZIPUR,UTTAR PRADESH,0.2387041997223501
2018-06-01,BAHRAICH,UTTAR PRADESH,0.21032958306371516
2018-06-01,KANNAUJ,UTTAR PRADESH,0.18106002868353294
2018-06-01,BARABANKI,UTTAR PRADESH,0.16771529326704904
2018-06-01,AURAIYA,UTTAR PRADESH,0.1610172359916964
2018-06-01,LASALGAON,MAHARASHTRA,0.16011536115519465
2018-06-01,KANPUR(GRAIN),UTTAR PRADESH,0.15512342554245626
2018-06-01,AVERAGE,,0.15500989483122116
2018-06-01,HUBLI (AMARAGOL),KARNATAKA,0.15490437267169632
2018-07-01,MIRZAPUR,UTTAR PRADESH,0.1350287107601874
2018-07-01,JALAUN,UTTAR PRADESH,0.13447962349478051
2018-07-01,HUBLI (AMARAGOL),KARNATAKA,0.1272434943419963
2018-07-01,BANGALORE,KARNATAKA,0.10449049741350762
2018-07-01,AURAIYA,UTTAR PRADESH,0.09891590134255544
2018-07-01,LAKHIMPUR,UTTAR PRADESH,0.08347789160867099
2018-07-01,DAVANGERE,KARNATAKA,0.08082255683821585
2018-07-01,BARABANKI,UTTAR PRADESH,0.07080720202546313
2018-07-01,AVERAGE,,0.06944912908197394
2018-07-01,GONDA,UTTAR PRADESH,0.0689842344340137
2018-07-01,PUKHRAYAN,UTTAR PRADESH,0.06548791713083456
2018-08-01,HUBLI (AMARAGOL),KARNATAKA,0.2503257650780927
2018-08-01,JALAUN,UTTAR PRADESH,0.1502101528938698
2018-08-01,BELGAUM,KARNATAKA,0.10076136621594778
2018-08-01,BANGALORE,KARNATAKA,0.09828726212639728
2018-08-01,GAZIPUR,UTTAR PRADESH,0.08316972255901592
2018-08-01,DAVANGERE,KARNATAKA,0.07802031038743128
2018-08-01,LASALGAON,MAHARASHTRA,0.07438761560073201
2018-08-01,KANNAUJ,UTTAR PRADESH,0.07164010431074172
2018-08-01,AVERAGE,,0.0665133494650664
2018-08-01,BAHRAICH,UTTAR PRADESH,0.0555731168878533
2018-08-01,GONDA,UTTAR PRADESH,0.052206955296665705
2018-09-01,JALAUN,UTTAR PRADESH,0.21255930036644144
2018-09-01,BAHRAICH,UTTAR PRADESH,0.11408364931721045
2018-09-01,GAZIPUR,UTTAR PRADESH,0.09960211971391736
2018-09-01,BELGAUM,KARNATAKA,0.09246045638939808
2018-09-01,KANNAUJ,UTTAR PRADESH,0.08357573032346732
2018-09-01,GONDA,UTTAR PRADESH,0.07661315250213273
2018-09-01,HUBLI (AMARAGOL),KARNATAKA,0.07552221989762446
2018-09-01,AZADPUR,NCT OF DELHI,0.07477631268527002
2018-09-01,DAVANGERE,KARNATAKA,0.072903230227276
2018-09-01,AVERAGE,,0.07024560400822348
2018-09-01,LUCKNOW,UTTAR PRADESH,0.06928113617915045
2018-10-01,JALAUN,UTTAR PRADESH,0.22536983740526684
2018-10-01,BANGALORE,KARNATAKA,0.17602213057705285
2018-10-01,AZADPUR,NCT OF DELHI,0.17594781884093186
2018-10-01,FATEHPUR,UTTAR PRADESH,0.16991946774638794
2018-10-01,BAHRAICH,UTTAR PRADESH,0.16569360147624526
2018-10-01,MIRZAPUR,UTTAR PRADESH,0.1625758335811639
2018-10-01,BASTI,UTTAR PRADESH,0.15928060832425445
2018-10-01,PUKHRAYAN,UTTAR PRADESH,0.14151278121359429
2018-10-01,DAVANGERE,KARNATAKA,0.1412499966764114
2018-10-01,GONDA,UTTAR PRADESH,0.1366057190333827
2018-10-01,AVERAGE,,0.11564807957420221
2018-11-01,LASALGAON,MAHARASHTRA,0.35223046011180914
2018-11-01,BANGALORE,KARNATAKA,0.2253611888657495
2018-11-01,LUCKNOW,UTTAR PRADESH,0.17000067446946132
2018-11-01,FATEHPUR,UTTAR PRADESH,0.16868962706241344
2018-11-01,KANPUR(GRAIN),UTTAR PRADESH,0.1498299828767438
2018-11-01,DAVANGERE,KARNATAKA,0.13846776899765553
2018-11-01,AZADPUR,NCT OF DELHI,0.12542374032278025
2018-11-01,BASTI,UTTAR PRADESH,0.11322304102521236
2018-11-01,BELGAUM,KARNATAKA,0.11187332241908234
2018-11-01,AVERAGE,,0.10731050986501738
2018-11-01,HUBLI (AMARAGOL),KARNATAKA,0.10013186982951716
2018-12-01,LASALGAON,MAHARASHTRA,0.2992753118668867
2018-12-01,BARABANKI,UTTAR PRADESH,0.2681702452176914
2018-12-01,FATEHPUR,UTTAR PRADESH,0.20132266869704987
2018-12-01,KANNAUJ,UTTAR PRADESH,0.18000987606067875
2018-12-01,LAKHIMPUR,UTTAR PRADESH,0.15929735718184931
2018-12-01,MIRZAPUR,UTTAR PRADESH,0.15913553008047882
2018-12-01,AVERAGE,,0.1255974574303192
2018-12-01,GAZIPUR,UTTAR PRADESH,0.12392466588599957
2018-12-01,GONDA,UTTAR PRADESH,0.12111960281227944
2018-12-01,JALAUN,UTTAR PRADESH,0.12084552442362036
2018-12-01,DAVANGERE,KARNATAKA,0.11653860271513727
2019-01-01,BANGALORE,KARNATAKA,0.28950368956623496
2019-01-01,HUBLI (AMARAGOL),KARNATAKA,0.2128223992783248
2019-01-01,AURAIYA,UTTAR PRADESH,0.15914869714725588
2019-01-01,LASALGAON,MAHARASHTRA,0.1434317192769523
2019-01-01,DAVANGERE,KARNATAKA,0.13224130394560488
2019-01-01,LUCKNOW,UTTAR PRADESH,0.1286689744854072
2019-01-01,BELGAUM,KARNATAKA,0.12719990033111914
2019-01-01,FATEHPUR,UTTAR PRADESH,0.10907332413003856
2019-01-01,AVERAGE,,0.10100718555623062
2019-01-01,GONDA,UTTAR PRADESH,0.08862237973002411
2019-01-01,BARABANKI,UTTAR PRADESH,0.08573590347858416
2019-02-01,LASALGAON,MAHARASHTRA,0.2322728200693664
2019-02-01,HUBLI (AMARAGOL),KARNATAKA,0.1725271504930331
2019-02-01,BELGAUM,KARNATAKA,0.14957135144278846
2019-02-01,BANGALORE,KARNATAKA,0.1350994146984059
2019-02-01,FATEHPUR,UTTAR PRADESH,0.11768786272253998
2019-02-01,AVERAGE,,0.07075952520568862
2019-02-01,KANNAUJ,UTTAR PRADESH,0.06837226470195043
2019-02-01,DAVANGERE,KARNATAKA,0.06655602650355452
