<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4dcb21d0ee628b9b4c30e7bedaa1d05ffc47de92c9f1a0b2f8ff74b002025a7d
size 4239
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0983572572169773,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.1351574453654399,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-03-01,0.1199087833145469,2.0,0.0,0.0,2.0,3,0,0,3,5.0
2016-04-01,0.1011881257859863,2.0,1.0,0.0,3.0,8,3,0,11,14.0
2016-05-01,0.0736254464923041,2.0,1.0,0.0,3.0,12,7,0,19,22.0
2016-06-01,0.2397869840730868,2.0,2.0,0.0,4.0,14,12,0,26,30.0
2016-07-01,0.0988668703482242,2.0,2.0,0.0,4.0,13,16,0,29,33.0
2016-08-01,0.173552498180882,2.0,2.0,0.0,4.0,8,19,0,27,31.0
2016-09-01,0.0942827938634711,2.0,2.0,0.0,4.0,9,16,0,25,29.0
2016-10-01,0.1228001389455589,2.0,2.0,0.0,4.0,9,12,0,21,25.0
2016-11-01,0.0327094300808054,2.0,2.0,0.0,4.0,14,12,0,26,30.0
2016-12-01,0.0733381292571945,2.0,2.0,0.0,4.0,18,11,0,29,33.0
2017-01-01,0.0505421360065005,2.0,2.0,0.0,4.0,20,12,0,32,36.0
2017-02-01,0.0473075986379449,1.0,2.0,0.0,3.0,20,17,0,37,40.0
2017-03-01,0.050366844463767,0.0,2.0,0.0,2.0,20,20,0,40,42.0
2017-04-01,0.0913653475922151,0.0,1.0,0.0,1.0,20,20,2,42,43.0
2017-05-01,0.0549594789416564,1.0,1.0,0.0,2.0,20,20,7,47,49.0
2017-06-01,0.3101382142977048,1.0,1.0,1.0,3.0,20,20,8,48,51.0
2017-07-01,0.1351399316742764,1.0,1.0,1.0,3.0,19,19,8,46,49.0
2017-08-01,0.1014881752862206,1.0,1.0,1.0,3.0,19,20,10,49,52.0
2017-09-01,0.1717291272894163,1.0,2.0,1.0,4.0,15,20,10,45,49.0
2017-10-01,0.1016072241689567,1.0,2.0,1.0,4.0,11,16,10,37,41.0
2017-11-01,0.0477476115845276,1.0,2.0,1.0,4.0,10,11,15,36,40.0
2017-12-01,0.2456267422815134,1.0,3.0,2.0,6.0,10,11,19,40,46.0
2018-01-01,0.0824888598598031,1.0,3.0,2.0,6.0,13,12,21,46,52.0
2018-02-01,0.0875614837612556,1.0,3.0,2.0,6.0,16,9,20,45,51.0
2018-03-01,0.05447850988086,1.0,3.0,2.0,6.0,19,9,20,48,54.0
2018-04-01,0.0145994534272423,1.0,3.0,2.0,6.0,18,7,18,43,49.0
2018-05-01,0.0660095670806944,0.0,3.0,2.0,5.0,19,7,14,40,45.0
2018-06-01,0.3509673271710544,1.0,3.0,2.0,6.0,20,8,12,40,46.0
2018-07-01,0.1027841264894394,1.0,3.0,2.0,6.0,19,12,11,42,48.0
2018-08-01,0.1459166428707386,2.0,3.0,2.0,7.0,20,17,10,47,54.0
2018-09-01,0.0729862114282625,2.0,2.0,2.0,6.0,20,20,9,49,55.0
2018-10-01,0.0217819241084261,2.0,2.0,2.0,6.0,20,18,9,47,53.0
2018-11-01,0.0536385932573185,2.0,2.0,2.0,6.0,20,17,5,42,48.0
2018-12-01,0.0643066242931789,2.0,1.0,1.0,4.0,20,17,1,38,42.0
2019-01-01,0.0595434078037899,2.0,1.0,1.0,4.0,20,17,0,37,41.0
2019-02-01,0.0394585244344711,2.0,1.0,1.0,4.0,20,17,2,39,43.0
2019-03-01,0.0984646680729984,2.0,1.0,1.0,4.0,20,20,6,46,50.0
2019-04-01,0.0640075106552345,2.0,1.0,1.0,4.0,20,20,11,51,55.0
2019-05-01,0.0540138052373173,2.0,1.0,1.0,4.0,20,20,15,55,59.0
2019-06-01,0.0527008977742629,1.0,0.0,0.0,1.0,18,20,19,57,58.0
2019-07-01,0.2345111412954365,2.0,1.0,0.0,3.0,15,20,20,55,58.0
2019-08-01,0.084867001760793,1.0,1.0,0.0,2.0,13,16,20,49,51.0
2019-09-01,0.0824946892718322,1.0,1.0,0.0,2.0,13,15,20,48,50.0
2019-10-01,0.0821479234506127,1.0,1.0,0.0,2.0,14,13,20,47,49.0
2019-11-01,0.1552172202462741,2.0,2.0,0.0,4.0,14,11,20,45,49.0
2019-12-01,0.0533744741253882,2.0,2.0,0.0,4.0,18,12,20,50,54.0
2020-01-01,0.1101138289212891,2.0,2.0,0.0,4.0,14,11,20,45,49.0
2020-02-01,0.0373472905533735,2.0,2.0,0.0,4.0,13,7,20,40,44.0
2020-03-01,0.1778830309162484,2.0,3.0,0.0,5.0,11,6,15,32,37.0
2020-04-01,0.0616694387652008,2.0,3.0,0.0,5.0,12,3,16,31,36.0
2020-05-01,0.1358006428396447,2.0,3.0,0.0,5.0,14,5,15,34,39.0
2020-06-01,0.2685832844770585,2.0,4.0,1.0,7.0,18,10,10,38,45.0
2020-07-01,0.0419209925277595,1.0,3.0,1.0,5.0,20,12,8,40,45.0
2020-08-01,0.0386483430788146,1.0,3.0,1.0,5.0,20,16,7,43,48.0
2020-09-01,0.0563868383591841,1.0,3.0,1.0,5.0,20,18,8,46,51.0
2020-10-01,0.0775329071197199,1.0,4.0,1.0,6.0,17,17,10,44,50.0
2020-11-01,0.0321594546125393,0.0,3.0,1.0,4.0,17,17,14,48,52.0
2020-12-01,0.1890585618408106,1.0,4.0,2.0,7.0,13,14,14,41,48.0
2021-01-01,0.135867846928558,1.0,4.0,2.0,7.0,12,10,12,34,41.0
2021-02-01,0.0966546351971803,1.0,4.0,2.0,7.0,10,6,10,26,33.0
2021-03-01,0.0637749045776693,1.0,3.0,2.0,6.0,8,2,5,15,21.0
2021-04-01,0.0578172355825336,1.0,3.0,2.0,6.0,9,0,3,12,18.0
2021-05-01,0.0801071452992833,1.0,3.0,2.0,6.0,11,1,3,15,21.0
2021-06-01,0.0208229320958821,1.0,2.0,1.0,4.0,13,6,0,19,23.0
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
