<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9459092ba0f4bd89843d66ad53a863a468e9ffc42eb6290cf69bcfb20c2b5c64
size 4225
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.1519321188663396,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.0828215453465924,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.0548972644249061,0.0,0.0,0.0,0.0,2,0,0,2,2.0
2016-04-01,0.0809427213400379,0.0,0.0,0.0,0.0,7,0,0,7,7.0
2016-05-01,0.1036937291939242,0.0,0.0,0.0,0.0,11,2,0,13,13.0
2016-06-01,0.1750395189702997,0.0,1.0,0.0,1.0,12,7,0,19,20.0
2016-07-01,0.1172862303334081,0.0,1.0,0.0,1.0,12,11,0,23,24.0
2016-08-01,0.2797883787751979,0.0,2.0,0.0,2.0,11,15,0,26,28.0
2016-09-01,0.100168604037379,0.0,2.0,0.0,2.0,12,17,0,29,31.0
2016-10-01,0.0786480961172524,0.0,2.0,0.0,2.0,10,13,0,23,25.0
2016-11-01,0.0826118190314083,0.0,2.0,0.0,2.0,10,9,0,19,21.0
2016-12-01,0.172074057581371,0.0,2.0,0.0,2.0,9,4,0,13,15.0
2017-01-01,0.0398715887536926,0.0,2.0,0.0,2.0,9,0,0,9,11.0
2017-02-01,0.0784227099862779,0.0,2.0,0.0,2.0,10,0,0,10,12.0
2017-03-01,0.0920383288589324,0.0,2.0,0.0,2.0,12,3,0,15,17.0
2017-04-01,0.1159444066650087,0.0,3.0,1.0,4.0,13,7,1,21,25.0
2017-05-01,0.0667493529192575,1.0,3.0,1.0,5.0,15,12,6,33,38.0
2017-06-01,0.2507474013625849,1.0,3.0,2.0,6.0,15,16,7,38,44.0
2017-07-01,0.3067869959587229,1.0,3.0,2.0,6.0,14,19,7,40,46.0
2017-08-01,0.1473674739075139,1.0,2.0,2.0,5.0,17,20,7,44,49.0
2017-09-01,0.2560813697466718,1.0,3.0,2.0,6.0,14,20,8,42,48.0
2017-10-01,0.2764004919392979,2.0,3.0,3.0,8.0,10,16,8,34,42.0
2017-11-01,0.0820358665857353,2.0,3.0,3.0,8.0,5,11,10,26,34.0
2017-12-01,0.2202404282025069,2.0,4.0,4.0,10.0,2,9,12,23,33.0
2018-01-01,0.0914735821423117,2.0,4.0,4.0,10.0,1,9,16,26,36.0
2018-02-01,0.0678337042562366,2.0,4.0,4.0,10.0,4,6,15,25,35.0
2018-03-01,0.0587761157285217,2.0,4.0,4.0,10.0,8,8,15,31,41.0
2018-04-01,0.1211104845918015,3.0,3.0,4.0,10.0,12,9,19,40,50.0
2018-05-01,0.0758840861169786,2.0,3.0,4.0,9.0,16,10,15,41,50.0
2018-06-01,0.0904800616252855,2.0,2.0,4.0,8.0,19,12,13,44,52.0
2018-07-01,0.1576484524427154,3.0,2.0,4.0,9.0,19,16,12,47,56.0
2018-08-01,0.0908231707982547,3.0,2.0,4.0,9.0,19,18,11,48,57.0
2018-09-01,0.0494871659305393,3.0,1.0,4.0,8.0,15,20,9,44,52.0
2018-10-01,0.0888522364286286,2.0,1.0,3.0,6.0,10,15,9,34,40.0
2018-11-01,0.0591544079027497,2.0,1.0,3.0,6.0,6,11,5,22,28.0
2018-12-01,0.0934377452901019,2.0,0.0,2.0,4.0,2,7,1,10,14.0
2019-01-01,0.1531883372410141,2.0,1.0,2.0,5.0,0,2,0,2,7.0
2019-02-01,0.0950964609735913,2.0,1.0,2.0,5.0,2,2,0,4,9.0
2019-03-01,0.0888772198769235,2.0,1.0,2.0,5.0,2,6,0,8,13.0
2019-04-01,0.1013073136977847,1.0,1.0,1.0,3.0,7,9,5,21,24.0
2019-05-01,0.2355496966768132,2.0,1.0,2.0,5.0,11,13,9,33,38.0
2019-06-01,0.1750169649585183,2.0,2.0,2.0,6.0,11,17,13,41,47.0
2019-07-01,0.152347880008912,1.0,2.0,2.0,5.0,12,17,18,47,52.0
2019-08-01,0.2102613194241471,2.0,2.0,2.0,6.0,14,18,20,52,58.0
2019-09-01,0.076667018763855,2.0,2.0,2.0,6.0,14,18,20,52,58.0
2019-10-01,0.0557325957950078,2.0,2.0,2.0,6.0,15,15,20,50,56.0
2019-11-01,0.0778639433499348,2.0,2.0,2.0,6.0,19,15,20,54,60.0
2019-12-01,0.1669547850250612,2.0,3.0,3.0,8.0,19,15,20,54,62.0
2020-01-01,0.0809293931892177,2.0,2.0,3.0,7.0,19,13,20,52,59.0
2020-02-01,0.0911564890161194,2.0,2.0,3.0,7.0,20,9,20,49,56.0
2020-03-01,0.2112693216234487,2.0,3.0,4.0,9.0,19,12,16,47,56.0
2020-04-01,0.0780489213213013,2.0,3.0,4.0,9.0,20,13,17,50,59.0
2020-05-01,0.0399638119413816,1.0,3.0,3.0,7.0,20,13,17,50,57.0
2020-06-01,0.0851005106852471,1.0,2.0,2.0,5.0,20,18,16,54,59.0
2020-07-01,0.0484473845915741,1.0,2.0,2.0,5.0,20,20,14,54,59.0
2020-08-01,0.0530639101975553,0.0,2.0,2.0,4.0,20,20,15,55,59.0
2020-09-01,0.0860311723146576,1.0,2.0,2.0,5.0,20,20,15,55,60.0
2020-10-01,0.1026468997802326,1.0,3.0,2.0,6.0,20,20,15,55,61.0
2020-11-01,0.0593343535221424,1.0,3.0,2.0,6.0,20,20,17,57,63.0
2020-12-01,0.0962248720650561,1.0,2.0,1.0,4.0,16,15,15,46,50.0
2021-01-01,0.153764000768775,1.0,2.0,1.0,4.0,14,12,13,39,43.0
2021-02-01,0.1299368341883201,1.0,2.0,1.0,4.0,15,11,14,40,44.0
2021-03-01,0.0673025538133399,1.0,1.0,0.0,2.0,14,6,11,31,33.0
2021-04-01,0.1102320901090335,1.0,1.0,0.0,2.0,15,8,13,36,38.0
2021-05-01,0.0584813408487431,1.0,1.0,0.0,2.0,19,12,17,48,50.0
2021-06-01,0.0121521243223186,1.0,1.0,0.0,2.0,20,14,18,52,54.0
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
