<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e8778d5b6621ad369630dae23f42bbf1f6ec441dbfb12f0d66fd9eaa43835048
size 80449
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM,STATENAME,MANDINAME
2016-01-01,0.4122538203867703,1.0,0.0,0.0,1.0,0,0,0,0,1.0,KARNATAKA,MYSORE (BANDIPALYA)
2016-01-01,0.1519321188663396,0.0,0.0,0.0,0.0,0,0,0,0,0.0,MAHARASHTRA,PUNE
2016-01-01,0.1005781318595457,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,KANNAUJ
2016-01-01,0.1041148752188775,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,FAIZABAD
2016-01-01,0.2221166389371044,0.0,0.0,0.0,0.0,0,0,0,0,0.0,KARNATAKA,MULABAGILU
2016-01-01,0.2221166389371044,0.0,0.0,0.0,0.0,0,0,0,0,0.0,KARNATAKA,CHINTAMANI
2016-01-01,0.2221166389371044,0.0,0.0,0.0,0.0,0,0,0,0,0.0,KARNATAKA,SRINIVASAPUR
2016-01-01,0.0983572572169773,0.0,0.0,0.0,0.0,0,0,0,0,0.0,NCT OF DELHI,AZADPUR
2016-01-01,0.1041148752188775,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,GONDA
2016-01-01,0.1041148752188775,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,LUCKNOW
2016-01-01,0.1041148752188775,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,BARABANKI
2016-01-01,0.1005781318595457,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,PUKHRAYAN
2016-01-01,0.1005781318595457,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,AURAIYA
2016-01-01,0.2221166389371044,0.0,0.0,0.0,0.0,0,0,0,0,0.0,KARNATAKA,CHICKKABALLAPURA
2016-01-01,0.1005781318595457,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,KANPUR(GRAIN)
2016-02-01,0.1784659838485306,2.0,0.0,0.0,2.0,0,0,0,0,2.0,KARNATAKA,MYSORE (BANDIPALYA)
2016-02-01,0.1351574453654399,1.0,0.0,0.0,1.0,0,0,0,0,1.0,NCT OF DELHI,AZADPUR
2016-02-01,0.0828215453465924,0.0,0.0,0.0,0.0,0,0,0,0,0.0,MAHARASHTRA,PUNE
2016-02-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,KANNAUJ
2016-02-01,0.1004355882374603,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,FAIZABAD
2016-02-01,0.0862150716226988,0.0,0.0,0.0,0.0,0,0,0,0,0.0,KARNATAKA,MULABAGILU
2016-02-01,0.0862150716226988,0.0,0.0,0.0,0.0,0,0,0,0,0.0,KARNATAKA,CHINTAMANI
2016-02-01,0.0862150716226988,0.0,0.0,0.0,0.0,0,0,0,0,0.0,KARNATAKA,SRINIVASAPUR
2016-02-01,0.1004355882374603,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,GONDA
2016-02-01,0.1004355882374603,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,LUCKNOW
2016-02-01,0.1004355882374603,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,BARABANKI
2016-02-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,PUKHRAYAN
2016-02-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,AURAIYA
2016-02-01,0.0862150716226988,0.0,0.0,0.0,0.0,0,0,0,0,0.0,KARNATAKA,CHICKKABALLAPURA
2016-02-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,KANPUR(GRAIN)
2016-03-01,0.1199087833145469,2.0,0.0,0.0,2.0,3,0,0,3,5.0,NCT OF DELHI,AZADPUR
2016-03-01,0.204226342062462,3.0,1.0,0.0,4.0,0,0,0,0,4.0,KARNATAKA,MYSORE (BANDIPALYA)
2016-03-01,0.0548972644249061,0.0,0.0,0.0,0.0,2,0,0,2,2.0,MAHARASHTRA,PUNE
