<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:039af8aee5334b7366c8de2e0a9817c0cb7dfae176ae1def5fe09e2ecdd47d7f
size 2891
=======
DATE,MEAN,STD
2016-01-01,0.22559355155857008,0.1591389486097724
2016-02-01,0.18846932508210906,0.14069292987106197
2016-03-01,0.11822634489057894,0.092871061178623
2016-04-01,0.1967809588067399,0.15105145529437183
2016-05-01,0.16298315681541545,0.09876533078773184
2016-06-01,0.23468778683500435,0.13377730500958518
2016-07-01,0.17424811804062607,0.10099413161484978
2016-08-01,0.26935210104722457,0.11526033443605056
2016-09-01,0.13430459212251955,0.09686112941251057
2016-10-01,0.16310721767202355,0.09832629790251124
2016-11-01,0.12620026412168978,0.08218855358806136
2016-12-01,0.1734707628617912,0.10473211801004895
2017-01-01,0.16303211143666968,0.14277302328949953
2017-02-01,0.16010673304727843,0.1282739561790805
2017-03-01,0.1341931271346735,0.10440600048811789
2017-04-01,0.15785117243636587,0.13213749960707646
2017-05-01,0.15828277163631183,0.1008331974044904
2017-06-01,0.2653152024486002,0.11266987485972649
2017-07-01,0.21708029327067452,0.10448755391145924
2017-08-01,0.1068372034019397,0.053622744256884375
2017-09-01,0.2810448869944272,0.12347826039496738
2017-10-01,0.24479190690646827,0.1105869225517121
2017-11-01,0.12436751210918362,0.09102075683176217
2017-12-01,0.39292980249312187,0.1628271991436047
2018-01-01,0.16536540129344876,0.1405916933627385
2018-02-01,0.13284613740610213,0.10898141992057751
2018-03-01,0.142831562990601,0.14286763479948597
2018-04-01,0.14018729843621658,0.10772253518011235
2018-05-01,0.1330101393229382,0.1022300321258032
2018-06-01,0.22985890636601103,0.14858518806939022
2018-07-01,0.12868560757964254,0.07321985880453626
2018-08-01,0.1429037616327447,0.07456153752792785
2018-09-01,0.12549271416810728,0.08513922665326615
2018-10-01,0.11796305776699037,0.07756091480177792
2018-11-01,0.10026443976421899,0.06624949017489344
2018-12-01,0.1509487450959879,0.07830689888256874
2019-01-01,0.15881108323611376,0.10052603990290938
2019-02-01,0.11894094631370877,0.09897842789402744
2019-03-01,0.1540207943366759,0.07822540464268926
2019-04-01,0.13497963207082608,0.08179089491625254
2019-05-01,0.17544137300273838,0.10430492204825467
2019-06-01,0.12472686245427815,0.07082204684265168
2019-07-01,0.1871661430252614,0.10455521780145965
2019-08-01,0.17006319220674632,0.1098028743313401
2019-09-01,0.16185274270720432,0.10082138079735856
2019-10-01,0.13302168110320672,0.06905112365052037
2019-11-01,0.1497307242632428,0.08189198283169526
2019-12-01,0.145814030236822,0.07666886482114812
2020-01-01,0.12982427666436333,0.06742116895588783
2020-02-01,0.12774907408849645,0.13289483181440406
2020-03-01,0.1693241411471637,0.13876011509591746
2020-04-01,0.12121746029283675,0.0783794908744844
2020-05-01,0.1323554400614594,0.07742720884794346
2020-06-01,0.25024594213600576,0.15003822989878957
2020-07-01,0.1431914489793697,0.08439916502367745
2020-08-01,0.10239765437741755,0.09081711440667653
2020-09-01,0.08318106384194211,0.0574155392143718
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
