<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:708468e6e58c9a8fbcdd0cb61417102ee20f030c1f632267ad40e53ee0a229a3
size 4625
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Bindki,02/04/2018,1.5,Masur Dal,5000,5150,5080,
,03/04/2018,1.5,Masur Dal,5000,5100,5040,
,04/04/2018,5,Masur Dal,5000,5100,5040,
,05/04/2018,2,Masur Dal,5000,5100,5040,
,06/04/2018,2,Masur Dal,4900,5000,4950,
Buland Shahr,02/04/2018,1.2,Kala Masoor New,5100,5300,5220,
,03/04/2018,1.4,Kala Masoor New,5100,5400,5250,
,04/04/2018,1,Kala Masoor New,3600,4200,4100,
,05/04/2018,1.5,Kala Masoor New,5100,5400,5220,
,06/04/2018,1.2,Kala Masoor New,5100,5400,5250,
,07/04/2018,1.5,Kala Masoor New,5100,5400,5250,
,09/04/2018,1.6,Kala Masoor New,5100,5400,5230,
,10/04/2018,1.6,Kala Masoor New,5100,5400,5220,
,11/04/2018,1.4,Kala Masoor New,5100,5300,5200,
,12/04/2018,1.5,Kala Masoor New,5100,5300,5250,
,13/04/2018,1.3,Kala Masoor New,5100,5300,5260,
,14/04/2018,1.3,Kala Masoor New,5100,5300,5260,
,16/04/2018,1.3,Kala Masoor New,5100,5300,5250,
,17/04/2018,1.4,Kala Masoor New,5100,5300,5240,
,18/04/2018,1.3,Kala Masoor New,5100,5300,5200,
,19/04/2018,1.4,Kala Masoor New,5100,5300,5200,
,20/04/2018,1.2,Kala Masoor New,5100,5300,5200,
,23/04/2018,1.6, ,NR,NR,NR,
,24/04/2018,1.3,Kala Masoor New,5100,5200,5200,
,25/04/2018,1.4,Kala Masoor New,5100,5300,5200,
,26/04/2018,1.4,Kala Masoor New,5000,5400,5250,
,28/04/2018,1.4,Kala Masoor New,5000,5400,5250,
,30/04/2018,1.5,Kala Masoor New,5000,5400,5240,
Dadri,01/04/2018,7,Masur Dal,5000,5350,5200,
,03/04/2018,5,Masur Dal,5050,5350,5220,
,05/04/2018,6,Masur Dal,5000,5350,5200,
,06/04/2018,7,Masur Dal,4950,5250,5120,
,08/04/2018,6,Masur Dal,4900,5250,5100,
,09/04/2018,5,Masur Dal,4900,5250,5100,
,10/04/2018,5,Masur Dal,4900,5200,5080,
,12/04/2018,5,Masur Dal,4900,5250,5100,
,13/04/2018,4,Masur Dal,4900,5250,5100,
,14/04/2018,5,Masur Dal,4950,5250,5120,
,16/04/2018,6,Masur Dal,4900,5250,5100,
,17/04/2018,4,Masur Dal,4900,5250,5100,
,19/04/2018,5,Masur Dal,4950,5250,5120,
,20/04/2018,4,Masur Dal,4950,5250,5120,
,21/04/2018,5,Masur Dal,4900,5250,5100,
,23/04/2018,5, ,NR,NR,NR,
,26/04/2018,7,Masur Dal,4900,5250,5100,
,27/04/2018,5,Masur Dal,4900,5250,5100,
,28/04/2018,4,Masur Dal,4950,5250,5120,
,29/04/2018,6,Masur Dal,4900,5200,5080,
Jahangirabad,04/04/2018,1.2,Masur Dal,5200,5350,5280,
,10/04/2018,1.2,Masur Dal,5150,5250,5200,
,16/04/2018,1.2,Masur Dal,5250,5350,5310,
,22/04/2018,1.2, ,NR,NR,NR,
,26/04/2018,1.5,Masur Dal,5150,5250,5200,
Lucknow,25/04/2018,22,Masur Dal,4200,4320,4280,
,26/04/2018,21,Masur Dal,4220,4350,4290,
,27/04/2018,20,Masur Dal,4200,4300,4260,
,28/04/2018,21.8,Masur Dal,4200,4350,4275,
Misrikh,01/04/2018,2.5,Masur Dal,3500,3600,3550,
,04/04/2018,3.5,Masur Dal,3500,3700,3600,
,06/04/2018,2,Masur Dal,3500,3600,3550,
,10/04/2018,0.5,Masur Dal,3700,3800,3750,
,12/04/2018,2,Masur Dal,3600,3800,3700,
,15/04/2018,1.3,Masur Dal,3600,3700,3650,
,16/04/2018,0.7,Masur Dal,3600,3700,3650,
,17/04/2018,1.3,Masur Dal,3550,3600,3560,
,25/04/2018,1.3,Masur Dal,3400,3600,3500,
,26/04/2018,0.8,Masur Dal,3300,3500,3400,
Risia,03/04/2018,10.2,Kala Masoor New,4100,4200,4150,
,05/04/2018,41.4,Kala Masoor New,4300,4500,4400,
,10/04/2018,10.2,Kala Masoor New,4400,4420,4410,
,12/04/2018,16.3,Masur Dal,4500,4600,4580,
,14/04/2018,10.6,Masur Dal,4600,4700,4680,
,15/04/2018,700, ,NR,NR,NR,
,16/04/2018,200,Kala Masoor New,4000,4100,4050,
,19/04/2018,200,Masur Dal,4100,4350,4200,
,22/04/2018,99,Masur Dal,4100,4200,4150,
,30/04/2018,34, ,NR,NR,NR,
Saharanpur,02/04/2018,5,Masur Dal,5050,5360,5230,
,03/04/2018,4.5,Masur Dal,5100,5400,5240,
,04/04/2018,4,Masur Dal,5050,5350,5250,
,05/04/2018,3.5,Masur Dal,5000,5350,5200,
,06/04/2018,4,Masur Dal,4950,5200,5100,
,07/04/2018,5,Masur Dal,4950,5200,5100,
,09/04/2018,4,Masur Dal,4980,5210,5100,
,10/04/2018,5,Masur Dal,4900,5250,5110,
,11/04/2018,4,Masur Dal,5000,5280,5150,
,12/04/2018,5.5,Masur Dal,5000,5280,5160,
,13/04/2018,7,Masur Dal,5000,5260,5160,
,16/04/2018,5,Masur Dal,4950,5250,5160,
,17/04/2018,7,Masur Dal,4950,5250,5150,
,18/04/2018,6,Masur Dal,5020,5220,5130,
,19/04/2018,5,Masur Dal,4950,5230,5125,
,20/04/2018,4,Masur Dal,4920,5250,5130,
,21/04/2018,5,Masur Dal,4980,5235,5130,
,23/04/2018,7, ,NR,NR,NR,
