<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0ec70d9f262d5f017fe3af5c275ceffc279fbf45b13b0941a7985481fdf6babd
size 1767
=======
DATE,VOLATILITY
2016-01-01,0.3471766922245224
2016-02-01,0.355463521932135
2016-03-01,0.07119359396985525
2016-04-01,0.2127439601107672
2016-05-01,0.20385209177760802
2016-06-01,0.22870462439048195
2016-07-01,0.1668103794148209
2016-08-01,0.3037307562750126
2016-09-01,0.11363929836301913
2016-10-01,0.06358921173934673
2016-11-01,0.05089880578108744
2016-12-01,0.29568654809521744
2017-01-01,0.16482595788342494
2017-02-01,0.3484598329133674
2017-03-01,0.06843753451849938
2017-04-01,0.09557127240137218
2017-05-01,0.08524714421492839
2017-06-01,0.22541280886530646
2017-07-01,0.14977837312017733
2017-08-01,0.0859168957529846
2017-09-01,0.3085582157898992
2017-10-01,0.2413653895329992
2017-11-01,0.021977372061158146
2017-12-01,0.5556479860756532
2018-01-01,0.10163220624935225
2018-02-01,0.05370908853018273
2018-03-01,0.052767630526767945
2018-04-01,0.1599412820578162
2018-05-01,0.14074280984175855
2018-06-01,0.2300908801111845
2018-07-01,0.17887172459572034
2018-08-01,0.23977086297434452
2018-09-01,0.18359881852894172
2018-10-01,0.22735020748794416
2018-11-01,0.12184372052307443
2018-12-01,0.13686628332949283
2019-01-01,0.16761665859326186
2019-02-01,0.08022736562789598
2019-03-01,0.2464939570639887
2019-04-01,0.09312969162292985
2019-05-01,0.27060286086225804
2019-06-01,0.2797703668781722
2019-07-01,0.22924300156407085
2019-08-01,0.2740571218472804
2019-09-01,0.09450796739183426
2019-10-01,0.14660923494762648
2019-11-01,0.20096880837392553
2019-12-01,0.21807507091599745
2020-01-01,0.13032432216749776
2020-02-01,0.13204649904453342
2020-03-01,0.310865857823105
2020-04-01,0.14322426711415082
2020-05-01,0.14509773478538232
2020-06-01,0.12089147225723793
2020-07-01,0.08799897971704869
2020-08-01,0.06768962137279502
2020-09-01,0.11631680040354131
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
