<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3349f489d353b1e61688d62045d5ed23ea5029fa240af377b068198dcfebf10e
size 3809
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.0,Normal,Normal,Normal
2016-02-01,0.03290930142194508,Anomaly,Anomaly,Normal
2016-03-01,0.017921653846839792,Normal,Normal,Normal
2016-04-01,0.023137822116129844,Anomaly,Normal,Normal
2016-05-01,0.10835677927001988,Anomaly,Anomaly,Normal
2016-06-01,0.0,Normal,Normal,Normal
2016-07-01,0.0,Normal,Normal,Normal
2016-08-01,0.007276387842190959,Anomaly,Normal,Normal
2016-09-01,0.0,Normal,Normal,Normal
2016-10-01,0.007696512707472128,Normal,Normal,Normal
2016-11-01,0.006669484254359854,Normal,Normal,Normal
2016-12-01,0.0,Normal,Normal,Normal
2017-01-01,0.00869080817855825,Anomaly,Normal,Normal
2017-02-01,0.02033509449333664,Anomaly,Anomaly,Normal
2017-03-01,0.011257555538145144,Normal,Normal,Normal
2017-04-01,0.016818502277538366,Normal,Normal,Normal
2017-05-01,0.01831412554591707,Anomaly,Normal,Anomaly
2017-06-01,0.007005268155855647,Normal,Normal,Normal
2017-07-01,0.004079796825912857,Normal,Normal,Normal
2017-08-01,0.0026947323319684497,Normal,Normal,Normal
2017-09-01,0.0027652370714438906,Normal,Normal,Normal
2017-10-01,0.018654491554731503,Normal,Anomaly,Anomaly
2017-11-01,0.0026354722822277965,Normal,Normal,Normal
2017-12-01,0.0021033440792941178,Normal,Normal,Normal
2018-01-01,0.0,Normal,Normal,Normal
2018-02-01,0.002555648544506564,Normal,Normal,Normal
2018-03-01,0.007914638505968637,Normal,Normal,Normal
2018-04-01,0.005329646806419432,Normal,Normal,Normal
2018-05-01,0.0012627224295093634,Normal,Normal,Normal
2018-06-01,0.0033714889139994314,Normal,Normal,Normal
2018-07-01,0.0030567007990545546,Normal,Normal,Normal
2018-08-01,0.005617875332147949,Normal,Normal,Normal
2018-09-01,0.002616247968240568,Normal,Normal,Normal
2018-10-01,0.0016056497361750907,Normal,Normal,Normal
2018-11-01,0.004415963252816456,Normal,Normal,Normal
2018-12-01,0.0012547051442910915,Normal,Normal,Normal
2019-01-01,0.0,Normal,Normal,Normal
2019-02-01,0.0020251704877078795,Normal,Normal,Normal
2019-03-01,0.004656817218307705,Normal,Normal,Normal
2019-04-01,0.002052664491283987,Normal,Normal,Normal
2019-05-01,0.0009479596180698668,Normal,Normal,Normal
2019-06-01,0.0022361621241248613,Normal,Normal,Normal
2019-07-01,0.0012360843617320765,Normal,Normal,Normal
2019-08-01,0.011130053860976395,Anomaly,Anomaly,Normal
2019-09-01,0.000868999422692092,Normal,Normal,Normal
2019-10-01,0.005424679264387774,Normal,Normal,Normal
2019-11-01,0.0033611072939898944,Normal,Normal,Normal
2019-12-01,0.004125820799356533,Normal,Normal,Normal
2020-01-01,0.006652415104326283,Normal,Normal,Normal
2020-02-01,0.0044530618570929855,Normal,Normal,Normal
2020-03-01,0.00363690983692454,Normal,Normal,Normal
2020-04-01,0.005867144597945654,Normal,Normal,Normal
2020-05-01,0.008983300099440551,Normal,Normal,Normal
2020-06-01,0.00296103885659448,Normal,Normal,Normal
2020-07-01,0.0028467195623893982,Normal,Normal,Normal
2020-08-01,0.00200010074111335,Normal,Normal,Normal
2020-09-01,0.004210076346073668,Normal,Normal,Normal
2020-10-01,0.007279150536493294,Normal,Normal,Normal
2020-11-01,0.002746431832847567,Normal,Normal,Normal
2020-12-01,0.0076007220994794645,Normal,Normal,Normal
2021-01-01,0.0038765488929467674,Normal,Normal,Normal
2021-02-01,0.003119979808934443,Normal,Normal,Normal
2021-03-01,0.007255023376421046,Normal,Normal,Normal
2021-04-01,0.00851125610487977,Normal,Normal,Normal
2021-05-01,0.0645412794273515,Anomaly,Anomaly,Anomaly
2021-06-01,0.12883867628380133,Normal,Anomaly,Anomaly
2021-07-01,0.004632027588323329,Normal,Normal,Normal
2021-08-01,0.006283722900244899,Normal,Normal,Normal
2021-09-01,0.030277349870077318,Normal,Anomaly,Anomaly
2021-10-01,0.003630271517867836,Normal,Normal,Normal
2021-11-01,0.0,Normal,Normal,Normal
2021-12-01,0.0026751019008916547,Normal,Normal,Normal
2022-01-01,0.00043324485885310084,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
