<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f77f48a1c38e0a5dbeae5b597ce00cb184fb991890eca64371a4ed02a183235b
size 81104
=======
DATE,ARRIVAL,MEAN,STD
2016-01-01,6.5,6.5,0.0
2016-01-02,6.5,6.5,0.0
2016-01-03,6.5,6.5,0.0
2016-01-04,6.5,6.5,0.0
2016-01-05,6.5,6.5,0.0
2016-01-06,6.0,6.0,0.0
2016-01-07,5.874999981249999,5.874999981249999,0.0
2016-01-08,6.5,6.5,0.0
2016-01-09,9.0,9.0,0.0
2016-01-10,9.0,9.0,0.0
2016-01-11,6.8,6.8,0.0
2016-01-12,9.0,9.0,0.0
2016-01-13,9.0,9.0,0.0
2016-01-14,9.8,9.8,0.0
2016-01-15,9.0,9.0,0.0
2016-01-16,8.0,8.0,0.0
2016-01-17,6.0,6.0,0.0
2016-01-18,9.0,9.0,0.0
2016-01-19,8.0,8.0,0.0
2016-01-20,8.0,8.0,0.0
2016-01-21,6.5,6.5,0.0
2016-01-22,8.0,8.0,0.0
2016-01-23,4.0,4.0,0.0
2016-01-24,9.0,9.0,0.0
2016-01-25,9.0,9.0,0.0
2016-01-26,8.0,8.0,0.0
2016-01-27,9.0,9.0,0.0
2016-01-28,8.0,8.0,0.0
2016-01-29,9.0,9.0,0.0
2016-01-30,8.833333308333334,8.833333308333334,0.0
2016-01-31,7.5,7.5,0.0
2016-02-01,5.0,5.0,0.0
2016-02-02,9.0,9.0,0.0
2016-02-03,9.0,9.0,0.0
2016-02-04,9.0,9.0,0.0
2016-02-05,8.0,8.0,0.0
2016-02-06,8.437499994140625,8.437499994140625,0.0
2016-02-07,9.0,9.0,0.0
2016-02-08,9.6,9.6,0.0
2016-02-09,9.0,9.0,0.0
2016-02-10,9.0,9.0,0.0
2016-02-11,7.0,7.0,0.0
2016-02-12,9.0,9.0,0.0
2016-02-13,9.0,9.0,0.0
2016-02-14,9.0,9.0,0.0
2016-02-15,9.0,9.0,0.0
2016-02-16,9.0,9.0,0.0
2016-02-17,9.0,9.0,0.0
2016-02-18,9.0,9.0,0.0
2016-02-19,9.0,9.0,0.0
2016-02-20,9.0,9.0,0.0
2016-02-21,9.0,9.0,0.0
2016-02-22,9.0,9.0,0.0
2016-02-23,9.0,9.0,0.0
2016-02-24,9.0,9.0,0.0
2016-02-25,9.0,9.0,0.0
2016-02-26,9.8,9.8,0.0
2016-02-27,9.0,9.0,0.0
2016-02-28,9.0,9.0,0.0
2016-02-29,9.0,9.0,0.0
2016-03-01,9.0,9.0,0.0
2016-03-02,9.0,9.0,0.0
2016-03-03,9.0,9.0,0.0
2016-03-04,9.0,9.0,0.0
2016-03-05,9.0,9.0,0.0
2016-03-06,9.0,9.0,0.0
2016-03-07,7.0,7.0,0.0
2016-03-08,9.0,9.0,0.0
2016-03-09,9.6,9.6,0.0
2016-03-10,9.0,9.0,0.0
2016-03-11,9.0,9.0,0.0
