<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a815c10003dc2b1ad5a55cd36ce35cd83b4d04139423ba6dcc26a5893ce072a6
size 3426
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.0495627530602336,Normal,Normal,Normal
2016-02-01,0.1077630300315562,Normal,Normal,Normal
2016-03-01,0.0563348883678013,Normal,Normal,Normal
2016-04-01,0.0298957641927389,Normal,Normal,Normal
2016-05-01,0.1255666503031854,Normal,Anomaly,Normal
2016-06-01,0.0906458247611317,Normal,Normal,Normal
2016-07-01,0.0678630980157548,Normal,Normal,Normal
2016-08-01,0.0309377661287359,Normal,Normal,Normal
2016-09-01,0.0164038050797875,Normal,Normal,Normal
2016-10-01,0.0403325056223608,Normal,Normal,Normal
2016-11-01,0.0640925200638154,Normal,Normal,Normal
2016-12-01,0.064510180008121,Normal,Normal,Normal
2017-01-01,0.0123944268963981,Normal,Normal,Normal
2017-02-01,0.0707443062819663,Normal,Normal,Normal
2017-03-01,0.0548765228894113,Normal,Normal,Normal
2017-04-01,0.0632323168050153,Normal,Normal,Normal
2017-05-01,0.0408403938211907,Normal,Normal,Normal
2017-06-01,0.0302920020044984,Normal,Normal,Normal
2017-07-01,0.1023929784977451,Normal,Anomaly,Anomaly
2017-08-01,0.1819136413420472,Normal,Normal,Anomaly
2017-09-01,0.1191838242471309,Normal,Normal,Normal
2017-10-01,0.1298153189487547,Normal,Normal,Normal
2017-11-01,0.0927590067793985,Normal,Normal,Normal
2017-12-01,0.0333392952030869,Normal,Normal,Normal
2018-01-01,0.0529403065663812,Normal,Normal,Normal
2018-02-01,0.0981644861226348,Normal,Normal,Normal
2018-03-01,0.1530221256407226,Normal,Normal,Normal
2018-04-01,0.06877115924934,Normal,Normal,Normal
2018-05-01,0.106763417534801,Normal,Normal,Normal
2018-06-01,0.1413491289486212,Normal,Anomaly,Normal
2018-07-01,0.0378360253719666,Normal,Normal,Normal
2018-08-01,0.0494228521843613,Normal,Normal,Normal
2018-09-01,0.0692811361791504,Normal,Normal,Normal
2018-10-01,0.1273423993652069,Normal,Anomaly,Normal
2018-11-01,0.1700006744694613,Normal,Normal,Normal
2018-12-01,0.0608394470933107,Normal,Normal,Normal
2019-01-01,0.1286689744854072,Normal,Normal,Anomaly
2019-02-01,0.0479949823119943,Normal,Normal,Normal
2019-03-01,0.0327818082866824,Normal,Normal,Normal
2019-04-01,0.0647386393597415,Normal,Normal,Normal
2019-05-01,0.0181753399762838,Normal,Normal,Normal
2019-06-01,0.0578362490315013,Normal,Normal,Normal
2019-07-01,0.0896191111453376,Normal,Normal,Normal
2019-08-01,0.1943005680315997,Normal,Normal,Anomaly
2019-09-01,0.1662903589971152,Normal,Normal,Anomaly
2019-10-01,0.0856631163909421,Normal,Normal,Normal
2019-11-01,0.0961782522622685,Normal,Normal,Normal
2019-12-01,0.1246417317981071,Normal,Normal,Normal
2020-01-01,0.1891952745004989,Normal,Normal,Anomaly
2020-02-01,0.1715493753436822,Normal,Normal,Anomaly
2020-03-01,0.0566375696131298,Normal,Normal,Normal
2020-04-01,0.2282915575116719,Normal,Anomaly,Anomaly
2020-05-01,0.0671771862805081,Normal,Normal,Normal
2020-06-01,0.1473039477456546,Normal,Normal,Normal
2020-07-01,0.0315987400384963,Normal,Normal,Normal
2020-08-01,0.1014937686373745,Normal,Anomaly,Normal
2020-09-01,0.2635102126295007,Normal,Anomaly,Anomaly
2020-10-01,0.1896557623207619,Normal,Normal,Anomaly
2020-11-01,0.0516046128755997,Normal,Normal,Normal
2020-12-01,0.1341453538957412,Normal,Normal,Normal
2021-01-01,0.0673783919841683,Normal,Normal,Normal
2021-02-01,0.0871320064399468,Normal,Normal,Normal
2021-03-01,0.2794129065503837,Normal,Anomaly,Anomaly
2021-04-01,0.0428911491455027,Normal,Normal,Normal
2021-05-01,0.0157898107608601,Normal,Normal,Normal
2021-06-01,0.0012436160688916,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
