<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:1401a653830f81ea4125afd8d2ea47e2847ec315a86ace635cba4438afa74630
size 27546
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ahmednagar,01/01/2017,9,Other,200,600,400,
,02/01/2017,14,Other,100,700,400,
,03/01/2017,43,Other,100,600,350,
,06/01/2017,10,Other,100,500,300,
,08/01/2017,16,Other,100,500,300,
,10/01/2017,10,Other,100,600,350,
,12/01/2017,14,Other,100,600,350,
,15/01/2017,10,Other,100,600,350,
,16/01/2017,9,Other,100,600,350,
,17/01/2017,15,Other,100,600,350,
Akluj,01/01/2017,2,Other,200,500,400,
,02/01/2017,2,Other,300,700,500,
,04/01/2017,1,Other,200,500,300,
,05/01/2017,1,Other,300,500,400,
,06/01/2017,2,Other,300,500,400,
,07/01/2017,2,Other,300,500,400,
,08/01/2017,2,Other,200,500,400,
,09/01/2017,1,Other,300,500,400,
,11/01/2017,2,Other,300,500,400,
,12/01/2017,2,Other,300,500,400,
,13/01/2017,3,Other,300,500,400,
,16/01/2017,2,Other,500,1000,700,
,18/01/2017,1,Other,200,400,300,
,19/01/2017,1,Other,700,1300,1000,
,25/01/2017,2,Other,200,500,300,
,27/01/2017,2,Other,200,500,400,
,28/01/2017,2,Other,200,500,400,
,29/01/2017,2,Other,200,500,300,
,30/01/2017,2,Other,600,1200,1000,
Amrawati(Frui & Veg. Market),01/01/2017,5,Other,600,700,650,
,02/01/2017,4,Other,500,600,550,
,03/01/2017,5,Other,500,600,550,
,04/01/2017,5,Other,400,500,450,
,06/01/2017,4,Other,400,500,450,
,07/01/2017,4,Other,400,500,450,
,08/01/2017,5,Other,400,500,450,
,09/01/2017,4,Other,400,500,450,
,10/01/2017,5,Other,700,800,750,
,11/01/2017,5,Other,400,500,450,
,13/01/2017,6,Other,400,500,450,
,14/01/2017,5,Other,400,500,450,
,15/01/2017,12,Other,400,600,500,
,16/01/2017,12,Other,550,600,575,
,17/01/2017,5,Other,400,500,450,
,18/01/2017,3,Other,500,600,550,
,24/01/2017,5,Other,400,500,450,
,25/01/2017,7,Other,450,550,475,
,27/01/2017,7,Other,500,600,550,
,28/01/2017,6,Other,400,500,450,
,29/01/2017,4,Other,400,500,450,
,30/01/2017,5,Other,450,550,500,
,31/01/2017,4,Other,400,500,450,
Aurangabad,01/01/2017,11,Other,300,400,350,
,02/01/2017,16,Other,250,350,300,
,03/01/2017,14,Other,200,400,300,
,04/01/2017,12,Other,250,350,300,
,05/01/2017,17,Other,200,400,300,
,07/01/2017,14,Other,200,300,250,
,08/01/2017,11,Other,200,300,250,
,09/01/2017,14,Other,300,350,325,
,10/01/2017,13,Other,200,500,350,
,11/01/2017,15,Other,200,300,250,
,12/01/2017,19,Other,150,250,200,
,14/01/2017,11,Other,200,300,250,
,15/01/2017,10,Other,200,400,300,
,16/01/2017,11,Other,200,300,250,
,17/01/2017,16,Other,200,300,250,
,18/01/2017,15,Other,200,400,300,
,19/01/2017,21,Other,100,200,150,
,24/01/2017,8,Other,200,500,350,
,25/01/2017,8,Other,250,500,375,
,26/01/2017,13,Other,200,400,300,
,28/01/2017,17,Other,200,300,250,
,29/01/2017,12,Other,300,400,350,
,30/01/2017,14,Other,150,450,300,
,31/01/2017,11,Other,300,400,350,
Chandrapur(Ganjwad),02/01/2017,20,Other,100,300,200,
,03/01/2017,34,Other,100,300,200,
,05/01/2017,23,Other,80,300,180,
,06/01/2017,26,Other,80,300,180,
,07/01/2017,21,Other,80,300,180,
,10/01/2017,24,Other,100,300,200,
,11/01/2017,25,Other,100,300,200,
,12/01/2017,35,Other,100,300,200,
,13/01/2017,22,Other,100,1000,500,
,14/01/2017,15,Other,100,300,200,
,16/01/2017,9,Other,100,300,200,
,17/01/2017,16,Other,100,300,200,
,18/01/2017,25,Other,100,200,150,
,19/01/2017,18,Other,100,200,150,
,24/01/2017,34,Other,150,350,220,
,25/01/2017,12,Other,100,300,200,
,27/01/2017,17,Other,150,450,300,
,28/01/2017,31,Other,200,400,300,
,30/01/2017,28,Other,150,350,250,
,31/01/2017,14,Other,100,400,200,
Chandvad,01/01/2017,1,Other,200,450,375,
,02/01/2017,2,Other,275,400,375,
,04/01/2017,1,Other,260,400,325,
,05/01/2017,1,Other,275,525,425,
,06/01/2017,1,Other,250,350,300,
,07/01/2017,1,Other,230,500,350,
,08/01/2017,1,Other,250,450,375,
,09/01/2017,3,Other,200,350,300,
,11/01/2017,1,Other,200,430,275,
,12/01/2017,1,Other,200,525,275,
,13/01/2017,1,Other,205,225,210,
,14/01/2017,1,Other,200,350,250,
,16/01/2017,2,Other,250,425,375,
,18/01/2017,2,Other,150,380,325,
,19/01/2017,1,Other,225,350,250,
,20/01/2017,1,Other,150,255,200,
,21/01/2017,2,Other,150,405,275,
,22/01/2017,2,Other,135,375,250,
,23/01/2017,2,Other,250,350,325,
,25/01/2017,1,Other,250,405,325,
,26/01/2017,2,Other,250,350,300,
,27/01/2017,2,Other,275,325,300,
,29/01/2017,2,Other,200,325,275,
,30/01/2017,4,Other,200,375,275,
Ghoti,02/01/2017,51,Other,900,1000,950,
,03/01/2017,52,Other,900,1000,950,
,04/01/2017,58,Other,900,900,900,
,05/01/2017,37,Other,900,900,900,
,06/01/2017,63,Other,900,1000,950,
,07/01/2017,56,Other,900,1000,950,
,09/01/2017,59,Other,800,1000,900,
,10/01/2017,66,Other,900,1400,1150,
,11/01/2017,62,Other,1000,1333,1166,
,12/01/2017,68,Other,1142,1800,1471,
,13/01/2017,69,Other,900,1000,950,
,14/01/2017,56,Other,900,1400,1150,
,16/01/2017,67,Other,900,900,900,
,17/01/2017,85,Other,1000,1600,1300,
,18/01/2017,70,Other,900,1600,1250,
,23/01/2017,67,Other,900,1000,950,
,24/01/2017,98,Other,1000,1200,1100,
,25/01/2017,92,Other,1000,1600,1300,
,27/01/2017,110,Other,900,1600,1250,
,28/01/2017,93,Other,900,1600,1250,
,30/01/2017,97,Other,1000,1600,1300,
,31/01/2017,78,Other,900,1600,1250,
Islampur,01/01/2017,1,Other,30,70,60,
,03/01/2017,3,Other,30,90,75,
,05/01/2017,1,Other,30,70,60,
,06/01/2017,2,Other,30,80,70,
,08/01/2017,1,Other,30,70,60,
,10/01/2017,3,Other,30,80,70,
,12/01/2017,1,Other,40,80,70,
,13/01/2017,2,Other,30,80,65,
,17/01/2017,3,Other,30,75,65,
,24/01/2017,3,Other,30,60,55,
,27/01/2017,3,Other,30,70,60,
,29/01/2017,2,Other,30,70,60,
,31/01/2017,3,Other,40,70,60,
Jalgaon,02/01/2017,3,Local,400,900,600,
,03/01/2017,3,Local,400,850,600,
,04/01/2017,3,Local,500,900,700,
,05/01/2017,3,Local,500,1000,700,
,06/01/2017,3,Local,400,800,500,
,07/01/2017,3,Local,500,800,700,
,09/01/2017,2,Local,500,900,700,
,11/01/2017,4,Local,300,400,350,
,12/01/2017,3,Local,400,800,600,
,13/01/2017,3,Local,400,800,600,
,16/01/2017,3,Local,500,800,600,
,17/01/2017,3,Local,500,800,700,
,18/01/2017,3,Local,400,800,600,
,19/01/2017,3,Local,400,900,700,
,24/01/2017,4,Local,300,500,400,
,25/01/2017,5,Local,300,500,400,
,27/01/2017,3,Local,400,800,500,
,28/01/2017,3,Local,400,800,600,
,30/01/2017,3,Local,400,950,600,
,31/01/2017,2,Local,400,800,600,
Junnar(Narayangaon),01/01/2017,11,Other,350,500,400,
,02/01/2017,220,Local,38,93,55,
,03/01/2017,15,Other,200,500,350,
,04/01/2017,15,Local,200,500,350,
,05/01/2017,16,Local,200,500,350,
,06/01/2017,13,Local,200,500,350,
,07/01/2017,17,Local,200,550,350,
,08/01/2017,12,Other,500,1000,900,
,09/01/2017,11,Other,250,500,450,
,10/01/2017,12,Local,200,600,400,
,11/01/2017,6,Local,200,600,400,
,12/01/2017,15,Other,250,500,450,
,13/01/2017,10,Local,200,550,350,
,14/01/2017,13,Other,150,350,300,
,15/01/2017,9,Other,150,350,250,
,16/01/2017,23,Other,250,500,400,
,17/01/2017,26,Local,200,500,300,
,23/01/2017,30,Other,250,500,400,
,24/01/2017,30,Other,250,500,400,
,25/01/2017,39,Other,200,700,500,
,26/01/2017,56,Other,200,600,450,
,27/01/2017,52,Other,250,600,500,
,28/01/2017,60,Other,350,750,600,
,29/01/2017,76,Other,350,650,500,
,30/01/2017,76,Other,350,600,500,
,31/01/2017,62,Other,250,600,500,
Kalmeshwar,01/01/2017,1,Other,100,300,245,
,03/01/2017,1,Other,100,200,195,
,04/01/2017,1,Other,100,200,185,
,05/01/2017,1,Other,90,200,175,
,06/01/2017,1,Other,100,200,150,
,07/01/2017,1,Other,95,200,175,
,08/01/2017,1,Other,100,300,275,
,10/01/2017,2,Other,95,200,185,
,11/01/2017,2,Other,100,200,185,
,12/01/2017,1,Other,100,200,175,
,13/01/2017,2,Other,100,200,185,
,14/01/2017,1,Other,125,300,265,
,15/01/2017,1,Other,100,200,145,
,17/01/2017,1,Other,125,300,295,
,18/01/2017,1,Other,125,300,285,
,19/01/2017,1,Other,100,200,155,
,24/01/2017,1,Other,125,300,285,
,25/01/2017,2,Other,100,200,175,
,26/01/2017,1,Other,100,300,285,
,27/01/2017,2,Other,125,300,275,
,28/01/2017,1,Other,150,300,275,
,29/01/2017,1,Other,250,400,385,
,31/01/2017,1,Other,150,200,195,
Kamthi,01/01/2017,1,Other,200,400,350,
,02/01/2017,1,Other,100,400,300,
,03/01/2017,1,Other,100,300,250,
,04/01/2017,1,Other,100,400,300,
,05/01/2017,1,Other,100,400,300,
,06/01/2017,2,Other,100,400,300,
,08/01/2017,1,Other,300,600,500,
