<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e268a88da9e68b11efb3adc8a5d9d7c2608302ba53f51d275e938cd8d830cbc8
size 32766
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ahmednagar,03/11/2019,6,Other,500,2200,1350,
,10/11/2019,6,Other,1000,2500,1750,
,17/11/2019,4,Other,500,2000,1250,
,21/11/2019,10,Other,500,2000,1250,
,24/11/2019,5,Other,500,1500,1000,
,25/11/2019,5,Other,300,1900,1100,
Akluj,01/11/2019,1,Other,1800,3500,3000,
,02/11/2019,1,Other,1500,2000,1800,
,03/11/2019,1,Other,1500,3000,2500,
,04/11/2019,2,Other,1000,2200,1500,
,06/11/2019,1,Other,1700,2300,2000,
,07/11/2019,1,Other,1500,2500,2000,
,08/11/2019,2,Other,1000,2000,1500,
,09/11/2019,1,Other,1000,2000,1500,
,11/11/2019,2,Other,1000,2000,1500,
,13/11/2019,1,Other,1500,2500,2000,
,14/11/2019,1,Other,1500,2500,2000,
,15/11/2019,1,Other,1000,2000,1600,
,16/11/2019,1,Other,1500,2500,2000,
,17/11/2019,1,Other,1000,2000,1500,
,18/11/2019,2,Other,1500,2300,2000,
,20/11/2019,1,Other,1300,2000,1500,
,21/11/2019,1,Other,2000,2500,2200,
,22/11/2019,1,Other,1000,2200,1500,
,23/11/2019,2,Other,1500,2300,2000,
,24/11/2019,1,Other,1500,2500,2000,
,25/11/2019,2,Other,1300,2000,1500,
,27/11/2019,2,Other,1000,2000,1600,
,28/11/2019,2,Other,1000,2000,1500,
,29/11/2019,2,Other,1200,2500,1500,
,30/11/2019,1,Other,1000,2000,1500,
Amarawati,17/11/2019,15,Local,1800,2200,2000,
Amrawati(Frui & Veg. Market),01/11/2019,12,Local,2000,3000,2500,
,02/11/2019,14,Local,1500,2000,1750,
,03/11/2019,12,Local,1400,2000,1700,
,04/11/2019,11,Local,2600,3200,2900,
,05/11/2019,12,Local,1600,2000,1800,
,06/11/2019,11,Local,2000,2500,2250,
,08/11/2019,12,Local,2200,3200,2700,
,09/11/2019,13,Local,2000,2600,2300,
,10/11/2019,13,Local,2000,2500,2250,
,11/11/2019,13,Local,2000,2500,2250,
,12/11/2019,13,Local,2000,2500,2250,
,13/11/2019,14,Local,1200,1600,1400,
,15/11/2019,16,Local,1800,2000,1900,
,16/11/2019,17,Local,1600,2000,1800,
,17/11/2019,15,Local,1800,2200,2000,
,18/11/2019,14,Local,1500,2000,1750,
,19/11/2019,21,Local,1000,1600,1300,
,20/11/2019,23,Local,1000,1600,1300,
,22/11/2019,16,Local,1600,2000,1800,
,23/11/2019,14,Local,1500,2000,1750,
,24/11/2019,17,Local,1500,2000,1750,
,25/11/2019,16,Local,1200,1800,1500,
,26/11/2019,21,Local,1000,1600,1300,
,27/11/2019,19,Local,1000,1600,1300,
,29/11/2019,48,Local,800,1200,1000,
,30/11/2019,18,Local,1000,1400,1200,
Aurangabad,02/11/2019,19,Other,400,2000,1200,
,03/11/2019,15,Other,1000,2800,1900,
,04/11/2019,10,Other,1500,3000,2250,
,05/11/2019,14,Other,1000,3300,2150,
,06/11/2019,13,Other,500,2500,1500,
,07/11/2019,15,Other,1000,2500,1750,
,09/11/2019,18,Other,400,2500,1450,
,10/11/2019,12,Other,1000,2500,1750,
,11/11/2019,16,Other,1000,2200,1600,
,12/11/2019,21,Other,700,1500,1100,
,13/11/2019,13,Other,500,2500,1500,
,14/11/2019,24,Other,400,3000,1700,
,16/11/2019,13,Other,800,2200,1500,
,17/11/2019,22,Other,600,1200,900,
,18/11/2019,12,Other,700,2000,1350,
,19/11/2019,14,Other,700,2000,1350,
,20/11/2019,15,Other,500,1000,750,
,21/11/2019,17,Other,750,1000,875,
,23/11/2019,4,Other,600,1200,900,
,24/11/2019,16,Other,500,1500,1000,
,25/11/2019,17,Other,600,1400,1000,
,26/11/2019,15,Other,600,1500,1050,
,27/11/2019,15,Other,800,1200,1000,
,28/11/2019,18,Other,400,1100,750,
,30/11/2019,14,Other,700,1200,975,
Chandrapur(Ganjwad),02/11/2019,38,Other,1500,2500,2000,
,03/11/2019,58,Other,1500,2500,2000,
,05/11/2019,51,Other,1500,2500,2000,
,09/11/2019,45,Other,1500,2500,2000,
,10/11/2019,52,Other,1500,2500,2000,
,11/11/2019,45,Other,1500,2500,2000,
,12/11/2019,86,Other,1500,2500,2000,
,13/11/2019,43,Other,1500,2500,2000,
,14/11/2019,71,Other,1500,2500,2000,
,15/11/2019,62,Other,1500,2500,2000,
,16/11/2019,53,Other,1000,2000,1500,
,17/11/2019,51,Other,1000,2000,1500,
,18/11/2019,78,Other,1200,2000,1500,
,19/11/2019,71,Other,1000,2000,1500,
,21/11/2019,34,Other,1000,2000,1500,
,23/11/2019,22,Other,1000,2000,1500,
,24/11/2019,72,Other,1000,1500,1200,
,25/11/2019,69,Other,1000,1500,1200,
,26/11/2019,57,Other,1000,2000,1500,
,27/11/2019,49,Other,1000,1500,1200,
,29/11/2019,57,Other,500,1000,700,
,30/11/2019,45,Other,700,1500,1000,
Chandvad,01/11/2019,2,Local,300,2125,1375,
,02/11/2019,2,Local,250,2500,1200,
,03/11/2019,1,Local,200,2250,1375,
,04/11/2019,2,Local,350,2100,1375,
,06/11/2019,2,Local,250,2450,1375,
,07/11/2019,1,Local,375,1750,1175,
,08/11/2019,1,Local,400,2000,1375,
,09/11/2019,1,Local,250,2000,1375,
,10/11/2019,1,Local,750,2750,1575,
,11/11/2019,3,Local,250,2155,1375,
,13/11/2019,2,Local,250,2105,1375,
,14/11/2019,2,Local,250,1725,1175,
,15/11/2019,1,Local,300,1275,875,
,16/11/2019,2,Local,300,2105,1375,
,17/11/2019,2,Local,300,2350,1575,
,18/11/2019,3,Local,300,2000,1375,
,20/11/2019,3,Local,250,2555,1375,
,21/11/2019,1,Local,350,1250,1075,
,22/11/2019,1,Local,350,1500,1175,
,23/11/2019,2,Local,250,1700,1275,
,24/11/2019,2,Local,200,1750,1275,
,25/11/2019,1,Local,250,1025,675,
,27/11/2019,1,Local,450,1375,1125,
,28/11/2019,2,Local,250,1100,675,
,29/11/2019,2,Local,250,850,675,
,30/11/2019,1,Local,300,1225,1075,
Ghoti,02/11/2019,1,Other,1800,3000,2400,
,04/11/2019,1,Other,3000,3166,3083,
,05/11/2019,1,Other,1800,2250,2025,
,06/11/2019,1,Other,1800,3000,2400,
,08/11/2019,1,Other,3000,3166,3083,
,09/11/2019,1,Other,1800,3000,2400,
,15/11/2019,1,Other,1800,3000,2400,
,19/11/2019,1,Other,1800,3000,2400,
,21/11/2019,1,Other,1800,3000,2400,
,23/11/2019,2,Other,1800,1900,1850,
,25/11/2019,3,Other,1800,2000,1900,
,26/11/2019,3,Other,1800,1900,1850,
,27/11/2019,1,Other,1800,1900,1850,
,28/11/2019,3,Other,900,1000,950,
,29/11/2019,2,Other,900,1800,1350,
,30/11/2019,3,Other,900,950,925,
Islampur,05/11/2019,1,Other,200,280,250,
,07/11/2019,1,Other,150,230,200,
,08/11/2019,2,Other,150,230,200,
,10/11/2019,1,Other,150,230,200,
,12/11/2019,1,Other,150,230,200,
,14/11/2019,1,Other,150,230,200,
,15/11/2019,2,Other,150,230,200,
,17/11/2019,1,Other,100,140,120,
,19/11/2019,1,Other,100,140,120,
,21/11/2019,1,Other,100,140,120,
,22/11/2019,1,Other,100,140,120,
,24/11/2019,1,Other,100,140,120,
,26/11/2019,2,Other,100,140,120,
,29/11/2019,1,Other,100,140,120,
Jalgaon,01/11/2019,3,Other,1500,3500,2200,
,02/11/2019,3,Other,1200,3500,2300,
,04/11/2019,3,Other,1500,3500,2200,
,05/11/2019,3,Other,1500,2500,2000,
